Key,Dist Code,Year,State Code,State Name,Dist Name,RICE IRRIGATED AREA (1000 ha),WHEAT IRRIGATED AREA (1000 ha),KHARIF SORGHUM IRRIGATED AREA (1000 ha),RABI SORGHUM IRRIGATED AREA (1000 ha),SORGHUM IRRIGATED AREA (1000 ha),PEARL MILLET IRRIGATED AREA (1000 ha),MAIZE IRRIGATED AREA (1000 ha),FINGER MILLET IRRIGATED AREA (1000 ha),BARLEY IRRIGATED AREA (1000 ha),CHICKPEA IRRIGATED AREA (1000 ha),PIGEONPEA IRRIGATED AREA (1000 ha),MINOR PULSES IRRIGATED AREA (1000 ha),PULSES IRRIGATED AREA (1000 ha),GROUNDNUT IRRIGATED AREA (1000 ha),SESAMUM IRRIGATED AREA (1000 ha),LINSEED IRRIGATED AREA (1000 ha),SUGARCANE IRRIGATED AREA (1000 ha),COTTON IRRIGATED AREA (1000 ha),FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha),FODDER IRRIGATED AREA (1000 ha)
150200110,150,2001,10,Rajasthan,Ganganagar,3.51,213.59,0.05,0,0.05,6.53,0.07,0,6.84,40.7,0.06,12.36,53.12,0.73,3.81,0,1.86,228.7,5.31,86.722
150200210,150,2002,10,Rajasthan,Ganganagar,2.49,154.85,0.01,0,0.01,1.29,0.01,0,11.2,30.99,0.06,8.19,39.24,2,0.61,0.01,2.61,177.29,5.73,54.825
150200310,150,2003,10,Rajasthan,Ganganagar,3.97,173.16,0.11,0,0.11,11.68,0.05,0,8.95,31.95,0,0.15,32.1,2.21,1.12,0,2.13,141.97,5.57,95.183
150200410,150,2004,10,Rajasthan,Ganganagar,2.38,148.63,0.02,0,0.02,2.89,0.03,0,10.31,22.6,0.01,2.09,24.69,2.21,0.66,0.47,2.11,153.66,5.25,41.339
150200510,150,2005,10,Rajasthan,Ganganagar,2.9,190.93,0.11,0,0.11,2.68,0.02,0,14.02,30.98,0.01,2.74,33.74,3.05,0.49,0,1.86,196.19,6.04,61.173
150200610,150,2006,10,Rajasthan,Ganganagar,2.78,191.17,0.03,0,0.03,9.45,0.02,0,22.14,39.07,0.02,10.08,49.16,1.95,0.89,0.02,2.65,140.03,6.83,106.517
150200710,150,2007,10,Rajasthan,Ganganagar,3.58,201.21,0,0,0,6.81,0.01,0,30.71,50.83,0.04,25.47,76.34,2.54,0.71,0,2.68,150.59,7.24,145.31
150200810,150,2008,10,Rajasthan,Ganganagar,6.42,212.72,0.03,0,0.03,14.57,0.06,-1,57.7,52.16,0.23,24.99,77.38,3.06,5.7,0.01,1.84,94.7,8.11,183.031
150200910,150,2009,10,Rajasthan,Ganganagar,8.74,201.39,0.07,0,0.07,2.03,0,-1,27.88,40.59,0.1,16.35,57.04,5.01,1.81,0.09,2.34,163.73,9.32,96.528
150201010,150,2010,10,Rajasthan,Ganganagar,8.03,235.07,0,0,0,14.3,0.03,-1,18.98,38.27,0.41,44.19,82.87,3.74,1.74,0,2.5,97.36,10.18,117.781
150201110,150,2011,10,Rajasthan,Ganganagar,9.22,252.16,0.02,0,0.02,4.31,0.02,-1,25.98,33.88,0.09,48.85,82.82,3.9,0.83,0,2.77,172.09,9.92,126.496
150201210,150,2012,10,Rajasthan,Ganganagar,7.61,242.66,0.06,0,0.06,1.82,0.02,0,37.68,0,0,0,0,2.01,0.31,0.01,1.89,131.44,10.22,235.866
150201310,150,2013,10,Rajasthan,Ganganagar,8.42,262.24,0.08,0,0.08,1.27,0.06,0,44.82,0,0,0,0,1.76,0.2,0,1.53,68.4,9.78,383.449
150201410,150,2014,10,Rajasthan,Ganganagar,10.68,256.13,0.05,0,0.05,1.17,0.07,0,78.85,0,0,0,0,1.73,0.42,0,1.75,76.8,10.17,411.152
150201510,150,2015,10,Rajasthan,Ganganagar,7.61,242.66,0.06,0,0.06,1.82,0.02,0,37.68,0,0,0,0,1.47,1.96,0,1.89,56,10.22,450.789
150201610,150,2016,10,Rajasthan,Ganganagar,13.77,248.12,0.21,-1,0.21,13.05,0.15,-1,39.91,55.71,3.13,78.62,137.46,3.45,0.76,0.05,3.5,89.09,11.32,261.987
150201710,150,2017,10,Rajasthan,Ganganagar,10.54,262.04,0.02,0,0.02,7.81,0.05,0,55.9,77.19,0.08,46.34,123.6,5.32,0.76,0.06,2.08,128.31,11.89,290.693
151199010,151,1990,10,Rajasthan,Jaipur,0,166.35,0.12,0,0.12,18.38,4.3,0,48.6,38.61,0.01,1.76,40.38,6.88,0.13,0.01,0.15,0.16,10.86,-1
151199110,151,1991,10,Rajasthan,Jaipur,0,124.44,0.21,0,0.21,39.29,4.78,0,52.18,26.04,0,0.46,26.5,12.59,0.39,0.01,0.1,0.04,11.65,-1
151199210,151,1992,10,Rajasthan,Jaipur,0,146.34,0.1,0,0.1,18.49,3.12,0,43.88,29.61,0,2.36,31.97,13.98,0.08,0.01,0.08,0.04,9.41,-1
151199310,151,1993,10,Rajasthan,Jaipur,0,145.11,0.21,0,0.21,30.93,4.33,0,36.35,30.53,0,3.07,33.6,18.89,0.4,0.02,0.1,0.06,9.96,-1
151199410,151,1994,10,Rajasthan,Jaipur,0,141.66,0.13,0,0.13,10.11,2.57,0,43.75,34.67,0,4.09,38.76,15.4,0.08,0.01,0.16,0.1,10.17,-1
151199510,151,1995,10,Rajasthan,Jaipur,0,157.25,0.07,0,0.07,17.46,2.57,0,43.39,32.87,0.01,5.1,37.97,17.46,0.05,0.03,0.17,0.65,11.63,15.483
151199610,151,1996,10,Rajasthan,Jaipur,0,168.55,0.03,0,0.03,5.34,1.9,0,40.09,34.07,0.03,5.94,40.05,17.21,0.02,0.01,0.2,0.59,11.26,13.734
151199710,151,1997,10,Rajasthan,Jaipur,0,187.06,0.06,0,0.06,9.18,3.29,0,49.17,39.43,0.35,5.99,45.77,33.82,0.03,0,0.21,0.16,11.29,14.296
151199810,151,1998,10,Rajasthan,Jaipur,0,191.77,0.12,0,0.12,20.51,4.01,0,48.08,46.18,0.15,7.65,53.98,40.43,0.15,0,0.18,0.21,13.67,17.935
151199910,151,1999,10,Rajasthan,Jaipur,0,187.8,0.24,0,0.24,32.83,3.55,0,50.25,35.04,0.26,7.36,42.66,33.69,0.11,0,0.11,0.2,13.34,24.276
151200010,151,2000,10,Rajasthan,Jaipur,0,170.07,0.3,0,0.3,34.3,3.75,0,58.1,29.7,0.15,7.1,36.94,30.31,0.13,0,0.1,0.11,14.21,52.541
151200110,151,2001,10,Rajasthan,Jaipur,0,160.75,0.26,0,0.26,19.01,3.46,0,48.49,33.2,0.09,7.7,40.98,37.41,0.11,0,0.07,0.18,15.57,18.295
151200210,151,2002,10,Rajasthan,Jaipur,0,145.8,0.15,0,0.15,26.4,2.04,0,53.46,23.69,0.06,7.59,31.35,36.68,0.06,0,0.04,0.28,15.42,19.545
151200310,151,2003,10,Rajasthan,Jaipur,0,157.13,0.04,0,0.04,9.32,1.4,0,50.6,25.65,0,7.8,33.45,34.57,0.03,0.01,0.04,0.26,17.77,15.275
151200410,151,2004,10,Rajasthan,Jaipur,0,154.36,0.12,0,0.12,23.84,2.03,0,47.8,18.25,0.13,8.97,27.35,43.14,0.19,0,0.02,0.77,17.17,16.897
151200510,151,2005,10,Rajasthan,Jaipur,0,139.42,0.27,0,0.27,47.49,2.23,0,46.55,10.28,0.13,9.29,19.7,44.58,0.1,0,0.01,0.52,16.63,18.622
151200610,151,2006,10,Rajasthan,Jaipur,0,136.03,2,0,2,40.01,1.47,0,45.06,7.88,0.14,7.16,15.18,40.6,0.04,0,0.02,0.22,16.4,18.04
151200710,151,2007,10,Rajasthan,Jaipur,0,131.94,0.14,0,0.14,28.59,1.14,0,44.27,6.97,0.06,0.04,7.07,34.2,0.06,0.01,0.02,0.13,30.01,17.185
151200810,151,2008,10,Rajasthan,Jaipur,0,136.46,0.06,0,0.06,21.82,1.14,-1,51.31,6.27,0.04,0.04,6.35,36.24,0.05,0,0.02,0.06,26.29,17.47
151200910,151,2009,10,Rajasthan,Jaipur,0,139.22,0.13,0,0.13,21.97,1.15,-1,49.53,4.16,0.03,0.02,4.21,35.68,0.04,0,0.03,0.1,29.63,17.611
151201010,151,2010,10,Rajasthan,Jaipur,0,157.35,0.18,0,0.18,6.71,0.85,-1,60.24,5.39,0.01,0.03,5.44,34.14,0.04,0.01,0.04,0.07,32.59,14.735
151201110,151,2011,10,Rajasthan,Jaipur,0,147.46,0.07,0,0.07,4.92,0.62,-1,59.08,8.86,0,0.03,8.89,36.15,0.05,0,0.05,0.08,32.51,14.808
151201210,151,2012,10,Rajasthan,Jaipur,0,150.5,0.08,0,0.08,5.03,0.51,0,61.44,0,0,0,0,32.71,0.02,0,0.04,0.16,32.5,14.976
151201310,151,2013,10,Rajasthan,Jaipur,0,153.15,0.04,0,0.04,4.93,0.25,0,60.2,0,0,0,0,31.71,0.02,0.11,0.03,0.07,25.08,17.061
151201410,151,2014,10,Rajasthan,Jaipur,0,157.25,0.11,0,0.11,5.48,0.34,0,60.25,0,0,0,0,28.7,0.07,0,0.03,0.19,24.78,16.271
151201510,151,2015,10,Rajasthan,Jaipur,0,150.5,0.08,0,0.08,5.03,0.51,0,61.44,0,0,0,0,28.22,0.06,0,0.04,0.14,32.5,19.373
151201610,151,2016,10,Rajasthan,Jaipur,-1,156.91,0.05,-1,0.05,3.35,0.13,-1,56.25,8.08,0,10.69,18.77,25.52,0.08,0,0.03,0.08,26.47,15.929
151201710,151,2017,10,Rajasthan,Jaipur,0,140.9,0.01,0,0.01,4.3,0.3,0,51.74,5.21,0,9.53,14.74,24.66,0.03,0,0.04,0.19,27.06,15.977
152199010,152,1990,10,Rajasthan,Jaisalmer,0,0.77,0,0,0,0.01,0,0,0,0.09,0,0.01,0.1,0.14,0,0,0,0,0.05,-1
152199110,152,1991,10,Rajasthan,Jaisalmer,0,2.03,0,0,0,0.14,0,0,0,0.02,0,0.01,0.03,0.39,0,0,0,0,0.04,-1
152199210,152,1992,10,Rajasthan,Jaisalmer,0,2.24,0.01,0,0.01,0.01,0,0,0,0.04,0,0.01,0.05,0.79,0,0,0,0,0.05,-1
152199310,152,1993,10,Rajasthan,Jaisalmer,0,1.68,0,0,0,0.02,0,0,0.01,0.14,0,0.01,0.15,0.88,0.02,0,0,0,0.04,-1
152199410,152,1994,10,Rajasthan,Jaisalmer,0,2.49,0,0,0,0.01,0,0,0.03,0.27,0.01,0.02,0.3,0.96,0.01,0,0,0.04,0.05,-1
152199510,152,1995,10,Rajasthan,Jaisalmer,0,4.48,0.02,0,0.02,0.08,0,0,0.05,0.57,0,0.17,0.74,1.9,0.16,0,0,0.26,0.07,0.108
152199610,152,1996,10,Rajasthan,Jaisalmer,0,4.91,0.01,0,0.01,0.11,0,0,0.01,0.68,0,0.46,1.14,3.89,0.15,0,0,0.32,0.07,1.052
152199710,152,1997,10,Rajasthan,Jaisalmer,0,7.14,0,0,0,0.47,0,0,0.06,1.49,0.01,0.82,2.31,4.21,0.1,0,0,0.46,0.06,4.228
152199810,152,1998,10,Rajasthan,Jaisalmer,0,8.36,0,0,0,0.39,0,0,0.01,2.92,0,0.48,3.4,2.51,0.06,0.01,0,0.5,0.07,11.184
152199910,152,1999,10,Rajasthan,Jaisalmer,0,13.49,0,0,0,0.32,0,0,0.04,4.07,0,0.1,4.16,0.4,0.01,0,0.01,0.22,0.09,38.191
152200010,152,2000,10,Rajasthan,Jaisalmer,0,10.86,0.02,0,0.02,1.08,0,0,0.11,4.65,0,0.22,4.88,0.31,0.02,0.03,0,0.07,0.1,34.33
152200110,152,2001,10,Rajasthan,Jaisalmer,0,10.37,0.01,0,0.01,2.06,0,0,0.07,6.27,0,1.86,8.14,1.55,0.12,0,0,0.13,0.14,24.516
152200210,152,2002,10,Rajasthan,Jaisalmer,0,7.35,0.01,0,0.01,2.76,0,0,0.07,6.53,0,3.66,10.19,2.06,0.03,0,0,0.83,0.04,7.069
152200310,152,2003,10,Rajasthan,Jaisalmer,0,4.55,0.1,0,0.1,3.5,0,0,0.02,8.62,0,0,8.62,3.31,0.14,0,0,0.45,0.08,23.121
152200410,152,2004,10,Rajasthan,Jaisalmer,0,4.66,0.04,0,0.04,2.97,0,0,0.02,10.36,0,1.51,11.87,4.73,0.17,0,0,0.4,0.16,9.611
152200510,152,2005,10,Rajasthan,Jaisalmer,0,12.54,0.07,0,0.07,3.48,0,0,0.05,47.17,0,1.01,48.18,5.77,0.23,0,0,0.28,0.31,15.862
152200610,152,2006,10,Rajasthan,Jaisalmer,0,7.95,0.06,0,0.06,3.95,0,0,0.1,25.26,0,0.99,26.25,6.09,0.03,0,0,0.05,0.27,14.393
152200710,152,2007,10,Rajasthan,Jaisalmer,0,8.4,0.03,0,0.03,4.73,0,0,0.09,69.19,0,2.23,71.42,7.3,0.04,0,0,0.01,0.24,19.475
152200810,152,2008,10,Rajasthan,Jaisalmer,0,9.44,0.02,0,0.02,4.82,0,-1,0.14,66.86,0,2.57,69.43,9.22,0.41,0,0,0.04,0.25,18.186
152200910,152,2009,10,Rajasthan,Jaisalmer,0,10.41,0.07,0,0.07,5.26,0,-1,0.12,52.58,0.01,1.91,54.5,9.24,0.81,0,0,0.11,0.21,7.713
152201010,152,2010,10,Rajasthan,Jaisalmer,0,11.71,0.03,0,0.03,5.56,0,-1,0.14,76.53,0,5.8,82.33,11.22,0.12,0,0,0.04,0.23,9.955
152201110,152,2011,10,Rajasthan,Jaisalmer,0,11.11,0.01,0,0.01,5.44,0,-1,0.02,91.12,0,17.1,108.22,14.25,0.17,0,0,0.34,0.21,11.374
152201210,152,2012,10,Rajasthan,Jaisalmer,0,12.35,0.01,0,0.01,5.63,0,0,0.01,0,0,0,0,12.66,0.12,0,0,0.14,0.07,21.263
152201310,152,2013,10,Rajasthan,Jaisalmer,0,12.61,0.02,0,0.02,6.32,0,0,0.01,0,0,0,0,13.56,0.23,0,0,0.17,0.31,28.656
152201410,152,2014,10,Rajasthan,Jaisalmer,0,9.95,0.01,0,0.01,6.18,0,0,0.02,0,0,0,0,15.33,1.13,0,0,0.28,0.09,31.489
152201510,152,2015,10,Rajasthan,Jaisalmer,0,12.35,0.01,0,0.01,5.63,0,0,0.01,0,0,0,0,17.2,1.75,0,0,0.19,0.07,36.011
152201610,152,2016,10,Rajasthan,Jaisalmer,-1,9.44,0.05,-1,0.05,9.58,-1,-1,0.01,151.17,0,35.53,186.69,19.79,2.71,-1,-1,0.04,0.48,21.861
152201710,152,2017,10,Rajasthan,Jaisalmer,0,8.48,0.14,0,0.14,8.29,0,0,0,156.23,0,28.25,184.49,25.67,2.33,0,0,0.18,0.39,24.984
153199010,153,1990,10,Rajasthan,Jalore,0,29.08,0.03,0.03,0.06,4.72,0.24,0,0.67,0.91,0.01,0.06,0.98,0,0,0,0,1.14,1.22,-1
153199110,153,1991,10,Rajasthan,Jalore,0,30.8,0.04,0.02,0.06,15.17,0.26,0,0.94,0.05,0,0.26,0.31,0.02,0.34,0,0,1.85,1.4,-1
153199210,153,1992,10,Rajasthan,Jalore,0,41.39,0.06,0.07,0.13,10.61,0.27,0,1.23,0.6,0,0.1,0.7,0.02,0.04,0,0,2.36,2.47,-1
153199310,153,1993,10,Rajasthan,Jalore,0,44.43,0.23,0.02,0.25,21.24,0.47,0,1.18,0.69,0,0.52,1.21,0,0.86,0.01,0,2.52,2.8,-1
153199410,153,1994,10,Rajasthan,Jalore,0,44.73,0.02,0.03,0.05,8.07,0.12,0,0.95,1.3,0,0.07,1.37,0,0.02,0.01,0,2.11,3.79,-1
153199510,153,1995,10,Rajasthan,Jalore,0,41.67,0.1,0.04,0.13,16.9,0.44,0,0.75,1.33,0,0.27,1.61,0.02,0.27,0,0,2.73,3.13,7.618
153199610,153,1996,10,Rajasthan,Jalore,0,36.92,0.04,0.05,0.09,13.79,0.2,0,0.53,0.88,0,0.27,1.15,0.02,0.09,0,0,2.91,3.41,6.027
153199710,153,1997,10,Rajasthan,Jalore,0,43.01,0.01,0.02,0.03,9.29,0.26,0,0.69,1.36,0,0.06,1.42,0.07,0.03,0,0,2.18,3.07,5.908
153199810,153,1998,10,Rajasthan,Jalore,0,44.58,0.11,0.05,0.16,16.27,0.19,0,0.78,0.01,0,0.34,0.35,0.03,0.15,0,0,2.11,2.55,9.259
153199910,153,1999,10,Rajasthan,Jalore,0,40.85,0.14,0,0.14,19.62,0.11,0,0.57,0,0,0.09,0.09,0.01,0.11,0,0,1.44,1.39,8.467
153200010,153,2000,10,Rajasthan,Jalore,0,34.18,0.06,0,0.06,14.6,0.13,0,0.53,0,0,0.1,0.1,0.01,0.04,0,0,0.48,1.8,6.411
153200110,153,2001,10,Rajasthan,Jalore,0,27.67,0.05,0,0.05,11.41,0.07,0,0.24,1.88,0,0.11,1.99,0.03,0.02,0.01,0,0.49,2.52,5.573
153200210,153,2002,10,Rajasthan,Jalore,0,29.44,0.06,0.01,0.07,19.34,0.06,0,0.43,0.01,0,0.22,0.23,0.03,0.03,0,0,0.38,1.78,7.889
153200310,153,2003,10,Rajasthan,Jalore,0,27.84,0.04,0.02,0.05,11.15,0.04,0,0.26,1.5,0,0,1.5,0.04,0.01,0,0,0.23,2.19,5.232
153200410,153,2004,10,Rajasthan,Jalore,0,22.31,0.18,0,0.18,26.87,0.13,0,0.24,0,0,0.18,0.18,0.43,0.11,0,0,0.68,1.95,5.681
153200510,153,2005,10,Rajasthan,Jalore,0,22.31,0.13,0,0.13,35.26,0.15,0,0.41,0.51,0,0.3,0.81,2.47,0.17,0,0,0.29,2.14,6.324
153200610,153,2006,10,Rajasthan,Jalore,0,33.3,0.04,0,0.04,23.22,0.03,0,0.33,1.81,0,0.1,1.91,1.43,0.01,0,0,0.13,1.59,5.714
153200710,153,2007,10,Rajasthan,Jalore,0,30.46,0.05,0.01,0.06,35.65,0.1,0,0.35,0.58,0,1.02,1.59,2.26,0.09,0.02,0,0.52,2.08,6.228
153200810,153,2008,10,Rajasthan,Jalore,0,23.39,0.05,0.01,0.06,36.43,0.05,-1,0.2,0.01,0,0.52,0.53,4,0.15,0,0,0.72,1.54,6.028
153200910,153,2009,10,Rajasthan,Jalore,0,30.9,0.06,0,0.06,25.26,0.02,-1,0.4,0.01,0,0.08,0.1,2.49,0.1,0,0,0.69,1.49,6.887
153201010,153,2010,10,Rajasthan,Jalore,0,41.95,0.04,0,0.05,18.94,0.04,-1,0.51,0.77,0,0,0.78,3.62,0,0,0,0.34,1.55,6.025
153201110,153,2011,10,Rajasthan,Jalore,0,29.11,0.03,0.01,0.04,20.5,0.03,-1,0.43,0.42,0,0.14,0.56,6.4,0.01,0,0,0.68,1.47,5.783
153201210,153,2012,10,Rajasthan,Jalore,0,28.3,0.11,0,0.11,22.1,0.04,0,0.44,0,0,0,0,7.96,0,0,0,0.89,1.33,8.49
153201310,153,2013,10,Rajasthan,Jalore,0,34.72,0.05,0.01,0.06,27.62,0.07,0,0.25,0,0,0,0,9.29,0,0.05,0,0.47,1.72,6.485
153201410,153,2014,10,Rajasthan,Jalore,0,32.58,0.06,0.01,0.07,20.9,0.03,0,0.2,0,0,0,0,10.64,0,0,0,0.65,1.83,5.622
153201510,153,2015,10,Rajasthan,Jalore,0,28.3,0.11,0,0.11,22.1,0.04,0,0.44,0,0,0,0,14.28,0.31,0.01,0,0.35,1.33,6.872
153201610,153,2016,10,Rajasthan,Jalore,-1,46.64,0.51,0,0.52,26.61,0.04,-1,0.22,2.46,-1,0.37,2.84,17.77,0.05,0,-1,0.26,3.07,6.257
153201710,153,2017,10,Rajasthan,Jalore,0,43.9,0.01,0,0.01,15.78,0.02,0,0.21,3.92,0,0.08,4,15.97,0.08,0,0,0.56,3.1,5.504
154199010,154,1990,10,Rajasthan,Jhalawar,0.02,39.44,0,0,0,0,0.05,0,0.41,8.5,0,1.38,9.88,0,0,0.06,0.45,0.22,2.13,-1
154199110,154,1991,10,Rajasthan,Jhalawar,0.04,41.43,0,0,0,0,1.09,0,0.42,9.68,0,1.84,11.52,0.13,0.01,0.04,0.59,0.18,2.32,-1
154199210,154,1992,10,Rajasthan,Jhalawar,0.03,43.48,0,0,0,0,0.8,0,0.4,5.69,0,2.5,8.19,0.06,0,0.1,0.51,0.04,1.8,-1
154199310,154,1993,10,Rajasthan,Jhalawar,0.02,47.24,0,0,0,0,0.05,0,0.44,6.53,0,2.4,8.93,0.02,0,0.03,0.27,0.06,2.05,-1
154199410,154,1994,10,Rajasthan,Jhalawar,0.02,49.58,0,0,0,0,0,0,0.47,10.14,0,2.22,12.36,0.01,0,0.05,0.24,0.06,2.4,-1
154199510,154,1995,10,Rajasthan,Jhalawar,0.04,45.28,0,0,0,0,1.92,0,0.46,9.8,0,2.48,12.28,0.18,0,0.03,0.25,0.18,2.7,1.863
154199610,154,1996,10,Rajasthan,Jhalawar,0.04,58.2,0,0,0,0,0.1,0,0.49,6.49,0,3.83,10.33,0.02,0,0.07,0.22,0.12,2.95,2.192
154199710,154,1997,10,Rajasthan,Jhalawar,0.03,53.26,0,0,0,0,0,0,0.41,4.4,0,4.11,8.51,0.01,0,0.04,0.14,0.02,3.15,2.26
154199810,154,1998,10,Rajasthan,Jhalawar,0.03,54.64,0,0,0,0,0.15,0,0.3,5.52,0,5.99,11.51,0.02,0,0.35,0.13,0.01,4.21,2.05
154199910,154,1999,10,Rajasthan,Jhalawar,0.02,73.96,0,0,0,0,0,0,0.31,5.18,0,7.57,12.75,0.01,0,0.38,0.09,0.01,4.91,2.191
154200010,154,2000,10,Rajasthan,Jhalawar,0.05,44.54,0,0.02,0.02,0,0.1,0,0.29,5.59,0,2.9,8.49,0.01,0,0.15,0.06,0,5.05,1.913
154200110,154,2001,10,Rajasthan,Jhalawar,0.05,47.83,0.01,0,0.01,0,0.42,0,0.26,8.06,0,5.15,13.21,0.02,0,0.02,0.05,0.01,6.29,1.68
154200210,154,2002,10,Rajasthan,Jhalawar,0.23,21.54,0,0,0,0,0.07,0,0.11,3.45,0,0.95,4.4,0,0,0.01,0.04,0.02,6.61,1.376
154200310,154,2003,10,Rajasthan,Jhalawar,0.37,34.62,0,0,0,0,0,0,0.16,6.92,0,2.15,9.07,0,0,0.02,0.01,0,6.75,1.029
154200410,154,2004,10,Rajasthan,Jhalawar,0.37,49.42,0.02,0,0.02,0,0.06,0,0.21,7.9,0,4.82,12.71,0,0,1.23,0.01,0,7.12,1.572
154200510,154,2005,10,Rajasthan,Jhalawar,0.67,37.16,0,0,0,0,0.32,0,0.16,4.69,0,3.79,8.48,0.01,0,0.01,0.02,0.01,7.67,1.365
154200610,154,2006,10,Rajasthan,Jhalawar,0.68,72.45,0,0,0,0,0,0,0.37,8.55,0,5.02,13.57,0.01,0,0.01,0.03,0.03,8.13,1.88
154200710,154,2007,10,Rajasthan,Jhalawar,1.15,57.37,0,0,0,0,0,0,0.32,14.59,0,3.11,17.7,0,0,0.02,0.03,0.01,9,1.404
154200810,154,2008,10,Rajasthan,Jhalawar,1.66,58.81,0.01,0,0.01,0,0,-1,0.34,13.33,0,3.84,17.17,0,0,0.06,0.03,0.01,9.35,1.458
154200910,154,2009,10,Rajasthan,Jhalawar,2.38,67.91,0,0.01,0.01,0,0,-1,0.3,12.87,0,3.83,16.71,0,0,0.03,0.02,0,10.18,1.559
154201010,154,2010,10,Rajasthan,Jhalawar,2.27,70.43,0,0,0,0,0,-1,0.38,7.71,0,4.96,12.67,0,0,0.04,0.02,0,11.22,1.298
154201110,154,2011,10,Rajasthan,Jhalawar,1.74,87.56,0,0,0,0,0,-1,0.37,6.35,0,5.77,12.11,0,0,0.01,0.01,0,12.29,1.489
154201210,154,2012,10,Rajasthan,Jhalawar,1.61,86.06,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.01,0.02,0,12.39,1.759
154201310,154,2013,10,Rajasthan,Jhalawar,2.05,106.83,0,0,0,0,0.01,0,0.45,0,0,0,0,0,0.01,0.05,0.01,0,13.63,2.035
154201410,154,2014,10,Rajasthan,Jhalawar,3.21,112.53,0,0,0,0,0.01,0,0.27,0,0,0,0,0,0.02,0.1,0.02,0,13.98,1.621
154201510,154,2015,10,Rajasthan,Jhalawar,1.61,86.06,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.25,0.02,0,12.39,1.627
154201610,154,2016,10,Rajasthan,Jhalawar,4.38,109.04,-1,-1,-1,-1,0,-1,0.32,16.07,-1,10.54,26.61,-1,-1,0.8,0.02,-1,15.98,1.415
154201710,154,2017,10,Rajasthan,Jhalawar,4.42,102.2,0,0,0,0,0,0,0.21,55.36,0,8.66,64.02,0,0,0.92,0.01,0,15.93,1.343
155199010,155,1990,10,Rajasthan,Jhunjhunu,0,26.72,0.01,0,0.01,13.28,0,0,2.67,6.71,0,0.53,7.24,0.01,0.01,0,0,0,1.65,-1
155199110,155,1991,10,Rajasthan,Jhunjhunu,0,30.62,0.02,0,0.02,16.95,0,0,5.27,5.68,0,0.9,6.58,0.06,0.02,0,0,0.01,1.8,-1
155199210,155,1992,10,Rajasthan,Jhunjhunu,0,32.85,0.01,0,0.01,5.09,0,0,3.88,6.14,0,0.18,6.32,0.44,0,0,0,0.02,1.86,-1
155199310,155,1993,10,Rajasthan,Jhunjhunu,0,36.29,0.02,0,0.02,9.27,0,0,3.4,9.05,0,0.6,9.65,1.18,0.01,0,0,0.07,1.88,-1
155199410,155,1994,10,Rajasthan,Jhunjhunu,0,35.02,0.01,0,0.01,5.37,0,0,4.61,14.25,0,0.25,14.5,0.93,0,0,0,0.11,1.84,-1
155199510,155,1995,10,Rajasthan,Jhunjhunu,0,37.66,0.01,0,0.01,1.93,0,0,3.51,11.65,0,0.07,11.72,0.64,0,0,0,1.17,2.04,3.996
155199610,155,1996,10,Rajasthan,Jhunjhunu,0,44.92,0,0,0,1,0,0,3.5,13.18,0,0.06,13.25,0.95,0.01,0,0,2,2.14,4.336
155199710,155,1997,10,Rajasthan,Jhunjhunu,0,53.31,0,0,0,2.48,0,0,4.23,16.04,0.09,0.03,16.16,2.33,0.01,0,0,0.76,1.99,4.482
155199810,155,1998,10,Rajasthan,Jhunjhunu,0,60.3,0,0,0,9.48,0,0,3.46,21.14,0.02,0.31,21.47,1.24,0.04,0,0,0.63,1.97,5.54
155199910,155,1999,10,Rajasthan,Jhunjhunu,0,65.95,0.01,0,0.01,22.16,0,0,5.23,28.32,0,1.29,29.62,0.92,0.01,0,0,0.43,2.11,9.221
155200010,155,2000,10,Rajasthan,Jhunjhunu,0,65.93,0,0,0,28.08,0,0,7.49,44.08,0,1.22,45.3,0.53,0,0,0,0.04,1.87,9.906
155200110,155,2001,10,Rajasthan,Jhunjhunu,0,55.43,0,0,0,6.2,0,0,4.17,57.57,0,0.69,58.26,0.71,0.01,0,0,0.15,1.95,5.88
155200210,155,2002,10,Rajasthan,Jhunjhunu,0,61.24,0,0,0,17.2,0,0,7.43,55.59,0,1.73,57.33,1.04,0,0,0,0.16,1.66,6.822
155200310,155,2003,10,Rajasthan,Jhunjhunu,0,63.46,0,0,0,3.01,0,0,6.21,49.69,0,0.03,49.72,0.84,0,0,0,0.36,2.01,6.13
155200410,155,2004,10,Rajasthan,Jhunjhunu,0,59.68,0.02,0,0.02,16.41,0,0,5.49,49.51,0,0.95,50.46,1.64,0,0,0,1.37,2.31,7.581
155200510,155,2005,10,Rajasthan,Jhunjhunu,0,69.71,0.01,0,0.01,32.32,0,0,8.55,48.09,0,1.64,49.72,3.52,0.01,0,0,0.98,2.82,10.768
155200610,155,2006,10,Rajasthan,Jhunjhunu,0,68.35,0.01,0,0.01,29.15,0,0,8.01,47.79,0,1.38,49.17,3.53,0.01,0,0,0.38,2.62,10.198
155200710,155,2007,10,Rajasthan,Jhunjhunu,0,75.91,0.01,0,0.01,46.3,0,0,11.34,60.73,0,1.61,62.33,2.45,0.01,0,0,0.03,2.94,14.525
