Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY WATER DEFICIT (Millimeters),FEBRUARY WATER DEFICIT (Millimeters),MARCH WATER DEFICIT (Millimeters),APRIL WATER DEFICIT (Millimeters),MAY WATER DEFICIT (Millimeters),JUNE WATER DEFICIT (Millimeters),JULY WATER DEFICIT (Millimeters),AUGUST WATER DEFICIT (Millimeters),OCTOBER WATER DEFICIT (Millimeters),NOVEMBER WATER DEFICIT (Millimeters),DECEMBER WATER DEFICIT (Millimeters)
4519801,45,1980,1,Andhra Pradesh,Visakhapatnam,51.9,77.08,131.78,143.55,125.33,0,0.06,0.25,0.18,0.15,23.36
4519811,45,1981,1,Andhra Pradesh,Visakhapatnam,47.12,74.68,96.36,115.16,106.39,42.55,0.88,3.53,0,2.16,34.6
4519821,45,1982,1,Andhra Pradesh,Visakhapatnam,60.39,83.89,135.46,69.15,122.19,47,0.04,6.87,0,0,22.25
4519831,45,1983,1,Andhra Pradesh,Visakhapatnam,50.67,64.41,132.29,157.37,116.6,1.64,0.49,0,0,0,35.29
4519841,45,1984,1,Andhra Pradesh,Visakhapatnam,55.65,75.04,129.79,136.61,89.93,38.64,0.01,13.16,0.67,10.49,46.52
4519851,45,1985,1,Andhra Pradesh,Visakhapatnam,53.35,88.18,145.95,158.84,149.15,5.54,6.73,0,0.77,0,26.7
4519861,45,1986,1,Andhra Pradesh,Visakhapatnam,41.62,58.31,121.61,96.3,113.03,29.43,12.64,0,0,21,0.64
4519871,45,1987,1,Andhra Pradesh,Visakhapatnam,47.37,63.89,87.46,73.43,82.65,84.43,27.32,9.13,21.13,0,27.29
4519881,45,1988,1,Andhra Pradesh,Visakhapatnam,62.51,83.26,139.47,100.38,67.88,70.48,0,3.45,0,1.42,30.33
4519891,45,1989,1,Andhra Pradesh,Visakhapatnam,53.26,75.72,71.8,157.53,62.28,51.67,0,0,0,20.57,39.97
4519901,45,1990,1,Andhra Pradesh,Visakhapatnam,62.07,42.93,51.66,146.25,41.54,34.9,11.17,0,0,0,21.39
4519911,45,1991,1,Andhra Pradesh,Visakhapatnam,41.9,67.25,124.21,141.01,111.57,0,3.42,9.45,0,0,0.06
4519921,45,1992,1,Andhra Pradesh,Visakhapatnam,40.37,61.14,124.03,146.57,63.12,41.48,0.14,0,0,0.05,0.57
4519931,45,1993,1,Andhra Pradesh,Visakhapatnam,43.2,62.54,119.05,102.3,97.35,67.54,13.27,5.03,0,0,35.64
4519941,45,1994,1,Andhra Pradesh,Visakhapatnam,56.96,79.77,142.18,119.7,86.06,91.66,0,3.85,2.1,0,13.23
4519951,45,1995,1,Andhra Pradesh,Visakhapatnam,37.05,66.49,100.94,124.3,36.66,71.67,1.01,11.06,0,0,24.43
4519961,45,1996,1,Andhra Pradesh,Visakhapatnam,52.83,75.44,139.67,92.04,148.55,0,10.57,0.26,0,0,31.88
4519971,45,1997,1,Andhra Pradesh,Visakhapatnam,48.55,72.58,79.85,65.87,125.75,113.41,3.51,2.63,0,31.6,12.86
4519981,45,1998,1,Andhra Pradesh,Visakhapatnam,49.82,55.7,121.83,105.61,112.52,44.41,0,0.24,0,0,1.69
4519991,45,1999,1,Andhra Pradesh,Visakhapatnam,43.71,63.7,125.9,156.92,55.24,14.46,24.14,2.36,18.95,0.02,50.84
4520001,45,2000,1,Andhra Pradesh,Visakhapatnam,73.65,71.77,142.11,145.71,112.88,0,5.63,0,0.9,1.62,39.12
4520011,45,2001,1,Andhra Pradesh,Visakhapatnam,60.29,83.08,132.3,109.78,83.38,57.38,14.89,0,0,0,3.36
4520021,45,2002,1,Andhra Pradesh,Visakhapatnam,36.14,59.06,114,38.84,100.87,42.04,14.45,0,36.05,0.95,49.93
4520031,45,2003,1,Andhra Pradesh,Visakhapatnam,65.13,87.98,95.68,153.01,141.74,111.86,0,2.29,0.07,0,33.03
4520041,45,2004,1,Andhra Pradesh,Visakhapatnam,32.54,68.9,119.13,124.41,85.51,14.93,1.03,6.34,0,0,32.5
4520051,45,2005,1,Andhra Pradesh,Visakhapatnam,47.88,68.9,121.21,129.29,61.24,72.79,1.37,12.26,0,0,29.61
4520061,45,2006,1,Andhra Pradesh,Visakhapatnam,51.98,73.84,91.25,41.03,25.36,40.12,0.18,5.92,0,0.14,0
4520071,45,2007,1,Andhra Pradesh,Visakhapatnam,43.61,55.63,115.94,135.57,120.52,1.99,2.64,0.33,0,0,33.37
4520081,45,2008,1,Andhra Pradesh,Visakhapatnam,51.56,60.05,119.1,133.09,126.26,11.91,0.04,0,0,33.17,34.18
4520091,45,2009,1,Andhra Pradesh,Visakhapatnam,65.2,90.65,128.44,155.28,6.67,68.14,0.46,1.14,1.21,7.32,31.58
4520101,45,2010,1,Andhra Pradesh,Visakhapatnam,55.59,79.04,124.77,65.59,17.43,26.85,0,0,0,0,0.19
4520111,45,2011,1,Andhra Pradesh,Visakhapatnam,40.6,46.53,106.72,66.65,19.91,63.97,0.43,3.14,0.01,39.98,50.45
4520121,45,2012,1,Andhra Pradesh,Visakhapatnam,48.28,89.79,141.37,81.77,64.18,50.55,0,0,0,0.14,12.25
4520131,45,2013,1,Andhra Pradesh,Visakhapatnam,47.48,55.96,120.72,50.2,107.28,0.19,1.53,12.19,0.76,0,27.19
4520141,45,2014,1,Andhra Pradesh,Visakhapatnam,57.12,72.7,99.23,111.84,48,76.91,0.01,0.99,0,0,31.8
4520151,45,2015,1,Andhra Pradesh,Visakhapatnam,52.24,72.64,92.67,77.82,91.49,0,16.72,0.04,0,16.8,30.27
4619581,46,1958,1,Andhra Pradesh,East Godavari,50.09,69.26,119.91,113.63,157.1,77.99,0,0,0.15,0,9.88
4619591,46,1959,1,Andhra Pradesh,East Godavari,49.44,59.14,119.26,93.95,169.92,10.71,0,0.11,0,0,37.02
4619601,46,1960,1,Andhra Pradesh,East Godavari,60.88,76.55,120.37,157.3,156.84,17.04,0,26.6,0,0.23,35.78
4619611,46,1961,1,Andhra Pradesh,East Godavari,60.08,62.54,133.77,157.36,158.16,1.82,0,0.36,0,0,23.58
4619621,46,1962,1,Andhra Pradesh,East Godavari,50.63,65.84,118.09,96.25,130.37,66.12,0,0,0,0,27.08
4619631,46,1963,1,Andhra Pradesh,East Godavari,56.26,73.84,130.08,70.06,152.17,35.46,0,0,7.38,0,37.44
4619641,46,1964,1,Andhra Pradesh,East Godavari,0.19,1.93,0.53,14.26,22,116.8,244.34,203.9,470.67,108.84,42.71
4619651,46,1965,1,Andhra Pradesh,East Godavari,1.53,1.43,3,54.4,39.26,92.75,250.76,176.3,221.83,59.1,11.89
4619661,46,1966,1,Andhra Pradesh,East Godavari,8.91,0,0.21,4.89,46.12,78.62,378.36,170.32,138.15,70.08,101.29
4619671,46,1967,1,Andhra Pradesh,East Godavari,6.18,0,65.17,55.85,6.02,115.37,368.86,131.79,201.9,43.65,1.71
4619681,46,1968,1,Andhra Pradesh,East Godavari,6.84,3.01,5.26,51.72,17.04,72.66,208.15,36.27,182.43,185.03,61.98
4619691,46,1969,1,Andhra Pradesh,East Godavari,74.7,96.38,150.29,174.58,6.91,48.89,0,23.46,11.39,0,7.29
4619701,46,1970,1,Andhra Pradesh,East Godavari,45.27,63.3,77.14,135.21,80.42,1.02,0.25,0,0,0,39.67
4619711,46,1971,1,Andhra Pradesh,East Godavari,63.41,75.25,113.31,41.13,68.6,60.17,20.12,0,0,0,46.19
4619721,46,1972,1,Andhra Pradesh,East Godavari,69.69,81.23,143.83,128.97,173.2,28.45,0.46,42.25,6.74,0,21.68
4619731,46,1973,1,Andhra Pradesh,East Godavari,56.92,77.82,108.45,164.78,148.67,81.62,2.27,0.55,4.26,0,33.27
4619741,46,1974,1,Andhra Pradesh,East Godavari,60.52,77.44,138.23,156.17,171.18,49.06,5.75,5.7,0,0,31.12
4619751,46,1975,1,Andhra Pradesh,East Godavari,59.48,77.61,133.84,162,147.92,0,0.08,0.18,0,0,28.02
4619761,46,1976,1,Andhra Pradesh,East Godavari,54.81,71.76,121.44,142.75,161.18,120.32,0,0,12.72,7.71,0.02
4619771,46,1977,1,Andhra Pradesh,East Godavari,49.02,67.61,115.03,86.63,106.15,23.35,0,0,21.18,2.77,0.39
4619781,46,1978,1,Andhra Pradesh,East Godavari,53.51,71.84,117.59,108.8,175.49,0.19,0,0,0,12.4,28.94
4619791,46,1979,1,Andhra Pradesh,East Godavari,61.04,73.02,133.24,140.35,26.96,53.1,17.75,50.15,0,24.98,5.54
4619801,46,1980,1,Andhra Pradesh,East Godavari,64.8,87.84,141.6,156.96,145.78,0,0,0,2.23,0.12,23.5
4619811,46,1981,1,Andhra Pradesh,East Godavari,52.15,75.21,107.48,132.42,128.61,44.66,0,7.09,0,0.06,34.06
4619821,46,1982,1,Andhra Pradesh,East Godavari,62.61,82.52,136.28,116.38,143.67,67.09,0,1.06,0.7,0,25.65
4619831,46,1983,1,Andhra Pradesh,East Godavari,58.82,75.35,132.6,162.65,141.99,6.88,0,0,0,0,33.46
4619841,46,1984,1,Andhra Pradesh,East Godavari,58.69,77.38,122.96,143.51,131.32,68.88,0,34.31,1.95,1.92,52.6
4619851,46,1985,1,Andhra Pradesh,East Godavari,71.83,100.28,151.92,170.73,170.98,29.44,1.3,0,8.72,0,32.2
4619861,46,1986,1,Andhra Pradesh,East Godavari,48.2,61.13,120.12,111.39,139.69,52.58,5.79,0,9.39,29.91,5.84
4619871,46,1987,1,Andhra Pradesh,East Godavari,66.53,82.87,95.08,64.28,141.11,100.3,15.22,0.47,24.77,0,19.45
4619881,46,1988,1,Andhra Pradesh,East Godavari,62.55,81.22,143.46,123.03,131.9,90.48,0,0,0,13.03,37
4619891,46,1989,1,Andhra Pradesh,East Godavari,59.54,76.94,91.32,160.92,108.08,44.93,0,0,0,16.45,37.77
4619901,46,1990,1,Andhra Pradesh,East Godavari,62.94,54.1,74.6,151.27,11.45,34.75,5.51,0,0,0,25.38
4619911,46,1991,1,Andhra Pradesh,East Godavari,49.62,72.53,123.56,149.42,132.85,0,2.16,4.47,0,0,0.92
4619921,46,1992,1,Andhra Pradesh,East Godavari,45.02,64.73,113.11,147.06,132.14,70.83,0,0,0,0,2.46
4619931,46,1993,1,Andhra Pradesh,East Godavari,47.68,67.2,114.55,131.38,129.84,95.94,5.34,15.33,0,0,42.61
4619941,46,1994,1,Andhra Pradesh,East Godavari,64.31,81.95,141.62,145.09,143.54,100.59,0,3.03,6.7,0,4.74
4619951,46,1995,1,Andhra Pradesh,East Godavari,44.71,68.28,107.12,136.6,16.56,69.23,0,2.99,0,0,30.36
4619961,46,1996,1,Andhra Pradesh,East Godavari,59.56,77.61,133.52,120.3,170.25,0,0.58,0.02,0,0,32.15
4619971,46,1997,1,Andhra Pradesh,East Godavari,53.7,72.75,100.02,96.36,154.47,114.31,0,4.19,0,15.32,11.27
4619981,46,1998,1,Andhra Pradesh,East Godavari,48.67,62.96,118.99,115.06,155.24,58.05,0,0,0,0,10.97
4619991,46,1999,1,Andhra Pradesh,East Godavari,50.73,70.33,118.04,153.66,102.66,40.22,4.25,7.35,32.09,0.01,58.59
4620001,46,2000,1,Andhra Pradesh,East Godavari,84.14,80.56,149.19,155.84,127.87,0,0.11,0,0,5.75,38.36
4620011,46,2001,1,Andhra Pradesh,East Godavari,61.72,80.03,128.63,124.81,138.58,58.3,10.4,0,0,0,12.86
4620021,46,2002,1,Andhra Pradesh,East Godavari,49.23,70.09,119,100.08,106,57.02,25.9,0,51.47,0.05,43.39
4620031,46,2003,1,Andhra Pradesh,East Godavari,68.95,90.25,123.3,160.02,172.71,105.05,0,7.21,0,0,35.59
4620041,46,2004,1,Andhra Pradesh,East Godavari,46.42,75.49,114.34,139.66,104,30.93,0,13.61,0,0,36.34
4620051,46,2005,1,Andhra Pradesh,East Godavari,58.42,75.49,123.8,141.92,100.44,101.24,0,17.09,0,0,29.78
4620061,46,2006,1,Andhra Pradesh,East Godavari,55.69,72.53,103.14,70.78,52.32,23.21,0,11.44,0,0,0.51
4620071,46,2007,1,Andhra Pradesh,East Godavari,47.42,61.17,108.29,136.28,154.08,0,0,0,0,0,32.61
4620081,46,2008,1,Andhra Pradesh,East Godavari,56.48,59.58,99.49,140.87,164.14,30.67,0,0,0,27.37,21.72
4620091,46,2009,1,Andhra Pradesh,East Godavari,61.16,80.19,125.61,156.87,28.54,68.78,1.39,0,3.32,30.36,32.6
4620101,46,2010,1,Andhra Pradesh,East Godavari,78.05,93.41,140.56,75.79,42.79,38.12,0,0,0,0,2.53
4620111,46,2011,1,Andhra Pradesh,East Godavari,42.12,46.47,98.81,80.91,86.61,68.62,0,4.03,12.9,31.7,52.04
4620121,46,2012,1,Andhra Pradesh,East Godavari,62.32,91.59,145.84,129.88,102.41,44.73,0,0,0,0,15.86
4620131,46,2013,1,Andhra Pradesh,East Godavari,51.61,55.82,110.44,71.78,129.81,0.98,0,13.54,3.2,0,25.41
4620141,46,2014,1,Andhra Pradesh,East Godavari,62.38,72,110.07,134.15,97.19,103.24,0,0,0,0.01,31.8
4620151,46,2015,1,Andhra Pradesh,East Godavari,56.28,72.44,108.47,101.87,143.48,0,17.29,0,0,7.19,24.22
4719581,47,1958,1,Andhra Pradesh,West Godavari,59.45,79.79,135.09,138.03,175.92,85.59,0,0,1.98,0,19.84
4719591,47,1959,1,Andhra Pradesh,West Godavari,59.82,67.64,133.61,113.37,183.2,9.21,0,0,0,0,37.42
4719601,47,1960,1,Andhra Pradesh,West Godavari,68.28,83.44,131.17,166.58,176.13,3.45,0,28.95,0,10.17,35.84
4719611,47,1961,1,Andhra Pradesh,West Godavari,67.52,68.06,146.38,168.18,171.21,0,0,0,0,0,28.77
4719621,47,1962,1,Andhra Pradesh,West Godavari,58.32,70.01,127.36,113.97,147.14,49.38,0,0,0,0,26.49
4719631,47,1963,1,Andhra Pradesh,West Godavari,61.73,79.39,137.35,102.1,175.08,25.93,0,0,16.98,0,38.19
4719641,47,1964,1,Andhra Pradesh,West Godavari,0.01,0.3,0.15,3.21,10.26,139.34,252.87,217.59,450.85,72.87,28.45
4719651,47,1965,1,Andhra Pradesh,West Godavari,0.73,2.14,1.21,39.65,30.96,105.27,257.38,196.2,205.95,35.09,7.32
4719661,47,1966,1,Andhra Pradesh,West Godavari,2.51,0,0.21,2.06,41.02,81.09,455.63,197.36,121.25,52.89,66.63
4719671,47,1967,1,Andhra Pradesh,West Godavari,3.3,0,38.98,44.47,4.84,112.28,393.39,152.21,193.76,39.38,1.27
4719681,47,1968,1,Andhra Pradesh,West Godavari,3.13,4.93,3.22,26.3,11.11,57.05,217.64,41.93,160.21,130.95,57.27
4719691,47,1969,1,Andhra Pradesh,West Godavari,92.86,110.2,162.61,183.73,15.8,60.76,0,12.75,16.81,0,15.82
4719701,47,1970,1,Andhra Pradesh,West Godavari,47.61,68.92,102.88,151.52,107.52,0.15,0,0,2.7,0,38.91
4719711,47,1971,1,Andhra Pradesh,West Godavari,69.36,79.32,120.85,71.68,95.75,47.74,25.35,0.23,0,0.01,54.92
4719721,47,1972,1,Andhra Pradesh,West Godavari,84.61,90.72,153.89,152.29,187.7,22.05,2.34,54.41,30.98,0,28.46
4719731,47,1973,1,Andhra Pradesh,West Godavari,71.2,94.3,140.68,179.03,181.77,95.98,1.12,0,6.89,0,34.27
4719741,47,1974,1,Andhra Pradesh,West Godavari,67.41,85.69,151.53,167.86,185.88,66.78,1.23,3.58,0,0,33.01
4719751,47,1975,1,Andhra Pradesh,West Godavari,67.74,87.1,144.91,175.27,172.14,0,0,0.39,0,0,31.16
4719761,47,1976,1,Andhra Pradesh,West Godavari,62.17,78.91,131.8,161.27,179.93,126.3,0,0,17.39,16.01,0.51
4719771,47,1977,1,Andhra Pradesh,West Godavari,55.84,76.81,126.98,118.79,129.91,41.83,0,0,31.56,12.11,4.38
4719781,47,1978,1,Andhra Pradesh,West Godavari,66.96,83.24,135.45,150.13,186.56,0,0,0,0,18.03,33.84
4719791,47,1979,1,Andhra Pradesh,West Godavari,69,77.98,139.06,150.72,69.42,94.76,27.86,63.4,0,40.56,18.17
4719801,47,1980,1,Andhra Pradesh,West Godavari,86.27,108.75,153.64,168.09,160.36,0,0,0,6.68,1.71,27.75
4719811,47,1981,1,Andhra Pradesh,West Godavari,60.73,82,117.99,150.62,148.37,46.67,0,3.27,0,0,33.53
4719821,47,1982,1,Andhra Pradesh,West Godavari,68.12,87.83,141.34,147.56,149.28,80.81,0,0,10.13,0.37,35.5
4719831,47,1983,1,Andhra Pradesh,West Godavari,74.56,91.74,148.75,170.81,161.82,29.54,0,0,0,0,33.09
4719841,47,1984,1,Andhra Pradesh,West Godavari,67.01,83.45,128.44,150.04,167.01,95.75,0,43.32,6.3,1.97,62.23
4719851,47,1985,1,Andhra Pradesh,West Godavari,87.22,109.78,157.01,177.38,185.34,49.12,0,0,16.63,0,38.39
4719861,47,1986,1,Andhra Pradesh,West Godavari,59.41,65.48,136.24,134.57,160.28,62.17,0.36,0,25.63,34.6,19.68
4719871,47,1987,1,Andhra Pradesh,West Godavari,81.09,93.82,110.79,83.96,170.11,113.59,4.21,0,25.5,0,20.85
4719881,47,1988,1,Andhra Pradesh,West Godavari,65.49,84.55,146.6,139.99,162.3,101.38,0,0,0,26.8,44.08
4719891,47,1989,1,Andhra Pradesh,West Godavari,69.21,85.81,110.82,169.09,138.69,36.02,0,0,0,18.25,38.78
4719901,47,1990,1,Andhra Pradesh,West Godavari,70.01,55.46,96.81,159.75,1.54,28.09,1.25,0,0,0,30.28
4719911,47,1991,1,Andhra Pradesh,West Godavari,61.18,82.67,135.17,157.91,148.97,0,1.2,0,0,0,5.6
4719921,47,1992,1,Andhra Pradesh,West Godavari,51.07,73.11,123.05,156.36,163.46,89.91,0.15,0,0,0.04,8.94
4719931,47,1993,1,Andhra Pradesh,West Godavari,56.15,76.95,128.82,154.04,150.05,111.69,0.11,13.65,1.42,0,50.1
4719941,47,1994,1,Andhra Pradesh,West Godavari,79.55,91.65,152.38,161.55,174.94,102.47,0,0.36,12.45,0,4.47
4719951,47,1995,1,Andhra Pradesh,West Godavari,52.31,75.71,123.63,153.57,8.75,70.77,0,0,0,0,34.56
4719961,47,1996,1,Andhra Pradesh,West Godavari,68.25,84.93,143.22,143.46,189.02,0,0,0,0,0,32.7
4719971,47,1997,1,Andhra Pradesh,West Godavari,60.05,79.48,117.23,119.76,174.18,116.71,0,0.76,0,11.61,17.25
4719981,47,1998,1,Andhra Pradesh,West Godavari,53.83,72.41,128.44,129.8,178,68.44,0,0,0,0,22.1
4719991,47,1999,1,Andhra Pradesh,West Godavari,59.6,80.66,130.7,163.61,128.21,58.03,0,5.39,35.88,0.9,60.22
4720001,47,2000,1,Andhra Pradesh,West Godavari,89.86,77.81,153.12,166.52,138.38,0,0,0,0.35,16.26,40.44
4720011,47,2001,1,Andhra Pradesh,West Godavari,70.48,88.69,138.95,140.71,168.75,50.22,10.11,0,0.16,0,25.46
4720021,47,2002,1,Andhra Pradesh,West Godavari,60.84,81.47,134.52,142.12,117.01,64.02,36.97,0,51.07,0,39.76
4720031,47,2003,1,Andhra Pradesh,West Godavari,73.3,92.46,136.58,165.41,193.31,100.84,0,4.43,0.13,0,38.18
4720041,47,2004,1,Andhra Pradesh,West Godavari,58.55,80.03,127.42,151.3,118.2,42.51,0,11.89,0,0,35.71
4720051,47,2005,1,Andhra Pradesh,West Godavari,64.84,80.03,130.94,150.96,124.09,120.14,0,11.49,0,0,30.57
4720061,47,2006,1,Andhra Pradesh,West Godavari,61.73,78.25,116.77,100.87,74.92,9.52,0,5.12,0,0,5.44
4720071,47,2007,1,Andhra Pradesh,West Godavari,53.63,68.36,118.83,144.16,176.93,0,0,0,0,0.02,32.3
4720081,47,2008,1,Andhra Pradesh,West Godavari,63.09,59.05,105.25,146.75,184.19,41.85,0,0,0,26.52,23.02
4720091,47,2009,1,Andhra Pradesh,West Godavari,67.12,85.38,131.41,162.31,56.48,69.45,6.86,0,7.61,44.54,38.92
4720101,47,2010,1,Andhra Pradesh,West Godavari,85.04,98.8,149.59,102.37,64.41,40.26,0,0,0,0,10.03
4720111,47,2011,1,Andhra Pradesh,West Godavari,44.52,46.44,106.91,102.15,128.96,74.82,0,0.74,25.72,29.25,52.37
4720121,47,2012,1,Andhra Pradesh,West Godavari,70.38,93.24,148.48,151.87,129.03,44.31,0,0,0,0,20.66
4720131,47,2013,1,Andhra Pradesh,West Godavari,59.03,56.56,117.94,98.3,150.35,0.38,0,6.82,5.89,0,27.09
4720141,47,2014,1,Andhra Pradesh,West Godavari,69.12,77.93,121.34,149.24,122.11,123.63,0,0,0,1.61,32.3
4720151,47,2015,1,Andhra Pradesh,West Godavari,63.04,79.02,122.63,122.96,171.62,0,14.74,0,0,7.35,25.56
4819581,48,1958,1,Andhra Pradesh,Krishna,58.63,80.52,140.45,141.04,181.99,108.09,0,0.05,2.42,0.1,17.23
4819591,48,1959,1,Andhra Pradesh,Krishna,59.45,74.3,139,122.15,187.85,37.03,0,0,0.46,0.55,39.61
4819601,48,1960,1,Andhra Pradesh,Krishna,67.56,84.97,140.49,167.98,180.37,25.87,0.4,59.2,0,22.78,41.27
4819611,48,1961,1,Andhra Pradesh,Krishna,78.09,88.21,163.74,175.22,178.15,0.52,0.96,0,0,0,29.76
4819621,48,1962,1,Andhra Pradesh,Krishna,58.51,71.25,132.56,127.3,150.97,58.67,0,0.08,0,0,22.21
4819631,48,1963,1,Andhra Pradesh,Krishna,54.88,73.04,132.26,103.43,181.84,43.98,2.24,0,31.83,0,44.98
4819641,48,1964,1,Andhra Pradesh,Krishna,0,0,0.08,2.01,9.52,128.17,191.94,166.71,402.91,70.9,35.33
4819651,48,1965,1,Andhra Pradesh,Krishna,0.56,1.58,1.17,30.57,28.59,97.13,204.2,158.99,192.05,30.52,7.84
4819661,48,1966,1,Andhra Pradesh,Krishna,2.09,0,0.15,1.8,44.39,75.53,363.57,159.63,120.03,51.56,92.19
4819671,48,1967,1,Andhra Pradesh,Krishna,3.06,0,25.89,30.18,5.1,107.75,288.61,116.64,180.43,39.99,2.28
4819681,48,1968,1,Andhra Pradesh,Krishna,2.64,4.16,2.77,17.77,12.77,50.99,172.47,36.03,152.71,114.16,84.74
4819691,48,1969,1,Andhra Pradesh,Krishna,105.42,118.95,169.25,185.09,38.14,98.97,0,27.57,19.99,0,11.47
4819701,48,1970,1,Andhra Pradesh,Krishna,51.47,69.61,116.54,154.69,110.58,8.62,8.31,0,18.34,0.7,50.51
4819711,48,1971,1,Andhra Pradesh,Krishna,79.84,94.88,136.42,104.02,109.66,60.91,57.54,15.53,0,0.62,70.81
4819721,48,1972,1,Andhra Pradesh,Krishna,98.36,106.47,159.31,163.7,194.61,60.81,37.69,85.68,51.92,0,24.18
4819731,48,1973,1,Andhra Pradesh,Krishna,75.95,99.17,152.9,181.66,195.53,112.73,23.01,0.58,12.28,0,39.48
4819741,48,1974,1,Andhra Pradesh,Krishna,75.34,99.64,161.61,172.07,187.1,88.62,23.26,24.21,0,0,34.98
4819751,48,1975,1,Andhra Pradesh,Krishna,70.1,94.92,154.96,183.51,177.24,18.87,0,11.65,0,0,28.49
4819761,48,1976,1,Andhra Pradesh,Krishna,59.28,76.59,137.11,160.62,178.73,127.65,0,0,20.71,19.71,1.88
4819771,48,1977,1,Andhra Pradesh,Krishna,55.93,77.05,132.34,130.04,133.34,77.31,7.23,0.01,51.05,11.8,3.29
4819781,48,1978,1,Andhra Pradesh,Krishna,81.29,96.45,149.16,164.98,185.76,1.04,0,0,0,17.2,29.81
4819791,48,1979,1,Andhra Pradesh,Krishna,64.4,77.95,139.04,151.63,98.46,119.64,61.99,81.83,0,48.06,14.65
4819801,48,1980,1,Andhra Pradesh,Krishna,93.49,113.71,156.82,167.56,168.97,0.46,0.3,0.01,17.66,9,35.93
4819811,48,1981,1,Andhra Pradesh,Krishna,78.55,103.2,140.06,161.7,158.62,80.41,0,13.36,0,0,37.97
4819821,48,1982,1,Andhra Pradesh,Krishna,72.04,96.56,152.69,158.34,152.95,100.86,0.63,5.79,27.13,3.17,46.21
4819831,48,1983,1,Andhra Pradesh,Krishna,98.4,117.01,163.62,177.92,171.75,73.12,0,0,0,0,31.32
4819841,48,1984,1,Andhra Pradesh,Krishna,62.86,81.6,130.73,150.48,183.86,120.4,0.41,73.9,16.11,6.21,76.51
4819851,48,1985,1,Andhra Pradesh,Krishna,102.07,119.55,163.16,176.88,191.61,84.34,3.43,2.76,37.13,0,56.93
4819861,48,1986,1,Andhra Pradesh,Krishna,73.81,85.93,154.97,147.34,172.91,81.11,16.2,0,52.8,49.88,21.48
4819871,48,1987,1,Andhra Pradesh,Krishna,102.39,110.81,127.66,103.06,180.38,128.5,20.52,0,36.92,0,16.41
4819881,48,1988,1,Andhra Pradesh,Krishna,74.25,92.62,149.84,144.02,180.25,116.38,0,0,0,31.56,43.62
4819891,48,1989,1,Andhra Pradesh,Krishna,66.61,84.16,120.89,167.82,153.45,46.74,0,0.04,0,15.43,35.72
4819901,48,1990,1,Andhra Pradesh,Krishna,66.48,66.44,114.34,162.22,1.65,40.1,18.52,0.01,0,0.09,36.92
4819911,48,1991,1,Andhra Pradesh,Krishna,72.56,98.5,153.05,163.87,163.14,0,19.6,0.62,0,1.97,5.24
4819921,48,1992,1,Andhra Pradesh,Krishna,55.13,78.22,132.32,159.67,173.75,108.73,20.24,0,0,2.34,9.07
4819931,48,1993,1,Andhra Pradesh,Krishna,68.45,89.46,145.72,163.96,162.6,126.49,10.02,37.09,13.21,0,65.73
4819941,48,1994,1,Andhra Pradesh,Krishna,94.46,105.5,159.4,166.5,189.83,110.08,0,3.65,24.08,0,1.81
4819951,48,1995,1,Andhra Pradesh,Krishna,49.96,73.23,126.31,156.52,10.77,84.37,0,0.09,0,0,33.74
4819961,48,1996,1,Andhra Pradesh,Krishna,65.83,83.53,150.02,147.89,196.11,0.01,0,0.26,0.17,0,28.8
4819971,48,1997,1,Andhra Pradesh,Krishna,56.02,75.99,123.54,126.73,179.08,121.4,0,9.5,0,7.29,11.5
4819981,48,1998,1,Andhra Pradesh,Krishna,51.69,71.54,128.61,133.86,181.78,91.56,0.37,0,0,0,23.88
4819991,48,1999,1,Andhra Pradesh,Krishna,57.97,79.47,136.76,164.55,134.35,84.68,0.81,27.1,47.4,6.23,81.7
4820001,48,2000,1,Andhra Pradesh,Krishna,104.88,96.47,159.24,172.23,139.74,0,0,0,1.61,20.16,41.82
4820011,48,2001,1,Andhra Pradesh,Krishna,69.41,90.09,144.03,145.3,181.49,53.9,47.41,0,1.89,0,34.38
4820021,48,2002,1,Andhra Pradesh,Krishna,69.76,94.3,148.68,157.93,118.97,77.33,75.31,0,68.5,0,43.69
4820031,48,2003,1,Andhra Pradesh,Krishna,81.27,100.26,145.41,166.84,202.14,107.31,0.06,22.6,2.16,0,55.66
4820041,48,2004,1,Andhra Pradesh,Krishna,76.97,85.53,147.74,158.75,127.01,73.46,2.73,41.86,0,0.94,40.2
4820051,48,2005,1,Andhra Pradesh,Krishna,67.66,85.53,141.76,154.2,137.47,133.94,0,32.31,0,0,28.81
4820061,48,2006,1,Andhra Pradesh,Krishna,58.38,75.25,122.08,112.86,84.23,23.39,2.99,17.5,0.01,0,3.32
4820071,48,2007,1,Andhra Pradesh,Krishna,51.64,67.15,118.73,143.29,182.59,0.01,0,0,0,2.27,32.27
4820081,48,2008,1,Andhra Pradesh,Krishna,62.3,64.74,117.33,148.38,188.77,71.57,0.02,0,0,24.46,12.53
4820091,48,2009,1,Andhra Pradesh,Krishna,62.57,81.47,133.38,160.11,75.82,85.02,46.41,0,12.79,59.4,32.77
4820101,48,2010,1,Andhra Pradesh,Krishna,100.14,110.81,157.93,121.52,79.08,54.46,0,0,0,0,6
