Key,Dist Code,Year,State Code,State Name,Dist Name,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),TOTAL PER HA OF GCA (Kg per ha)
2820036,28,2003,6,Madhya Pradesh,Indore,23172,56.5,89.6,54.42,13893,33.9,53.72,32.63,3926,9.6,15.18,9.22,40991,158.51,96.27
2820046,28,2004,6,Madhya Pradesh,Indore,25201,54.2,97.42,58.3,16919,36.4,65.41,39.14,4334,9.3,16.75,10.03,46454,179.58,107.47
2820056,28,2005,6,Madhya Pradesh,Indore,16769,49.9,64.94,45.28,13911,41.4,53.87,37.57,2906,8.7,11.25,7.85,33586,130.06,90.7
2820066,28,2006,6,Madhya Pradesh,Indore,32566,52.6,126.62,71.48,23827,38.5,92.64,52.3,5561,9,21.62,12.21,61954,240.88,135.98
2820076,28,2007,6,Madhya Pradesh,Indore,42150,54.1,164.47,93.41,27236,35,106.27,60.36,8476,10.9,33.07,18.78,77862,303.82,172.54
2820086,28,2008,6,Madhya Pradesh,Indore,32607,46.5,130.2,75.65,29812,42.5,119.04,69.16,7703,11,30.76,17.87,70122,280,162.68
2820096,28,2009,6,Madhya Pradesh,Indore,44533,46.9,176.59,98.27,36843,38.8,146.1,81.3,13509,14.2,53.57,29.81,94885,376.26,209.39
2820106,28,2010,6,Madhya Pradesh,Indore,45362,44.6,178.98,98.71,43917,43.2,173.28,95.56,12367,12.2,48.79,26.91,101646,401.05,221.18
2820116,28,2011,6,Madhya Pradesh,Indore,37790,45.2,151.44,82.92,39321,47.1,157.57,86.28,6423,7.7,25.74,14.09,83534,334.75,183.3
2820126,28,2012,6,Madhya Pradesh,Indore,33991,48.4,135.54,73.49,30972,44.1,123.5,66.97,5304,7.5,21.15,11.47,70267,280.19,151.93
2820136,28,2013,6,Madhya Pradesh,Indore,42010,59,167.14,90.03,24579,34.5,97.79,52.67,4558,6.4,18.13,9.77,71147,283.06,152.47
2820146,28,2014,6,Madhya Pradesh,Indore,35889,54.8,142.91,76.9,25014,38.2,99.61,53.6,4638,7.1,18.47,9.94,65541,260.98,140.43
2820156,28,2015,6,Madhya Pradesh,Indore,39437,53.2,157.48,84.24,28475,38.4,113.71,60.83,6214,8.4,24.81,13.27,74126,296.01,158.34
2820166,28,2016,6,Madhya Pradesh,Indore,41446,57.8,162.9,88.16,23277,32.5,91.49,49.51,6951,9.7,27.32,14.79,71674,281.71,152.46
2820176,28,2017,6,Madhya Pradesh,Indore,39595,60.3,157.98,80.28,20470,31.2,81.67,41.5,5622,8.6,22.43,11.4,65687,262.08,133.18
2919906,29,1990,6,Madhya Pradesh,Ratlam,15362,58.3,48.48,34.43,9889,37.6,31.21,22.16,1082,4.1,3.41,2.42,26333,83.1,59.02
2919916,29,1991,6,Madhya Pradesh,Ratlam,15075,58,47.48,37.12,9764,37.6,30.75,24.04,1135,4.4,3.57,2.79,25974,81.81,63.96
2919926,29,1992,6,Madhya Pradesh,Ratlam,14483,64,45.33,30.5,7606,33.6,23.81,16.02,533,2.4,1.67,1.12,22622,70.8,47.64
2919936,29,1993,6,Madhya Pradesh,Ratlam,17843,68.7,55.78,37.27,7820,30.1,24.45,16.34,311,1.2,0.97,0.65,25974,81.19,54.26
2919946,29,1994,6,Madhya Pradesh,Ratlam,23830,71,74.39,48.95,9027,26.9,28.18,18.54,687,2,2.14,1.41,33544,104.72,68.9
2919956,29,1995,6,Madhya Pradesh,Ratlam,23830,71,74.04,49.09,9027,26.9,28.05,18.6,687,2,2.13,1.42,33544,104.22,69.1
2919966,29,1996,6,Madhya Pradesh,Ratlam,23830,71,73.77,50.06,9027,26.9,27.94,18.96,687,2,2.13,1.44,33544,103.84,70.47
2919976,29,1997,6,Madhya Pradesh,Ratlam,24328,62,75.09,47.74,13526,34.4,41.75,26.54,1409,3.6,4.35,2.77,39263,121.19,77.05
2919986,29,1998,6,Madhya Pradesh,Ratlam,24437,60.2,75.18,47.12,15008,37,46.17,28.94,1169,2.9,3.6,2.25,40614,124.95,78.32
2919996,29,1999,6,Madhya Pradesh,Ratlam,27047,59,82.84,52.92,16331,35.6,50.02,31.95,2466,5.4,7.55,4.83,45844,140.41,89.7
2920006,29,2000,6,Madhya Pradesh,Ratlam,11621,53.5,35.72,32.25,9027,41.6,27.74,25.05,1059,4.9,3.25,2.94,21707,66.72,60.25
2920016,29,2001,6,Madhya Pradesh,Ratlam,12119,59,37.03,30.3,7127,34.7,21.78,17.82,1301,6.3,3.98,3.25,20547,62.79,51.36
2920026,29,2002,6,Madhya Pradesh,Ratlam,9704,59.6,29.61,27.25,5132,31.5,15.66,14.41,1445,8.9,4.41,4.06,16281,49.68,45.73
2920036,29,2003,6,Madhya Pradesh,Ratlam,17436,69.9,52.91,37.82,5971,23.9,18.12,12.95,1529,6.1,4.64,3.32,24936,75.66,54.09
2920046,29,2004,6,Madhya Pradesh,Ratlam,20754,57.1,62.76,42.66,12943,35.6,39.14,26.6,2667,7.3,8.06,5.48,36364,109.96,74.74
2920056,29,2005,6,Madhya Pradesh,Ratlam,15226,58.3,45.87,34.14,9271,35.5,27.93,20.79,1621,6.2,4.88,3.63,26118,78.68,58.56
2920066,29,2006,6,Madhya Pradesh,Ratlam,27821,65.5,83.56,55.64,11960,28.2,35.92,23.92,2674,6.3,8.03,5.35,42455,127.51,84.91
2920076,29,2007,6,Madhya Pradesh,Ratlam,30809,58.9,92.45,61.18,16898,32.3,50.71,33.56,4604,8.8,13.82,9.14,52311,156.97,103.88
2920086,29,2008,6,Madhya Pradesh,Ratlam,22061,51.4,66.15,45.17,16247,37.9,48.72,33.27,4588,10.7,13.76,9.39,42896,128.62,87.84
2920096,29,2009,6,Madhya Pradesh,Ratlam,30141,53.2,90.17,58.16,19574,34.6,58.56,37.77,6911,12.2,20.68,13.34,56626,169.41,109.26
2920106,29,2010,6,Madhya Pradesh,Ratlam,33093,52.8,98.98,64.96,24854,39.7,74.34,48.79,4734,7.6,14.16,9.29,62681,187.48,123.04
2920116,29,2011,6,Madhya Pradesh,Ratlam,42243,56.5,126.09,78.33,29074,38.9,86.78,53.91,3486,4.7,10.41,6.46,74803,223.27,138.7
2920126,29,2012,6,Madhya Pradesh,Ratlam,38617,60.2,114.64,69.62,22591,35.2,67.07,40.73,2955,4.6,8.77,5.33,64163,190.48,115.68
2920136,29,2013,6,Madhya Pradesh,Ratlam,41845,65.7,123.98,72.46,19289,30.3,57.15,33.4,2560,4,7.58,4.43,63694,188.72,110.3
2920146,29,2014,6,Madhya Pradesh,Ratlam,36045,65.9,107.21,65.43,15523,28.4,46.17,28.18,3130,5.7,9.31,5.68,54698,162.69,99.29
2920156,29,2015,6,Madhya Pradesh,Ratlam,36078,59.2,107.39,67.04,20509,33.7,61.05,38.11,4315,7.1,12.84,8.02,60902,181.29,113.16
2920166,29,2016,6,Madhya Pradesh,Ratlam,35132,62.4,104.45,63.05,17513,31.1,52.07,31.43,3689,6.5,10.97,6.62,56334,167.48,101.1
2920176,29,2017,6,Madhya Pradesh,Ratlam,35385,61.8,104.78,60.87,17110,29.9,50.67,29.43,4806,8.4,14.23,8.27,57301,169.68,98.56
3019906,30,1990,6,Madhya Pradesh,Ujjain,17488,54.7,37.63,25.88,13484,42.2,29.02,19.95,1003,3.1,2.16,1.48,31975,68.81,47.31
3019916,30,1991,6,Madhya Pradesh,Ujjain,16421,51,34.9,26.13,14813,46,31.48,23.57,963,3,2.05,1.53,32197,68.43,51.23
3019926,30,1992,6,Madhya Pradesh,Ujjain,17889,58.5,37.71,26.28,12194,39.9,25.7,17.92,505,1.7,1.06,0.74,30588,64.48,44.94
3019936,30,1993,6,Madhya Pradesh,Ujjain,17900,56.5,37.68,25.81,12562,39.7,26.45,18.12,1195,3.8,2.52,1.72,31657,66.65,45.65
3019946,30,1994,6,Madhya Pradesh,Ujjain,23396,62,49.43,32.03,13489,35.7,28.5,18.47,855,2.3,1.81,1.17,37740,79.73,51.67
3019956,30,1995,6,Madhya Pradesh,Ujjain,23396,62,49.21,31.42,13489,35.7,28.37,18.11,855,2.3,1.8,1.15,37740,79.38,50.68
3019966,30,1996,6,Madhya Pradesh,Ujjain,23396,62,49.04,30.78,13489,35.7,28.27,17.75,855,2.3,1.79,1.13,37740,79.1,49.66
3019976,30,1997,6,Madhya Pradesh,Ujjain,27949,62.2,58.36,34.66,15760,35.1,32.91,19.54,1200,2.7,2.51,1.49,44909,93.77,55.69
3019986,30,1998,6,Madhya Pradesh,Ujjain,31379,63,65.35,38.29,17405,35,36.25,21.24,1014,2,2.11,1.24,49798,103.71,60.76
3019996,30,1999,6,Madhya Pradesh,Ujjain,25412,57.9,52.89,30.57,16450,37.5,34.24,19.79,2033,4.6,4.23,2.45,43895,91.36,52.81
3020006,30,2000,6,Madhya Pradesh,Ujjain,10439,49.4,21.72,19.01,9931,47,20.67,18.09,748,3.5,1.56,1.36,21118,43.94,38.47
3020016,30,2001,6,Madhya Pradesh,Ujjain,11507,49.7,23.8,17.24,10380,44.8,21.47,15.55,1284,5.5,2.66,1.92,23171,47.92,34.72
3020026,30,2002,6,Madhya Pradesh,Ujjain,11050,47.1,22.79,18.63,11129,47.4,22.95,18.76,1284,5.5,2.65,2.16,23463,48.39,39.55
3020036,30,2003,6,Madhya Pradesh,Ujjain,21951,57.4,44.96,28.79,13818,36.1,28.3,18.12,2502,6.5,5.12,3.28,38271,78.38,50.19
3020046,30,2004,6,Madhya Pradesh,Ujjain,23397,47.6,47.75,30.01,22654,46.1,46.23,29.05,3056,6.2,6.24,3.92,49107,100.21,62.98
3020056,30,2005,6,Madhya Pradesh,Ujjain,13764,45.2,28.13,20.41,14816,48.7,30.28,21.97,1858,6.1,3.8,2.75,30438,62.2,45.13
3020066,30,2006,6,Madhya Pradesh,Ujjain,26999,51.4,54.93,32.94,22134,42.2,45.03,27,3367,6.4,6.85,4.11,52500,106.82,64.05
3020076,30,2007,6,Madhya Pradesh,Ujjain,33766,54.5,68.93,40.22,23966,38.7,48.92,28.55,4207,6.8,8.59,5.01,61939,126.44,73.78
3020086,30,2008,6,Madhya Pradesh,Ujjain,18787,40.6,38.41,24.14,23850,51.5,48.76,30.64,3654,7.9,7.47,4.69,46291,94.64,59.48
3020096,30,2009,6,Madhya Pradesh,Ujjain,27756,44.9,55.95,31.78,29316,47.4,59.1,33.57,4805,7.8,9.69,5.5,61877,124.73,70.86
3020106,30,2010,6,Madhya Pradesh,Ujjain,30078,38.8,60.58,34.41,41625,53.7,83.83,47.62,5798,7.5,11.68,6.63,77501,156.09,88.67
3020116,30,2011,6,Madhya Pradesh,Ujjain,34004,41.7,68.4,38.35,43696,53.6,87.89,49.29,3752,4.6,7.55,4.23,81452,163.83,91.87
3020126,30,2012,6,Madhya Pradesh,Ujjain,32162,49.7,64.48,34.76,30404,47,60.96,32.86,2173,3.4,4.36,2.35,64739,129.79,69.98
3020136,30,2013,6,Madhya Pradesh,Ujjain,50670,56.3,101.41,54.02,35024,38.9,70.1,37.34,4236,4.7,8.48,4.52,89930,179.98,95.87
3020146,30,2014,6,Madhya Pradesh,Ujjain,36096,55.8,72.05,40.92,25694,39.7,51.29,29.13,2863,4.4,5.71,3.25,64653,129.06,73.3
3020156,30,2015,6,Madhya Pradesh,Ujjain,47857,51.6,95.75,52.83,38867,41.9,77.76,42.91,6023,6.5,12.05,6.65,92747,185.56,102.39
3020166,30,2016,6,Madhya Pradesh,Ujjain,46451,57.7,92.56,50.26,28625,35.6,57.04,30.97,5421,6.7,10.8,5.87,80496,160.4,87.1
3020176,30,2017,6,Madhya Pradesh,Ujjain,42030,53.5,83.2,43.71,30956,39.4,61.28,32.19,5569,7.1,11.02,5.79,78555,155.5,81.69
3119906,31,1990,6,Madhya Pradesh,Mandsaur,27553,57.4,51.43,34.58,18864,39.3,35.21,23.67,1608,3.3,3,2.02,48025,89.65,60.27
3119916,31,1991,6,Madhya Pradesh,Mandsaur,20317,52.3,37.71,26.96,16989,43.7,31.54,22.54,1572,4,2.92,2.09,38878,72.17,51.58
3119926,31,1992,6,Madhya Pradesh,Mandsaur,26360,65.8,47.98,31.92,12857,32.1,23.4,15.57,866,2.2,1.58,1.05,40083,72.96,48.54
3119936,31,1993,6,Madhya Pradesh,Mandsaur,24883,66.2,45.34,31.18,11615,30.9,21.16,14.56,1074,2.9,1.96,1.35,37572,68.46,47.08
3119946,31,1994,6,Madhya Pradesh,Mandsaur,33998,69.3,63.4,41.55,13648,27.8,25.45,16.68,1416,2.9,2.64,1.73,49062,91.49,59.96
3119956,31,1995,6,Madhya Pradesh,Mandsaur,33998,69.3,63.31,42.31,13648,27.8,25.42,16.98,1416,2.9,2.64,1.76,49062,91.37,61.06
3119966,31,1996,6,Madhya Pradesh,Mandsaur,33998,69.3,63.29,40.91,13648,27.8,25.41,16.42,1416,2.9,2.64,1.7,49062,91.33,59.04
3119976,31,1997,6,Madhya Pradesh,Mandsaur,36947,61.1,69.15,42.55,22038,36.4,41.25,25.38,1518,2.5,2.84,1.75,60503,113.24,69.67
3119986,31,1998,6,Madhya Pradesh,Mandsaur,17858,54.6,50.89,31.32,13845,42.3,39.45,24.29,996,3,2.84,1.75,32699,93.18,57.36
3119996,31,1999,6,Madhya Pradesh,Mandsaur,16950,52.7,47.12,29.15,13200,41,36.7,22.7,2041,6.3,5.67,3.51,32191,89.49,55.36
3120006,31,2000,6,Madhya Pradesh,Mandsaur,9571,41.7,26.86,23.52,12092,52.7,33.93,29.72,1292,5.6,3.63,3.18,22955,64.42,56.41
3120016,31,2001,6,Madhya Pradesh,Mandsaur,11351,55.8,31.82,24.1,8184,40.2,22.94,17.38,821,4,2.3,1.74,20356,57.07,43.22
3120026,31,2002,6,Madhya Pradesh,Mandsaur,8784,46.1,24.89,22.71,9480,49.7,26.86,24.51,809,4.2,2.29,2.09,19073,54.04,49.31
3120036,31,2003,6,Madhya Pradesh,Mandsaur,13232,56.5,37.25,28.81,9133,39,25.71,19.88,1053,4.5,2.96,2.29,23418,65.93,50.99
3120046,31,2004,6,Madhya Pradesh,Mandsaur,20339,56.8,56.6,37.73,13631,38,37.93,25.28,1855,5.2,5.16,3.44,35825,99.7,66.45
3120056,31,2005,6,Madhya Pradesh,Mandsaur,13178,56.7,36.53,27.57,8882,38.2,24.62,18.58,1199,5.2,3.32,2.51,23259,64.48,48.67
3120066,31,2006,6,Madhya Pradesh,Mandsaur,19919,60.4,55.54,35.67,11446,34.7,31.91,20.5,1631,4.9,4.55,2.92,32996,92,59.09
3120076,31,2007,6,Madhya Pradesh,Mandsaur,21497,60.7,60.12,40.08,12104,34.2,33.85,22.57,1786,5,4.99,3.33,35387,98.96,65.98
3120086,31,2008,6,Madhya Pradesh,Mandsaur,19001,54.2,52.42,35.18,13147,37.5,36.27,24.34,2912,8.3,8.03,5.39,35060,96.71,64.92
3120096,31,2009,6,Madhya Pradesh,Mandsaur,22355,56.3,61.85,39.56,14420,36.3,39.9,25.52,2948,7.4,8.16,5.22,39723,109.91,70.29
3120106,31,2010,6,Madhya Pradesh,Mandsaur,21749,49.6,59.93,39.37,18020,41.1,49.65,32.62,4094,9.3,11.28,7.41,43863,120.86,79.41
3120116,31,2011,6,Madhya Pradesh,Mandsaur,27007,50.3,74.96,45.71,23899,44.5,66.33,40.45,2740,5.1,7.6,4.64,53646,148.89,90.81
3120126,31,2012,6,Madhya Pradesh,Mandsaur,28103,57.1,78.79,47.02,18732,38.1,52.52,31.34,2381,4.8,6.68,3.98,49216,137.98,82.35
3120136,31,2013,6,Madhya Pradesh,Mandsaur,35129,63.2,98.35,56.12,18046,32.5,50.52,28.83,2428,4.4,6.8,3.88,55603,155.67,88.82
3120146,31,2014,6,Madhya Pradesh,Mandsaur,28753,61.8,80.56,46.65,14720,31.7,41.24,23.88,3025,6.5,8.48,4.91,46498,130.28,75.43
3120156,31,2015,6,Madhya Pradesh,Mandsaur,32391,62.2,90.68,53.82,15496,29.7,43.38,25.75,4217,8.1,11.81,7.01,52104,145.87,86.58
3120166,31,2016,6,Madhya Pradesh,Mandsaur,30446,60.4,85.36,49.07,14708,29.2,41.23,23.71,5238,10.4,14.68,8.44,50391,141.27,81.22
3120176,31,2017,6,Madhya Pradesh,Mandsaur,25973,59.7,72.76,40.85,13172,30.3,36.9,20.71,4389,10.1,12.29,6.9,43534,121.95,68.46
3219906,32,1990,6,Madhya Pradesh,Dewas,13211,62,36.56,27.68,7654,35.9,21.18,16.04,453,2.1,1.25,0.95,21318,58.99,44.66
3219916,32,1991,6,Madhya Pradesh,Dewas,15692,64.5,43.28,34.99,8137,33.5,22.44,18.14,481,2,1.33,1.07,24310,67.04,54.2
3219926,32,1992,6,Madhya Pradesh,Dewas,12068,59,33.22,27.32,7606,37.2,20.94,17.22,763,3.7,2.1,1.73,20437,56.25,46.26
3219936,32,1993,6,Madhya Pradesh,Dewas,14141,56.9,38.56,28.17,9838,39.6,26.83,19.6,863,3.5,2.35,1.72,24842,67.74,49.5
3219946,32,1994,6,Madhya Pradesh,Dewas,13751,57.8,38.15,27.59,9410,39.6,26.11,18.88,612,2.6,1.7,1.23,23773,65.95,47.7
3219956,32,1995,6,Madhya Pradesh,Dewas,13751,57.8,37.37,26.57,9410,39.6,25.57,18.18,612,2.6,1.66,1.18,23773,64.61,45.93
3219966,32,1996,6,Madhya Pradesh,Dewas,13751,57.8,37.38,25.09,9410,39.6,25.58,17.17,612,2.6,1.66,1.12,23773,64.62,43.38
3219976,32,1997,6,Madhya Pradesh,Dewas,20716,57.8,55.89,35.92,13806,38.5,37.25,23.94,1337,3.7,3.61,2.32,35859,96.74,62.18
3219986,32,1998,6,Madhya Pradesh,Dewas,19027,59.9,50.94,32.22,11691,36.8,31.3,19.8,1058,3.3,2.83,1.79,31776,85.07,53.81
3219996,32,1999,6,Madhya Pradesh,Dewas,18289,56.1,48.45,30.36,12301,37.7,32.59,20.42,2011,6.2,5.33,3.34,32601,86.36,54.11
3220006,32,2000,6,Madhya Pradesh,Dewas,10046,52.5,26.57,22.14,8073,42.2,21.36,17.79,1028,5.4,2.72,2.27,19147,50.65,42.2
3220016,32,2001,6,Madhya Pradesh,Dewas,13367,56.5,35.1,24.78,8968,37.9,23.55,16.63,1330,5.6,3.49,2.47,23665,62.15,43.87
3220026,32,2002,6,Madhya Pradesh,Dewas,11238,54.8,29.42,21.89,7756,37.8,20.31,15.11,1522,7.4,3.98,2.96,20516,53.71,39.96
3220036,32,2003,6,Madhya Pradesh,Dewas,18064,59.4,46.99,31.4,10200,33.6,26.53,17.73,2132,7,5.55,3.71,30396,79.07,52.84
3220046,32,2004,6,Madhya Pradesh,Dewas,18394,51.7,47.79,31.48,14517,40.8,37.71,24.84,2669,7.5,6.93,4.57,35580,92.43,60.89
3220056,32,2005,6,Madhya Pradesh,Dewas,14693,51.9,38.06,26.21,11886,42,30.79,21.2,1716,6.1,4.45,3.06,28295,73.3,50.48
3220066,32,2006,6,Madhya Pradesh,Dewas,24037,55.2,62.3,40.08,16748,38.5,43.41,27.92,2722,6.3,7.06,4.54,43507,112.77,72.54
3220076,32,2007,6,Madhya Pradesh,Dewas,26897,56.7,69.26,43.07,16145,34,41.57,25.85,4411,9.3,11.36,7.06,47453,122.19,75.98
3220086,32,2008,6,Madhya Pradesh,Dewas,22631,48.6,58.04,36.94,19168,41.1,49.16,31.28,4792,10.3,12.29,7.82,46591,119.49,76.04
3220096,32,2009,6,Madhya Pradesh,Dewas,31852,51.3,81.39,49.4,22814,36.8,58.29,35.39,7392,11.9,18.89,11.47,62058,158.57,96.25
3220106,32,2010,6,Madhya Pradesh,Dewas,35036,46.2,89.2,50.81,33033,43.6,84.1,47.91,7731,10.2,19.68,11.21,75800,192.97,109.93
3220116,32,2011,6,Madhya Pradesh,Dewas,37772,52.1,95.89,54.7,31553,43.5,80.1,45.69,3201,4.4,8.13,4.64,72526,184.12,105.03
3220126,32,2012,6,Madhya Pradesh,Dewas,35147,51.6,88.37,49.83,29161,42.9,73.32,41.35,3744,5.5,9.41,5.31,68052,171.1,96.49
3220136,32,2013,6,Madhya Pradesh,Dewas,34357,59.2,86.03,47.17,21339,36.8,53.43,29.29,2297,4,5.75,3.15,57993,145.21,79.61
3220146,32,2014,6,Madhya Pradesh,Dewas,31626,58.9,78.56,42.94,19685,36.6,48.9,26.73,2427,4.5,6.03,3.3,53738,133.48,72.97
3220156,32,2015,6,Madhya Pradesh,Dewas,36935,58,91.26,50.21,22698,35.7,56.08,30.85,4033,6.3,9.96,5.48,63666,157.3,86.54
3220166,32,2016,6,Madhya Pradesh,Dewas,33893,59.3,83.75,45.03,18651,32.6,46.09,24.78,4651,8.1,11.49,6.18,57195,141.32,75.99
3220176,32,2017,6,Madhya Pradesh,Dewas,27680,59.1,68.29,36,15628,33.4,38.56,20.33,3499,7.5,8.63,4.55,46807,115.48,60.88
3319906,33,1990,6,Madhya Pradesh,Dhar,22315,54.7,44.53,34.67,14482,35.5,28.9,22.5,3962,9.7,7.91,6.16,40759,81.34,63.33
3319916,33,1991,6,Madhya Pradesh,Dhar,27272,59.9,54.35,45.66,15779,34.7,31.44,26.42,2460,5.4,4.9,4.12,45511,90.7,76.19
3319926,33,1992,6,Madhya Pradesh,Dhar,19340,62.8,38.52,29.79,10317,33.5,20.55,15.89,1126,3.7,2.24,1.73,30783,61.31,47.41
3319936,33,1993,6,Madhya Pradesh,Dhar,19810,64.3,39.24,29.25,10190,33.1,20.19,15.05,812,2.6,1.61,1.2,30812,61.04,45.49
3319946,33,1994,6,Madhya Pradesh,Dhar,24128,65.6,47.96,35.35,11696,31.8,23.25,17.14,946,2.6,1.88,1.39,36770,73.09,53.87
3319956,33,1995,6,Madhya Pradesh,Dhar,24128,65.6,47.99,35.92,11696,31.8,23.26,17.41,946,2.6,1.88,1.41,36770,73.13,54.74
3319966,33,1996,6,Madhya Pradesh,Dhar,24128,65.6,47.94,34.42,11696,31.8,23.24,16.68,946,2.6,1.88,1.35,36770,73.06,52.45
3319976,33,1997,6,Madhya Pradesh,Dhar,39590,66.5,78.57,55.12,18406,30.9,36.53,25.63,1548,2.6,3.07,2.16,59544,118.17,82.9
3319986,33,1998,6,Madhya Pradesh,Dhar,40697,66.8,80.54,55.63,19279,31.6,38.16,26.35,970,1.6,1.92,1.33,60946,120.62,83.31
3319996,33,1999,6,Madhya Pradesh,Dhar,30868,65.6,60.98,42.79,14321,30.4,28.29,19.85,1900,4,3.75,2.63,47089,93.03,65.28
3320006,33,2000,6,Madhya Pradesh,Dhar,18709,60.1,37.08,33.43,10929,35.1,21.66,19.53,1473,4.7,2.92,2.63,31111,61.65,55.59
3320016,33,2001,6,Madhya Pradesh,Dhar,21164,62.8,41.81,31.2,10556,31.3,20.85,15.56,2006,5.9,3.96,2.96,33726,66.62,49.71
3320026,33,2002,6,Madhya Pradesh,Dhar,22373,63.3,44.22,36.65,10932,30.9,21.61,17.91,2042,5.8,4.04,3.35,35347,69.86,57.9
3320036,33,2003,6,Madhya Pradesh,Dhar,39159,68.6,77.33,56.22,14630,25.6,28.89,21,3259,5.7,6.44,4.68,57048,112.65,81.9
3320046,33,2004,6,Madhya Pradesh,Dhar,40107,62.8,79.24,56.44,18935,29.6,37.41,26.65,4825,7.6,9.53,6.79,63867,126.18,89.88
3320056,33,2005,6,Madhya Pradesh,Dhar,30967,59.3,61.39,48.48,17500,33.5,34.69,27.4,3749,7.2,7.43,5.87,52216,103.51,81.75
3320066,33,2006,6,Madhya Pradesh,Dhar,46828,62.3,92.83,62.95,22564,30,44.73,30.33,5771,7.7,11.44,7.76,75163,149,101.04
3320076,33,2007,6,Madhya Pradesh,Dhar,54803,66,109.15,70.57,24018,28.9,47.84,30.93,4198,5.1,8.36,5.41,83019,165.35,106.91
3320086,33,2008,6,Madhya Pradesh,Dhar,46570,59,92.77,62.98,26887,34.1,53.56,36.36,5477,6.9,10.91,7.41,78934,157.24,106.74
3320096,33,2009,6,Madhya Pradesh,Dhar,54160,59.6,107.87,70.32,30360,33.4,60.47,39.42,6406,7,12.76,8.32,90926,181.09,118.06
3320106,33,2010,6,Madhya Pradesh,Dhar,59772,56.4,119.27,75.84,38204,36,76.23,48.47,8013,7.6,15.99,10.17,105989,211.49,134.48
3320116,33,2011,6,Madhya Pradesh,Dhar,55373,56.2,110.61,71.94,38715,39.3,77.33,50.3,4439,4.5,8.87,5.77,98527,196.81,128.01
3320126,33,2012,6,Madhya Pradesh,Dhar,48867,58.4,97.47,62.54,30934,37,61.7,39.59,3888,4.6,7.76,4.98,83689,166.93,107.1
3320136,33,2013,6,Madhya Pradesh,Dhar,63740,63.4,127,77.9,33051,32.9,65.85,40.39,3782,3.8,7.54,4.62,100573,200.38,122.91
3320146,33,2014,6,Madhya Pradesh,Dhar,55814,59.5,111.27,68.87,32479,34.6,64.75,40.07,5457,5.8,10.88,6.73,93750,186.91,115.67
3320156,33,2015,6,Madhya Pradesh,Dhar,66869,63,133.26,81.76,33798,31.9,67.36,41.32,5403,5.1,10.77,6.61,106070,211.39,129.69
3320166,33,2016,6,Madhya Pradesh,Dhar,68608,61.4,137.16,82.47,34800,31.1,69.57,41.83,8421,7.5,16.84,10.12,111829,223.57,134.42
3320176,33,2017,6,Madhya Pradesh,Dhar,66096,62.4,132.32,77.85,32417,30.6,64.9,38.18,7376,7,14.77,8.69,105888,211.98,124.72
3419906,34,1990,6,Madhya Pradesh,Jhabua,5971,75.7,16.66,14.37,1714,21.7,4.78,4.13,201,2.5,0.56,0.48,7886,22,18.98
3419916,34,1991,6,Madhya Pradesh,Jhabua,7310,77.5,20.41,18.48,1888,20,5.27,4.77,232,2.5,0.65,0.59,9430,26.33,23.84
3419926,34,1992,6,Madhya Pradesh,Jhabua,7007,80.3,19.43,13.86,1543,17.7,4.28,3.05,177,2,0.49,0.35,8727,24.19,17.26
3419936,34,1993,6,Madhya Pradesh,Jhabua,7263,78.7,20.11,15.15,1842,20,5.1,3.84,119,1.3,0.33,0.25,9224,25.54,19.24
3419946,34,1994,6,Madhya Pradesh,Jhabua,10812,80.9,29.92,22.25,2458,18.4,6.8,5.06,94,0.7,0.26,0.19,13364,36.98,27.5
3419956,34,1995,6,Madhya Pradesh,Jhabua,10812,80.9,30.07,24.64,2458,18.4,6.84,5.6,94,0.7,0.26,0.21,13364,37.16,30.45
3419966,34,1996,6,Madhya Pradesh,Jhabua,10812,80.9,30.04,23.56,2458,18.4,6.83,5.36,94,0.7,0.26,0.2,13364,37.13,29.12
3419976,34,1997,6,Madhya Pradesh,Jhabua,13315,78.1,36.94,28.48,3386,19.9,9.39,7.24,351,2.1,0.97,0.75,17052,47.3,36.48
3419986,34,1998,6,Madhya Pradesh,Jhabua,13540,76.7,37.42,28.54,3766,21.3,10.41,7.94,342,1.9,0.95,0.72,17648,48.77,37.2
3419996,34,1999,6,Madhya Pradesh,Jhabua,9241,74.2,25.79,22.34,2952,23.7,8.24,7.14,262,2.1,0.73,0.63,12455,34.76,30.12
3420006,34,2000,6,Madhya Pradesh,Jhabua,8283,75.8,23.24,22.98,2426,22.2,6.81,6.73,215,2,0.6,0.6,10924,30.65,30.31
3420016,34,2001,6,Madhya Pradesh,Jhabua,9550,80.9,26.65,24.82,2017,17.1,5.63,5.24,233,2,0.65,0.61,11800,32.93,30.67
