Key,Dist Code,Year,State Code,State Name,Dist Name,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
4520121,45,2012,1,Andhra Pradesh,Visakhapatnam,289.03,178.51,227.14,178.51
4520131,45,2013,1,Andhra Pradesh,Visakhapatnam,303.79,168.7,245.42,168.7
4520141,45,2014,1,Andhra Pradesh,Visakhapatnam,295.93,137.9,277,137.9
4520151,45,2015,1,Andhra Pradesh,Visakhapatnam,294.25,136.5,295.35,136.5
4520161,45,2016,1,Andhra Pradesh,Visakhapatnam,296.92,154.5,321,154.5
4520171,45,2017,1,Andhra Pradesh,Visakhapatnam,333.08,206.83,331,206.83
4619901,46,1990,1,Andhra Pradesh,East Godavari,14.5,10,19.6,10
4619911,46,1991,1,Andhra Pradesh,East Godavari,18,12,21.14,12
4619921,46,1992,1,Andhra Pradesh,East Godavari,21.8,16,24.5,16
4619931,46,1993,1,Andhra Pradesh,East Godavari,25,20,26.06,20
4619941,46,1994,1,Andhra Pradesh,East Godavari,40,25,29.89,25
4619951,46,1995,1,Andhra Pradesh,East Godavari,-1,-1,-1,-1
4619961,46,1996,1,Andhra Pradesh,East Godavari,-1,-1,-1,-1
4619971,46,1997,1,Andhra Pradesh,East Godavari,39.98,27.9,39.98,27.9
4619981,46,1998,1,Andhra Pradesh,East Godavari,43.57,35.71,42.15,35.71
4619991,46,1999,1,Andhra Pradesh,East Godavari,52.64,43.47,44.33,43.47
4620001,46,2000,1,Andhra Pradesh,East Godavari,46.03,33.07,45.93,33.07
4620011,46,2001,1,Andhra Pradesh,East Godavari,50.69,39.86,48.77,39.86
4620021,46,2002,1,Andhra Pradesh,East Godavari,48.53,38.82,49.14,38.82
4620031,46,2003,1,Andhra Pradesh,East Godavari,51.67,41.25,52.41,41.25
4620041,46,2004,1,Andhra Pradesh,East Godavari,55.28,47.5,55.75,47.5
4620051,46,2005,1,Andhra Pradesh,East Godavari,55.83,44.72,59.35,44.72
4620061,46,2006,1,Andhra Pradesh,East Godavari,79.17,61.11,66.79,61.11
4620071,46,2007,1,Andhra Pradesh,East Godavari,79.17,61.11,66.79,61.11
4620081,46,2008,1,Andhra Pradesh,East Godavari,125,86.39,99.21,86.39
4620091,46,2009,1,Andhra Pradesh,East Godavari,165,95,128.28,95
4620121,46,2012,1,Andhra Pradesh,East Godavari,244.1,165.07,227.14,165.07
4620131,46,2013,1,Andhra Pradesh,East Godavari,248.26,180.7,245.42,180.7
4620141,46,2014,1,Andhra Pradesh,East Godavari,326.67,187.5,277,187.5
4620151,46,2015,1,Andhra Pradesh,East Godavari,371.18,204.55,295.35,204.55
4620161,46,2016,1,Andhra Pradesh,East Godavari,431.58,252.08,321,252.08
4620171,46,2017,1,Andhra Pradesh,East Godavari,454.55,254.55,331,254.55
4719901,47,1990,1,Andhra Pradesh,West Godavari,17.4,15,19.6,15
4719911,47,1991,1,Andhra Pradesh,West Godavari,21.3,13,21.14,13
4719921,47,1992,1,Andhra Pradesh,West Godavari,25.8,15,24.5,15
4719931,47,1993,1,Andhra Pradesh,West Godavari,25,15,26.06,15
4719941,47,1994,1,Andhra Pradesh,West Godavari,25,15,29.89,15
4719951,47,1995,1,Andhra Pradesh,West Godavari,-1,-1,-1,-1
4719961,47,1996,1,Andhra Pradesh,West Godavari,-1,-1,-1,-1
4719971,47,1997,1,Andhra Pradesh,West Godavari,40,25,39.98,25
4719981,47,1998,1,Andhra Pradesh,West Godavari,40,30,42.15,30
4719991,47,1999,1,Andhra Pradesh,West Godavari,45.28,38.86,44.33,38.86
4720001,47,2000,1,Andhra Pradesh,West Godavari,45.97,33.08,45.93,33.08
4720011,47,2001,1,Andhra Pradesh,West Godavari,46.42,38.08,48.77,38.08
4720021,47,2002,1,Andhra Pradesh,West Godavari,46.39,37.67,49.14,37.67
4720031,47,2003,1,Andhra Pradesh,West Godavari,53.61,44.17,52.41,44.17
4720041,47,2004,1,Andhra Pradesh,West Godavari,65,52.36,55.75,52.36
4720051,47,2005,1,Andhra Pradesh,West Godavari,75.56,59.44,59.35,59.44
4720061,47,2006,1,Andhra Pradesh,West Godavari,77.92,61.39,66.79,61.39
4720071,47,2007,1,Andhra Pradesh,West Godavari,77.92,61.39,66.79,61.39
4720081,47,2008,1,Andhra Pradesh,West Godavari,102.92,75.28,99.21,75.28
4720091,47,2009,1,Andhra Pradesh,West Godavari,162.5,119.17,128.28,119.17
4720121,47,2012,1,Andhra Pradesh,West Godavari,241.25,192.9,227.14,192.9
4720131,47,2013,1,Andhra Pradesh,West Godavari,258.41,204.95,245.42,204.95
4720141,47,2014,1,Andhra Pradesh,West Godavari,282.29,236.31,277,236.31
4720151,47,2015,1,Andhra Pradesh,West Godavari,295.55,226.45,295.35,226.45
4720161,47,2016,1,Andhra Pradesh,West Godavari,322.09,260.73,321,260.73
4720171,47,2017,1,Andhra Pradesh,West Godavari,414.08,279.9,331,279.9
4819901,48,1990,1,Andhra Pradesh,Krishna,27.4,24,19.6,24
4819911,48,1991,1,Andhra Pradesh,Krishna,27.3,20,21.14,20
4819921,48,1992,1,Andhra Pradesh,Krishna,29.6,20,24.5,20
4819931,48,1993,1,Andhra Pradesh,Krishna,35,25,26.06,25
4819941,48,1994,1,Andhra Pradesh,Krishna,45,20,29.89,20
4819951,48,1995,1,Andhra Pradesh,Krishna,-1,-1,-1,-1
4819961,48,1996,1,Andhra Pradesh,Krishna,-1,-1,-1,-1
4819971,48,1997,1,Andhra Pradesh,Krishna,50,40,39.98,40
4819981,48,1998,1,Andhra Pradesh,Krishna,57.5,37.5,42.15,37.5
4819991,48,1999,1,Andhra Pradesh,Krishna,54.17,33.33,44.33,33.33
4820001,48,2000,1,Andhra Pradesh,Krishna,45.97,33.11,45.93,33.11
4820011,48,2001,1,Andhra Pradesh,Krishna,64.3,42.22,48.77,42.22
4820021,48,2002,1,Andhra Pradesh,Krishna,65.42,40.97,49.14,40.97
4820031,48,2003,1,Andhra Pradesh,Krishna,65.97,38.19,52.41,38.19
4820041,48,2004,1,Andhra Pradesh,Krishna,66.94,39.31,55.75,39.31
4820051,48,2005,1,Andhra Pradesh,Krishna,67.08,40.42,59.35,40.42
4820061,48,2006,1,Andhra Pradesh,Krishna,70.15,42.79,66.79,42.79
4820071,48,2007,1,Andhra Pradesh,Krishna,70.15,42.79,66.79,42.79
4820081,48,2008,1,Andhra Pradesh,Krishna,113.06,76.94,99.21,76.94
4820091,48,2009,1,Andhra Pradesh,Krishna,132.5,97.92,128.28,97.92
4820121,48,2012,1,Andhra Pradesh,Krishna,215,149.77,227.14,149.77
4820131,48,2013,1,Andhra Pradesh,Krishna,226.39,167.5,245.42,167.5
4820141,48,2014,1,Andhra Pradesh,Krishna,267.74,190.8,277,190.8
4820151,48,2015,1,Andhra Pradesh,Krishna,318.75,213.64,295.35,213.64
4820161,48,2016,1,Andhra Pradesh,Krishna,335.42,191.27,321,191.27
4820171,48,2017,1,Andhra Pradesh,Krishna,388.91,258.44,331,258.44
4919901,49,1990,1,Andhra Pradesh,Guntur,20,15,19.6,15
4919911,49,1991,1,Andhra Pradesh,Guntur,22.9,15,21.14,15
4919921,49,1992,1,Andhra Pradesh,Guntur,24.6,20,24.5,20
4919931,49,1993,1,Andhra Pradesh,Guntur,30,20,26.06,20
4919941,49,1994,1,Andhra Pradesh,Guntur,25,20,29.89,20
4919951,49,1995,1,Andhra Pradesh,Guntur,-1,-1,-1,-1
4919961,49,1996,1,Andhra Pradesh,Guntur,-1,-1,-1,-1
4919971,49,1997,1,Andhra Pradesh,Guntur,50,40,39.98,40
4919981,49,1998,1,Andhra Pradesh,Guntur,50,41.25,42.15,41.25
4919991,49,1999,1,Andhra Pradesh,Guntur,42.81,31.53,44.33,31.53
4920001,49,2000,1,Andhra Pradesh,Guntur,45.97,33.13,45.93,33.13
4920011,49,2001,1,Andhra Pradesh,Guntur,52.22,40.83,48.77,40.83
4920021,49,2002,1,Andhra Pradesh,Guntur,50.83,40,49.14,40
4920031,49,2003,1,Andhra Pradesh,Guntur,62.5,41.39,52.41,41.39
4920041,49,2004,1,Andhra Pradesh,Guntur,65.97,42.64,55.75,42.64
4920051,49,2005,1,Andhra Pradesh,Guntur,57.5,43.19,59.35,43.19
4920061,49,2006,1,Andhra Pradesh,Guntur,74.17,53.89,66.79,53.89
4920071,49,2007,1,Andhra Pradesh,Guntur,74.17,53.89,66.79,53.89
4920081,49,2008,1,Andhra Pradesh,Guntur,111.81,81.39,99.21,81.39
4920091,49,2009,1,Andhra Pradesh,Guntur,154.17,109.09,128.28,109.09
4920121,49,2012,1,Andhra Pradesh,Guntur,276.85,204.17,227.14,204.17
4920131,49,2013,1,Andhra Pradesh,Guntur,298.81,228.75,245.42,228.75
4920141,49,2014,1,Andhra Pradesh,Guntur,300,266.67,277,266.67
4920151,49,2015,1,Andhra Pradesh,Guntur,332.5,286.11,295.35,286.11
4920161,49,2016,1,Andhra Pradesh,Guntur,346.83,292.3,321,292.3
4920171,49,2017,1,Andhra Pradesh,Guntur,358.25,310.38,331,310.38
5019901,50,1990,1,Andhra Pradesh,S.P.S.Nellore,22.7,12,19.6,12
5019911,50,1991,1,Andhra Pradesh,S.P.S.Nellore,22.9,15,21.14,15
5019921,50,1992,1,Andhra Pradesh,S.P.S.Nellore,24.2,15,24.5,15
5019931,50,1993,1,Andhra Pradesh,S.P.S.Nellore,20,15,26.06,15
5019941,50,1994,1,Andhra Pradesh,S.P.S.Nellore,35,30,29.89,30
5019951,50,1995,1,Andhra Pradesh,S.P.S.Nellore,-1,-1,-1,-1
5019961,50,1996,1,Andhra Pradesh,S.P.S.Nellore,-1,-1,-1,-1
5019971,50,1997,1,Andhra Pradesh,S.P.S.Nellore,35,30,39.98,30
5019981,50,1998,1,Andhra Pradesh,S.P.S.Nellore,35,30,42.15,30
5019991,50,1999,1,Andhra Pradesh,S.P.S.Nellore,38.61,30.14,44.33,30.14
5020001,50,2000,1,Andhra Pradesh,S.P.S.Nellore,45.98,33.2,45.93,33.2
5020011,50,2001,1,Andhra Pradesh,S.P.S.Nellore,49.58,35.28,48.77,35.28
5020021,50,2002,1,Andhra Pradesh,S.P.S.Nellore,43.33,36.11,49.14,36.11
5020031,50,2003,1,Andhra Pradesh,S.P.S.Nellore,51.39,38.06,52.41,38.06
5020041,50,2004,1,Andhra Pradesh,S.P.S.Nellore,54.17,39.03,55.75,39.03
5020051,50,2005,1,Andhra Pradesh,S.P.S.Nellore,55.56,39.86,59.35,39.86
5020061,50,2006,1,Andhra Pradesh,S.P.S.Nellore,56.67,40.56,66.79,40.56
5020071,50,2007,1,Andhra Pradesh,S.P.S.Nellore,56.67,40.56,66.79,40.56
5020081,50,2008,1,Andhra Pradesh,S.P.S.Nellore,77.64,59.17,99.21,59.17
5020091,50,2009,1,Andhra Pradesh,S.P.S.Nellore,117.08,82.92,128.28,82.92
5020121,50,2012,1,Andhra Pradesh,S.P.S.Nellore,188.32,154.55,227.14,154.55
5020131,50,2013,1,Andhra Pradesh,S.P.S.Nellore,264.37,221.46,245.42,221.46
5020141,50,2014,1,Andhra Pradesh,S.P.S.Nellore,338.5,288.61,277,288.61
5020151,50,2015,1,Andhra Pradesh,S.P.S.Nellore,334,284.9,295.35,284.9
5020161,50,2016,1,Andhra Pradesh,S.P.S.Nellore,390.55,317.89,321,317.89
5020171,50,2017,1,Andhra Pradesh,S.P.S.Nellore,335.42,290.08,331,290.08
5119901,51,1990,1,Andhra Pradesh,Kurnool,15.8,8,19.6,8
5119911,51,1991,1,Andhra Pradesh,Kurnool,22.5,15,21.14,15
5119921,51,1992,1,Andhra Pradesh,Kurnool,29.6,15,24.5,15
5119931,51,1993,1,Andhra Pradesh,Kurnool,30,20,26.06,20
5119941,51,1994,1,Andhra Pradesh,Kurnool,30,20,29.89,20
5119951,51,1995,1,Andhra Pradesh,Kurnool,-1,-1,-1,-1
5119961,51,1996,1,Andhra Pradesh,Kurnool,-1,-1,-1,-1
5119971,51,1997,1,Andhra Pradesh,Kurnool,30,20,39.98,20
5119981,51,1998,1,Andhra Pradesh,Kurnool,30,20,42.15,20
5119991,51,1999,1,Andhra Pradesh,Kurnool,31.8,22.5,44.33,22.5
5120001,51,2000,1,Andhra Pradesh,Kurnool,45.95,33.21,45.93,33.21
5120011,51,2001,1,Andhra Pradesh,Kurnool,36.11,26.53,48.77,26.53
5120021,51,2002,1,Andhra Pradesh,Kurnool,34.58,22.92,49.14,22.92
5120031,51,2003,1,Andhra Pradesh,Kurnool,46.53,30,52.41,30
5120041,51,2004,1,Andhra Pradesh,Kurnool,50.69,28.47,55.75,28.47
5120051,51,2005,1,Andhra Pradesh,Kurnool,57.39,33.58,59.35,33.58
5120061,51,2006,1,Andhra Pradesh,Kurnool,60.19,38.11,66.79,38.11
5120071,51,2007,1,Andhra Pradesh,Kurnool,60.19,38.11,66.79,38.11
5120081,51,2008,1,Andhra Pradesh,Kurnool,78.06,59.31,99.21,59.31
5120091,51,2009,1,Andhra Pradesh,Kurnool,129.17,95.83,128.28,95.83
5120121,51,2012,1,Andhra Pradesh,Kurnool,203.75,135.75,227.14,135.75
5120131,51,2013,1,Andhra Pradesh,Kurnool,210.83,124.58,245.42,124.58
5120141,51,2014,1,Andhra Pradesh,Kurnool,200,137.3,277,137.3
5120151,51,2015,1,Andhra Pradesh,Kurnool,193.33,116.64,295.35,116.64
5120161,51,2016,1,Andhra Pradesh,Kurnool,214.75,145.64,321,145.64
5120171,51,2017,1,Andhra Pradesh,Kurnool,246.83,150.83,331,150.83
5219901,52,1990,1,Andhra Pradesh,Anantapur,22.8,20,19.6,20
5219911,52,1991,1,Andhra Pradesh,Anantapur,25.3,14,21.14,14
5219921,52,1992,1,Andhra Pradesh,Anantapur,28.3,25,24.5,25
5219931,52,1993,1,Andhra Pradesh,Anantapur,30,25,26.06,25
5219941,52,1994,1,Andhra Pradesh,Anantapur,25,20,29.89,20
5219951,52,1995,1,Andhra Pradesh,Anantapur,-1,-1,-1,-1
5219961,52,1996,1,Andhra Pradesh,Anantapur,-1,-1,-1,-1
5219971,52,1997,1,Andhra Pradesh,Anantapur,39.98,27.9,39.98,27.9
5219981,52,1998,1,Andhra Pradesh,Anantapur,37.14,27.86,42.15,27.86
5219991,52,1999,1,Andhra Pradesh,Anantapur,34.39,28.25,44.33,28.25
5220001,52,2000,1,Andhra Pradesh,Anantapur,45.92,33.22,45.93,33.22
5220011,52,2001,1,Andhra Pradesh,Anantapur,46.25,36.8,48.77,36.8
5220021,52,2002,1,Andhra Pradesh,Anantapur,45,34.72,49.14,34.72
5220031,52,2003,1,Andhra Pradesh,Anantapur,43.78,34.61,52.41,34.61
5220041,52,2004,1,Andhra Pradesh,Anantapur,48.47,40.69,55.75,40.69
5220051,52,2005,1,Andhra Pradesh,Anantapur,47.92,43.06,59.35,43.06
5220061,52,2006,1,Andhra Pradesh,Anantapur,49.86,46.81,66.79,46.81
5220071,52,2007,1,Andhra Pradesh,Anantapur,49.86,46.81,66.79,46.81
5220081,52,2008,1,Andhra Pradesh,Anantapur,82,71.94,99.21,71.94
5220091,52,2009,1,Andhra Pradesh,Anantapur,125,85,128.28,85
5220121,52,2012,1,Andhra Pradesh,Anantapur,227.15,147.58,227.14,147.58
5220131,52,2013,1,Andhra Pradesh,Anantapur,238.64,167.12,245.42,167.12
5220141,52,2014,1,Andhra Pradesh,Anantapur,247.5,165.42,277,165.42
5220151,52,2015,1,Andhra Pradesh,Anantapur,255.17,179.17,295.35,179.17
5220161,52,2016,1,Andhra Pradesh,Anantapur,287.5,205,321,205
5220171,52,2017,1,Andhra Pradesh,Anantapur,283.5,203.58,331,203.58
5319901,53,1990,1,Andhra Pradesh,Kadapa YSR,20,15,19.6,15
5319911,53,1991,1,Andhra Pradesh,Kadapa YSR,20.8,15,21.14,15
5319921,53,1992,1,Andhra Pradesh,Kadapa YSR,28.3,15,24.5,15
5319931,53,1993,1,Andhra Pradesh,Kadapa YSR,30,25,26.06,25
5319941,53,1994,1,Andhra Pradesh,Kadapa YSR,30,25,29.89,25
5319951,53,1995,1,Andhra Pradesh,Kadapa YSR,-1,-1,-1,-1
5319961,53,1996,1,Andhra Pradesh,Kadapa YSR,-1,-1,-1,-1
5319971,53,1997,1,Andhra Pradesh,Kadapa YSR,39.98,27.9,39.98,27.9
5319981,53,1998,1,Andhra Pradesh,Kadapa YSR,50,40,42.15,40
5319991,53,1999,1,Andhra Pradesh,Kadapa YSR,43.05,36.67,44.33,36.67
5320001,53,2000,1,Andhra Pradesh,Kadapa YSR,45.9,33.23,45.93,33.23
5320011,53,2001,1,Andhra Pradesh,Kadapa YSR,43.19,33.19,48.77,33.19
5320021,53,2002,1,Andhra Pradesh,Kadapa YSR,42.22,33.33,49.14,33.33
5320031,53,2003,1,Andhra Pradesh,Kadapa YSR,45.83,34.67,52.41,34.67
5320041,53,2004,1,Andhra Pradesh,Kadapa YSR,57.78,41.67,55.75,41.67
5320051,53,2005,1,Andhra Pradesh,Kadapa YSR,69.31,48.47,59.35,48.47
5320061,53,2006,1,Andhra Pradesh,Kadapa YSR,78.06,60.28,66.79,60.28
5320071,53,2007,1,Andhra Pradesh,Kadapa YSR,78.06,60.28,66.79,60.28
5320081,53,2008,1,Andhra Pradesh,Kadapa YSR,107.64,85.28,99.21,85.28
5320091,53,2009,1,Andhra Pradesh,Kadapa YSR,110.91,90.91,128.28,90.91
5320121,53,2012,1,Andhra Pradesh,Kadapa YSR,236.88,140,227.14,140
5320131,53,2013,1,Andhra Pradesh,Kadapa YSR,259.85,189.28,245.42,189.28
5320141,53,2014,1,Andhra Pradesh,Kadapa YSR,320.62,236.13,277,236.13
5320151,53,2015,1,Andhra Pradesh,Kadapa YSR,320.42,234.42,295.35,234.42
5320161,53,2016,1,Andhra Pradesh,Kadapa YSR,340,249.67,321,249.67
5320171,53,2017,1,Andhra Pradesh,Kadapa YSR,340.5,260.42,331,260.42
5419901,54,1990,1,Andhra Pradesh,Chittoor,11.9,8,19.6,8
5419911,54,1991,1,Andhra Pradesh,Chittoor,12.7,8,21.14,8
5419921,54,1992,1,Andhra Pradesh,Chittoor,17.7,13,24.5,13
5419931,54,1993,1,Andhra Pradesh,Chittoor,20,15,26.06,15
5419941,54,1994,1,Andhra Pradesh,Chittoor,30,25,29.89,25
5419951,54,1995,1,Andhra Pradesh,Chittoor,-1,-1,-1,-1
5419961,54,1996,1,Andhra Pradesh,Chittoor,-1,-1,-1,-1
5419971,54,1997,1,Andhra Pradesh,Chittoor,25,20,39.98,20
5419981,54,1998,1,Andhra Pradesh,Chittoor,29.38,26.88,42.15,26.88
5419991,54,1999,1,Andhra Pradesh,Chittoor,39.78,34.86,44.33,34.86
5420001,54,2000,1,Andhra Pradesh,Chittoor,45.87,33.25,45.93,33.25
5420011,54,2001,1,Andhra Pradesh,Chittoor,47.39,43.83,48.77,43.83
5420021,54,2002,1,Andhra Pradesh,Chittoor,49.25,45.42,49.14,45.42
5420031,54,2003,1,Andhra Pradesh,Chittoor,50.97,46.31,52.41,46.31
5420041,54,2004,1,Andhra Pradesh,Chittoor,49.83,45.75,55.75,45.75
5420051,54,2005,1,Andhra Pradesh,Chittoor,52.08,43.47,59.35,43.47
5420061,54,2006,1,Andhra Pradesh,Chittoor,56.94,46.39,66.79,46.39
5420071,54,2007,1,Andhra Pradesh,Chittoor,56.94,46.39,66.79,46.39
5420081,54,2008,1,Andhra Pradesh,Chittoor,92.78,76.11,99.21,76.11
5420091,54,2009,1,Andhra Pradesh,Chittoor,104.17,85,128.28,85
5420121,54,2012,1,Andhra Pradesh,Chittoor,204.58,150,227.14,150
5420131,54,2013,1,Andhra Pradesh,Chittoor,251.25,198.61,245.42,198.61
5420141,54,2014,1,Andhra Pradesh,Chittoor,235.23,189.39,277,189.39
5420151,54,2015,1,Andhra Pradesh,Chittoor,258.33,200,295.35,200
5420161,54,2016,1,Andhra Pradesh,Chittoor,304.55,239.09,321,239.09
5420171,54,2017,1,Andhra Pradesh,Chittoor,301.67,240,331,240
55199020,55,1990,20,Telangana,Hyderabad,19.2,13.4,19.6,13.4
55199120,55,1991,20,Telangana,Hyderabad,20,14,21.14,14
55199220,55,1992,20,Telangana,Hyderabad,24.5,16.4,24.5,16.4
55199320,55,1993,20,Telangana,Hyderabad,20,15,26.06,15
55199420,55,1994,20,Telangana,Hyderabad,30,25,29.89,25
55199520,55,1995,20,Telangana,Hyderabad,-1,-1,-1,-1
55199620,55,1996,20,Telangana,Hyderabad,-1,-1,-1,-1
55199720,55,1997,20,Telangana,Hyderabad,39.98,27.9,39.98,27.9
55199820,55,1998,20,Telangana,Hyderabad,-1,-1,42.15,-1
55199920,55,1999,20,Telangana,Hyderabad,-1,-1,-1,-1
55200020,55,2000,20,Telangana,Hyderabad,-1,-1,-1,-1
55200120,55,2001,20,Telangana,Hyderabad,-1,-1,-1,-1
55200220,55,2002,20,Telangana,Hyderabad,-1,-1,-1,-1
55200320,55,2003,20,Telangana,Hyderabad,-1,-1,-1,-1
55200420,55,2004,20,Telangana,Hyderabad,-1,-1,-1,-1
55200520,55,2005,20,Telangana,Hyderabad,-1,-1,-1,-1
55200620,55,2006,20,Telangana,Hyderabad,-1,-1,-1,-1
55200720,55,2007,20,Telangana,Hyderabad,-1,-1,-1,-1
55200820,55,2008,20,Telangana,Hyderabad,-1,-1,-1,-1
55200920,55,2009,20,Telangana,Hyderabad,-1,-1,128.28,-1
56199020,56,1990,20,Telangana,Nizamabad,17.6,18,19.6,18
56199120,56,1991,20,Telangana,Nizamabad,22.9,25,21.14,25
56199220,56,1992,20,Telangana,Nizamabad,24.9,15,24.5,15
56199320,56,1993,20,Telangana,Nizamabad,30,15,26.06,15
56199420,56,1994,20,Telangana,Nizamabad,35,30,29.89,30
56199520,56,1995,20,Telangana,Nizamabad,-1,-1,-1,-1
56199620,56,1996,20,Telangana,Nizamabad,-1,-1,-1,-1
56199720,56,1997,20,Telangana,Nizamabad,40,40,39.98,40
56199820,56,1998,20,Telangana,Nizamabad,53.57,35,42.15,35
56199920,56,1999,20,Telangana,Nizamabad,55.8,40.28,44.33,40.28
56200020,56,2000,20,Telangana,Nizamabad,45.85,33.27,45.93,33.27
56200120,56,2001,20,Telangana,Nizamabad,54.16,37.78,48.77,37.78
56200220,56,2002,20,Telangana,Nizamabad,53.17,37.81,49.14,37.81
56200320,56,2003,20,Telangana,Nizamabad,53.5,40.53,52.41,40.53
56200420,56,2004,20,Telangana,Nizamabad,56.67,41.11,55.75,41.11
56200520,56,2005,20,Telangana,Nizamabad,73.89,56.39,59.35,56.39
56200620,56,2006,20,Telangana,Nizamabad,74.17,64,66.79,64
56200720,56,2007,20,Telangana,Nizamabad,74.17,64,66.79,64
56200820,56,2008,20,Telangana,Nizamabad,107.78,88.61,99.21,88.61
56200920,56,2009,20,Telangana,Nizamabad,125.83,103.33,128.28,103.33
56201420,56,2014,20,Telangana,Nizamabad,243.57,213,256,213
56201520,56,2015,20,Telangana,Nizamabad,291.11,202,283.7,202
56201620,56,2016,20,Telangana,Nizamabad,319,267.33,290,267.33
56201720,56,2017,20,Telangana,Nizamabad,348.17,297.83,333,297.83
57199020,57,1990,20,Telangana,Medak,12,8,19.6,8
57199120,57,1991,20,Telangana,Medak,12,8,21.14,8
57199220,57,1992,20,Telangana,Medak,13.7,10,24.5,10
57199320,57,1993,20,Telangana,Medak,16,10,26.06,10
57199420,57,1994,20,Telangana,Medak,35,20,29.89,20
57199520,57,1995,20,Telangana,Medak,-1,-1,-1,-1
57199620,57,1996,20,Telangana,Medak,-1,-1,-1,-1
57199720,57,1997,20,Telangana,Medak,35,30,39.98,30
57199820,57,1998,20,Telangana,Medak,50,40,42.15,40
57199920,57,1999,20,Telangana,Medak,45,31.67,44.33,31.67
57200020,57,2000,20,Telangana,Medak,45.84,33.29,45.93,33.29
57200120,57,2001,20,Telangana,Medak,50,35.42,48.77,35.42
57200220,57,2002,20,Telangana,Medak,50,36.11,49.14,36.11
57200320,57,2003,20,Telangana,Medak,50.78,34.06,52.41,34.06
57200420,57,2004,20,Telangana,Medak,54.72,35.28,55.75,35.28
57200520,57,2005,20,Telangana,Medak,60.56,37.5,59.35,37.5
57200620,57,2006,20,Telangana,Medak,79.19,50.28,66.79,50.28
57200720,57,2007,20,Telangana,Medak,79.19,50.28,66.79,50.28
57200820,57,2008,20,Telangana,Medak,112.22,83.47,99.21,83.47
57200920,57,2009,20,Telangana,Medak,120,100,128.28,100
57201220,57,2012,20,Telangana,Medak,202.89,150.63,227.14,150.63
57201320,57,2013,20,Telangana,Medak,244.44,180.56,245.42,180.56
57201420,57,2014,20,Telangana,Medak,251.67,152.92,256,152.92
57201520,57,2015,20,Telangana,Medak,246.18,150,283.7,150
57201620,57,2016,20,Telangana,Medak,303.92,158.33,290,158.33
57201720,57,2017,20,Telangana,Medak,305.08,163.83,333,163.83
58199020,58,1990,20,Telangana,Mahabubnagar,14.6,5,19.6,5
58199120,58,1991,20,Telangana,Mahabubnagar,21.1,5,21.14,5
58199220,58,1992,20,Telangana,Mahabubnagar,21.3,15,24.5,15
58199320,58,1993,20,Telangana,Mahabubnagar,15,10,26.06,10
58199420,58,1994,20,Telangana,Mahabubnagar,25,10,29.89,10
58199520,58,1995,20,Telangana,Mahabubnagar,-1,-1,-1,-1
58199620,58,1996,20,Telangana,Mahabubnagar,-1,-1,-1,-1
58199720,58,1997,20,Telangana,Mahabubnagar,25,15,39.98,15
58199820,58,1998,20,Telangana,Mahabubnagar,25,15,42.15,15
58199920,58,1999,20,Telangana,Mahabubnagar,35.83,21.11,44.33,21.11
58200020,58,2000,20,Telangana,Mahabubnagar,45.84,33.29,45.93,33.29
58200120,58,2001,20,Telangana,Mahabubnagar,41.67,26.31,48.77,26.31
58200220,58,2002,20,Telangana,Mahabubnagar,43.19,32.36,49.14,32.36
58200320,58,2003,20,Telangana,Mahabubnagar,47.78,30,52.41,30
58200420,58,2004,20,Telangana,Mahabubnagar,52.78,35.42,55.75,35.42
58200520,58,2005,20,Telangana,Mahabubnagar,48.33,35.14,59.35,35.14
58200620,58,2006,20,Telangana,Mahabubnagar,63.33,49.72,66.79,49.72
58200720,58,2007,20,Telangana,Mahabubnagar,63.33,49.72,66.79,49.72
58200820,58,2008,20,Telangana,Mahabubnagar,83.89,64.86,99.21,64.86
58200920,58,2009,20,Telangana,Mahabubnagar,100,80,128.28,80
58201220,58,2012,20,Telangana,Mahabubnagar,163.02,144.67,227.14,144.67
58201320,58,2013,20,Telangana,Mahabubnagar,187.41,166.21,245.42,166.21
58201420,58,2014,20,Telangana,Mahabubnagar,222,189.33,256,189.33
58201520,58,2015,20,Telangana,Mahabubnagar,296.97,189.05,283.7,189.05
58201620,58,2016,20,Telangana,Mahabubnagar,304.17,184.64,290,184.64
58201720,58,2017,20,Telangana,Mahabubnagar,309.09,200.25,333,200.25
59199020,59,1990,20,Telangana,Nalgonda,19.8,15,19.6,15
59199120,59,1991,20,Telangana,Nalgonda,19.3,15,21.14,15
59199220,59,1992,20,Telangana,Nalgonda,20,15,24.5,15
59199320,59,1993,20,Telangana,Nalgonda,20,15,26.06,15
59199420,59,1994,20,Telangana,Nalgonda,30,25,29.89,25
59199520,59,1995,20,Telangana,Nalgonda,-1,-1,-1,-1
59199620,59,1996,20,Telangana,Nalgonda,-1,-1,-1,-1
59199720,59,1997,20,Telangana,Nalgonda,40,35,39.98,35
59199820,59,1998,20,Telangana,Nalgonda,40,33.75,42.15,33.75
59199920,59,1999,20,Telangana,Nalgonda,44.67,31.83,44.33,31.83
59200020,59,2000,20,Telangana,Nalgonda,45.83,33.3,45.93,33.3
