Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY POTENTIAL (Millimeters),FEBRUARY POTENTIAL (Millimeters),MARCH POTENTIAL (Millimeters),APRIL POTENTIAL (Millimeters),MAY POTENTIAL (Millimeters),JUNE POTENTIAL (Millimeters),JULY POTENTIAL (Millimeters),AUGUST POTENTIAL (Millimeters),SEPTEMBER POTENTIAL (Millimeters),OCTOBER POTENTIAL (Millimeters),NOVEMBER POTENTIAL (Millimeters),DECEMBER POTENTIAL (Millimeters)
17619619,176,1961,9,Punjab,Patiala,50.45,66.42,116.16,156.03,202.73,206.49,152.4,131.53,127.81,103.4,60.94,42.75
17619629,176,1962,9,Punjab,Patiala,48.31,67.33,110.44,153.94,203.88,208.33,155.21,135.53,124.72,103.46,69.96,46.8
17619639,176,1963,9,Punjab,Patiala,49.48,73.03,120.9,160.53,208.7,206.47,160.67,132.63,127.23,108.72,70.56,50.1
17619649,176,1964,9,Punjab,Patiala,50.73,67.78,125.42,174.79,213.89,214.84,151.15,136.44,126.84,106.44,68.93,52.13
17619659,176,1965,9,Punjab,Patiala,57.2,71.98,119.71,160.67,204.33,220.18,154.18,134.47,129.38,107.43,71.06,49.82
17619669,176,1966,9,Punjab,Patiala,53.74,76.51,121.52,168.76,217.58,202.41,154.78,135.62,128.7,106.44,65.34,51.36
17619679,176,1967,9,Punjab,Patiala,47.96,73.46,108.83,152.74,197.42,206.76,153.37,130.52,125.82,102.04,61.11,46.92
17619689,176,1968,9,Punjab,Patiala,45.92,63.95,111.97,152.74,199.66,208.11,151.04,132.59,133.64,101.33,68.7,49.26
17619699,176,1969,9,Punjab,Patiala,50.93,68.14,125.08,156.24,192.27,202.01,154.56,134.76,126.81,107.25,68.38,47.61
17619709,176,1970,9,Punjab,Patiala,49.89,63.67,109.82,158.35,208.14,193.33,156.1,132.42,127.38,104.11,65.79,48.79
17619719,176,1971,9,Punjab,Patiala,46.74,68.59,114.06,155.84,193.31,191.91,146.95,130.37,125.13,102.09,65.79,53.46
17619729,176,1972,9,Punjab,Patiala,49.89,64.15,115.02,148,207.25,205.25,154.48,132.41,124.03,100.98,63.8,50.61
17619739,176,1973,9,Punjab,Patiala,50.29,67.55,113.05,166.99,202.22,198.5,150.54,131.88,129.43,101.58,64.97,46.54
17619749,176,1974,9,Punjab,Patiala,50.11,66.24,119.2,167.78,203.57,192.27,151.14,134.49,130.11,105.59,66.94,46.51
17619759,176,1975,9,Punjab,Patiala,47.18,64.75,115.09,156.73,207.89,197.38,146.25,131.49,124.53,104.79,64.47,48.46
17619769,176,1976,9,Punjab,Patiala,49.51,68.21,108.99,153.39,206.02,189.68,152.6,128.49,128.64,105.38,66.43,47.42
17619779,176,1977,9,Punjab,Patiala,50.5,66.93,118.73,149.72,188.19,186.47,146.92,131.5,123.27,101.27,63.2,45.96
17619789,176,1978,9,Punjab,Patiala,46.43,62.09,105.48,154.12,216.79,199.05,148.13,130.87,125.4,105.66,67.95,45.42
17619799,176,1979,9,Punjab,Patiala,50.07,64.88,111.96,156.16,198.8,198.77,152.1,137.99,125.57,105.31,65.43,47.91
17619809,176,1980,9,Punjab,Patiala,50.8,74.15,112.89,169.58,216.96,205.46,150.37,132.38,127.63,105.49,65.54,48.27
17619819,176,1981,9,Punjab,Patiala,47.41,71.3,111.66,163.86,204.8,200.76,147.93,134.15,128.78,104.16,62.33,44.57
17619829,176,1982,9,Punjab,Patiala,49.4,63.39,107.26,148.47,184.25,199.75,157.24,131.51,129.4,105.3,67.18,51.67
17619839,176,1983,9,Punjab,Patiala,47.78,66.99,115.11,146.78,186.94,193.68,150.42,132.92,127.57,103.96,66.18,46.63
17619849,176,1984,9,Punjab,Patiala,47.13,68.74,123.04,153.64,220.69,204.56,145.62,133.48,123.05,104.76,64.84,49.78
17619859,176,1985,9,Punjab,Patiala,47.34,71.25,122.19,158.49,212.74,202.74,149.21,135.26,128.98,103.23,65.15,51.25
17619869,176,1986,9,Punjab,Patiala,47.71,67.61,111.8,156.21,196.44,202.09,148.03,134.23,129.77,101.48,67.22,45.88
17619879,176,1987,9,Punjab,Patiala,47.91,69.04,116.16,167.75,189.75,203.43,158.4,136.42,131.99,106.27,66.72,44.54
17619889,176,1988,9,Punjab,Patiala,52.34,71.16,116.6,163.77,219.16,197.71,148.5,130.56,127.23,105.14,62.9,46.17
17619899,176,1989,9,Punjab,Patiala,47.58,66.51,113.34,159.89,208.5,191.92,151.69,129.92,127.38,103.74,65.93,42.88
17619909,176,1990,9,Punjab,Patiala,56.53,66.75,108.47,162.96,205.33,201.38,148.37,130.77,126.16,99.48,63.99,46.3
17619919,176,1991,9,Punjab,Patiala,45.58,64.48,109.04,154.72,200.7,197.65,158.07,131.87,127.5,101.74,62.13,43.84
17619929,176,1992,9,Punjab,Patiala,48.75,65.02,112.13,154.32,206.02,199.39,147.57,130.3,125.11,99.77,59.92,44.74
17619939,176,1993,9,Punjab,Patiala,48.71,69.01,109.72,158.14,208.46,197.77,148.5,138.79,124.68,102.53,69.19,47.29
17619949,176,1994,9,Punjab,Patiala,49.8,67.83,123.55,153.2,206.66,202.22,149.63,131.91,127.26,104.22,64.72,47.89
17619959,176,1995,9,Punjab,Patiala,48.5,69.05,115.61,158.61,214.92,214.47,154.71,129.18,128.5,109.33,71.45,52.31
17619969,176,1996,9,Punjab,Patiala,52.53,72.1,123.99,166.8,206.18,199.13,152.62,131.53,129.2,100.75,61.61,45.56
17619979,176,1997,9,Punjab,Patiala,46.35,67.89,108.94,149.65,186.35,183.31,150.79,131.21,124.76,94.26,57.32,39.67
17619989,176,1998,9,Punjab,Patiala,46.25,66.26,106.83,155.96,203.46,196.86,150.07,132.93,124.86,99.62,60.62,41.9
17619999,176,1999,9,Punjab,Patiala,45.92,68.5,116.73,159.54,195.3,191,151.1,132.8,127.57,101.94,66.59,43.68
17620009,176,2000,9,Punjab,Patiala,49.94,61.69,110.07,159.84,208.91,190.4,148.3,132.47,126.89,104.15,64.69,46.8
17620019,176,2001,9,Punjab,Patiala,48.25,68.86,111.87,150.26,199.99,178.81,147.8,135.52,127.66,100.78,62.16,43.78
17620029,176,2002,9,Punjab,Patiala,47.75,65.06,114.57,155.86,203.99,190.5,157.39,134.18,120.57,100.03,62.32,44.02
17620039,176,2003,9,Punjab,Patiala,46.07,65.48,112.26,152.28,195.2,193.9,146.16,130.96,124.19,97.91,59.5,42.1
17620049,176,2004,9,Punjab,Patiala,46.5,69.28,121.34,154.98,200.48,184.19,154.49,131.94,129.06,95.77,60.84,45.94
17620059,176,2005,9,Punjab,Patiala,45.88,64.06,108.97,150.75,188.8,195.65,147.04,136.94,127.22,99.52,63.14,41.6
17620069,176,2006,9,Punjab,Patiala,50.3,71.02,109.52,152.61,201.32,184.92,151.42,133.08,125.66,102.02,63.05,44.11
17620079,176,2007,9,Punjab,Patiala,49.06,64.51,110.98,159.04,192.43,194.87,150.37,134.13,125.46,101.43,60.91,43.04
17620089,176,2008,9,Punjab,Patiala,46.31,63.68,115.23,153.39,187.34,180.51,149.64,130.7,124.3,103.14,62.66,45.46
17620099,176,2009,9,Punjab,Patiala,49.46,68.53,112.47,159.58,199.06,201.4,151.22,135.61,124.93,101.52,60.54,42.01
17620109,176,2010,9,Punjab,Patiala,45.62,68.08,121.04,166.15,209.35,192.02,151.23,130.86,122.46,101.37,60.54,40.34
17620119,176,2011,9,Punjab,Patiala,44.47,62.97,112.34,141.8,199.72,191,149.3,132.51,125.14,99.62,62.04,41.52
17620129,176,2012,9,Punjab,Patiala,44.21,63.07,110.94,144.4,197.27,206.2,157.27,131.29,124.68,96.16,57.37,42.99
17620139,176,2013,9,Punjab,Patiala,44.39,64.5,109.09,149.41,201.11,191.17,149.46,130.45,125.51,99.93,60.07,42.99
17620149,176,2014,9,Punjab,Patiala,44.4,59.97,105.66,148.42,187.76,198.17,152.89,135.68,125.83,100.38,62.11,41.22
17620159,176,2015,9,Punjab,Patiala,44.96,65.6,107.09,147.34,192.44,186.57,147.28,131.42,127.61,101.03,61.89,42.78
17719584,177,1958,4,Haryana,Hissar,56.94,77.74,132.85,178.96,223.64,234.34,159.55,142.75,137.85,108.18,70.79,54.45
17719594,177,1959,4,Haryana,Hissar,56.21,81.48,136.82,170.5,228.63,228.43,164.24,141.17,138.67,113.56,73.36,56.11
17719604,177,1960,4,Haryana,Hissar,54.27,86.7,125.47,168.75,228.87,233.3,161.29,142.2,143.25,112.39,74.23,54.58
17719614,177,1961,4,Haryana,Hissar,56.8,76.14,128.43,168.68,220.15,225.9,161.53,139.38,139.13,111.89,66.76,47.87
17719624,177,1962,4,Haryana,Hissar,55.46,78.85,122.28,164.51,223.35,233.39,163.13,145.66,135.11,107.62,76.03,52.53
17719634,177,1963,4,Haryana,Hissar,54.61,82.98,130.17,166.26,219.5,227.81,172.34,141.56,138.46,113.7,75.72,54.16
17719644,177,1964,4,Haryana,Hissar,56.93,78.22,136.53,180.41,224.44,228.47,158.76,144.63,135.37,112.66,72.45,57.64
17719654,177,1965,4,Haryana,Hissar,64.56,83.53,130.79,171.94,219.65,249.03,166.97,146.52,142.83,117.15,78.08,54.67
17719664,177,1966,4,Haryana,Hissar,60.49,88.62,134.44,180.77,238.75,222.14,166.81,145.49,143.53,115.47,69.71,57.51
17719674,177,1967,4,Haryana,Hissar,53.35,84.44,120.76,164.85,216.42,228.04,162.94,137.69,135.65,108.34,67.36,52.71
17719684,177,1968,4,Haryana,Hissar,52.11,74.34,122.01,161.22,214.4,227.2,161.05,144.29,145.7,107.92,71.96,54.4
17719694,177,1969,4,Haryana,Hissar,57.16,78.58,135.57,168.57,210.17,227.34,164.96,144.08,140.55,114.11,71.69,50.49
17719704,177,1970,4,Haryana,Hissar,55.56,72.92,120.06,169.63,227.64,211.73,166.2,139.9,136.91,110.38,69.76,53.34
17719714,177,1971,4,Haryana,Hissar,50.37,78.37,121.94,165.73,207.99,208.58,152.67,138.42,135.07,107.9,71.03,58.46
17719724,177,1972,4,Haryana,Hissar,55.04,72.85,123.76,158.2,221.77,224.65,166.24,141.54,135.21,106.35,69.52,56.87
17719734,177,1973,4,Haryana,Hissar,56.74,77.66,123.56,175.02,218.21,219.39,160.22,138.99,139.17,107.54,68.58,51.38
17719744,177,1974,4,Haryana,Hissar,57.18,75.6,130.4,178.04,218.72,208.93,159.5,145.16,143.41,112.44,71.97,53.06
17719754,177,1975,4,Haryana,Hissar,54.08,75.04,126.36,168.36,227.24,214.66,154.1,141.71,134.74,111.85,70.03,54.86
17719764,177,1976,4,Haryana,Hissar,56.57,78.93,121.11,165.18,224.14,209,163.14,138.97,141.52,112.79,71.06,51.82
17719774,177,1977,4,Haryana,Hissar,56.92,76.85,127.7,161.78,204.78,199.88,152.39,140.56,133.98,107.79,67.97,52.1
17719784,177,1978,4,Haryana,Hissar,53.18,71.38,118.38,164.19,235.52,217.77,156.15,139,136.71,111.58,75.1,50.8
17719794,177,1979,4,Haryana,Hissar,57.99,76.75,126.44,166.62,213.2,217.21,163.2,149.81,139.19,112.91,69.6,53.07
17719804,177,1980,4,Haryana,Hissar,56.8,85.18,123.8,179,229.44,222.54,157.74,142.38,140.76,115.13,69.01,54.02
17719814,177,1981,4,Haryana,Hissar,54.02,82.15,123.9,176,220.21,218.59,156.08,144.05,142.52,110.22,68.55,49.64
17719824,177,1982,4,Haryana,Hissar,55.47,74.03,117.82,159.04,198.82,217.2,168.05,139.73,143.51,112.11,71.6,56.89
17719834,177,1983,4,Haryana,Hissar,53.58,76.69,127.02,158.1,200.85,210.48,159.87,141.59,138.02,111.6,71.95,51.24
17719844,177,1984,4,Haryana,Hissar,51.45,77.53,133.72,164.34,233.29,222.03,157.21,142.79,134.86,111.75,70.99,55.57
17719854,177,1985,4,Haryana,Hissar,53.82,80.67,132.89,169.84,223.28,219.31,156.15,145.8,142.81,111.81,71.14,58.38
17719864,177,1986,4,Haryana,Hissar,54.09,77.4,123.17,165.09,212.11,219.46,157.78,144.78,142.87,110.09,73.61,51.4
17719874,177,1987,4,Haryana,Hissar,54.12,79.07,127.25,175.71,206.45,220.72,172.95,148.75,144.59,115.55,72.92,49.68
17719884,177,1988,4,Haryana,Hissar,57.99,81.84,128.43,175.26,231.78,211.16,155.53,140.8,140.81,113.44,68.42,52.35
17719894,177,1989,4,Haryana,Hissar,55.6,75.95,123.42,168.97,216.34,209.48,164.39,142.08,139.49,110.42,73.08,47.36
17719904,177,1990,4,Haryana,Hissar,62.72,76.16,120.58,172.88,224.6,217.41,156.14,140.56,136.04,103.47,69.4,50.48
17719914,177,1991,4,Haryana,Hissar,51.08,72.36,119.07,160.68,209.15,211.13,167.72,141.09,137.84,106.52,67.45,48.64
17719924,177,1992,4,Haryana,Hissar,53.49,73.19,120.47,157.57,218.9,212.55,156.53,138.09,135.54,105.2,65.36,50.06
17719934,177,1993,4,Haryana,Hissar,56.53,81.01,120.92,166.48,221.17,213.61,158.3,150.94,137.61,109.51,75.61,52.8
17719944,177,1994,4,Haryana,Hissar,56.62,78.98,136.38,164.59,221.21,216.47,156.79,141.76,140.81,111.26,71.08,53.97
17719954,177,1995,4,Haryana,Hissar,56.49,79.66,126.2,170.25,232.28,235.52,166.66,140.05,140.96,119.32,78.85,57.68
17719964,177,1996,4,Haryana,Hissar,59.06,82.86,135.45,176.1,220.34,214.85,161.26,140.38,141.24,106.99,68.09,50.01
17719974,177,1997,4,Haryana,Hissar,52.47,77.46,119.82,157.01,200.35,196.24,157.62,141.18,134.51,99.61,62.45,44.83
17719984,177,1998,4,Haryana,Hissar,52.1,75.58,118.33,163.51,218.62,209.87,156.83,141.44,135.58,105.65,66.28,47.79
17719994,177,1999,4,Haryana,Hissar,52.39,76.74,127.44,167.36,210.95,207.44,159.98,143.1,138.74,109.64,73.2,49.33
17720004,177,2000,4,Haryana,Hissar,57.13,71.82,120.93,168.52,229.33,210.5,156.74,143.14,137.6,111.82,71.44,53.01
17720014,177,2001,4,Haryana,Hissar,53.75,78.05,122.07,160.4,213.79,194.21,153.88,144.35,138.25,106.13,67.06,48.26
17720024,177,2002,4,Haryana,Hissar,53.2,74.12,125.53,163.56,219.66,207.34,170.51,144.19,132.06,106.89,67.05,48.65
17720034,177,2003,4,Haryana,Hissar,51.01,74.24,122.79,162.4,209.9,210.14,151.51,137.65,132.82,102.5,65.34,47.58
17720044,177,2004,4,Haryana,Hissar,51.94,78.99,130.43,164.8,217.53,198.53,164.47,139.64,139.63,100.18,66.08,50.93
17720054,177,2005,4,Haryana,Hissar,51.07,74.62,121.22,160.06,200.95,209.2,153.48,147.71,138.92,107.57,70.2,46.23
17720064,177,2006,4,Haryana,Hissar,55.75,82.94,121.26,163.91,215.89,198.16,160.26,143.99,136.18,108.92,68.19,49.32
17720074,177,2007,4,Haryana,Hissar,54.24,74.71,123.28,171.08,206.73,210.28,159.78,144.53,135.35,108,67.38,48.54
17720084,177,2008,4,Haryana,Hissar,51.01,74.06,125.49,162.2,204.27,192.84,157.93,139.61,135.44,110.28,68.12,49.93
17720094,177,2009,4,Haryana,Hissar,54.67,78.26,124.05,169.85,215.63,216.28,160.87,146.75,137.17,108.9,66.2,46.54
17720104,177,2010,4,Haryana,Hissar,50.81,77.5,130.74,175,217.08,206.26,158.44,138.1,130.29,105.83,65.28,44.41
17720114,177,2011,4,Haryana,Hissar,49.5,71.45,118.2,148.35,211.76,202.74,156.23,142.27,135.81,106.18,68.8,46.71
17720124,177,2012,4,Haryana,Hissar,50.15,72.14,122.58,158.04,214.19,227,165.13,138.89,134.65,101.76,63.26,48.14
17720134,177,2013,4,Haryana,Hissar,50.73,76.84,120.42,159.89,218.06,211.41,155.83,138.1,136.79,106.03,65.3,48.12
17720144,177,2014,4,Haryana,Hissar,50.08,70.24,117.31,157.9,202.1,214.78,161.55,144.6,136.61,105.85,66.12,45.51
17720154,177,2015,4,Haryana,Hissar,50.29,76.31,118.09,162.27,210.77,202.47,156.16,139.33,139.14,107.61,65.85,47.63
17819584,178,1958,4,Haryana,Sirsa,54.57,75.82,126.65,171.16,223.76,234.22,175.76,155.93,140.89,106.43,68.52,52.4
17819594,178,1959,4,Haryana,Sirsa,54.41,79.46,133.92,167.16,231.09,237.97,178.21,154.73,144.08,115.03,72.51,54.86
17819604,178,1960,4,Haryana,Sirsa,53.1,84.66,123.86,163.74,227.62,240.41,177.08,156.42,148.75,113.73,73,53.35
17819614,178,1961,4,Haryana,Sirsa,54.81,73.11,122.87,161.34,220.44,230.54,175.28,152.19,143.95,109.63,64.64,45.97
17819624,178,1962,4,Haryana,Sirsa,52.69,77.66,119.08,164.21,221.69,236.34,177.98,157.36,137.41,107.69,70.24,50.51
17819634,178,1963,4,Haryana,Sirsa,53.65,83.04,128.12,166.87,220.33,238.29,190.64,156.49,143.88,115.25,74.57,53.71
17819644,178,1964,4,Haryana,Sirsa,56.08,79.42,136.4,178.84,230.99,235.26,174.54,158.38,141.68,114.08,72.56,57
17819654,178,1965,4,Haryana,Sirsa,63.68,83.93,131.78,169.55,222.5,256.75,182.24,159.21,148.99,121.09,79.67,55.19
17819664,178,1966,4,Haryana,Sirsa,60.84,89.56,136.04,180.24,244.08,235.69,182.44,159.57,148.35,117.88,71.09,56.75
17819674,178,1967,4,Haryana,Sirsa,51.35,82.8,117.5,157.49,215.94,233.04,177.74,150.41,139.37,108.64,66.94,51.68
17819684,178,1968,4,Haryana,Sirsa,50,72.25,118.68,158.05,212.37,237.11,175.29,156.21,149.73,108.46,69.18,51.56
17819694,178,1969,4,Haryana,Sirsa,54.81,76.48,131.93,164.56,210.41,231.6,178.5,156.07,144.48,114.16,70.12,49.52
17819704,178,1970,4,Haryana,Sirsa,53.21,72.5,118.01,165.05,226.55,219.79,180.42,151.79,139.65,109.25,66.29,49.18
17819714,178,1971,4,Haryana,Sirsa,48.38,76.12,116.82,162.61,212.52,219.25,166.54,151.44,138.62,106.25,67.44,56.16
17819724,178,1972,4,Haryana,Sirsa,52.65,70.73,119.17,153.76,217.51,228.68,179.35,153.31,138.89,106.68,67.49,55.75
17819734,178,1973,4,Haryana,Sirsa,53.92,77.23,120.03,169.02,222.34,229.99,172.8,151.36,143.51,106.77,66.65,49.57
17819744,178,1974,4,Haryana,Sirsa,54.12,74.27,127.79,171.5,220.25,218.02,175.54,157.59,147.18,110.51,69.37,51.32
17819754,178,1975,4,Haryana,Sirsa,52.81,73.27,122.92,163.52,227.52,221.21,167.23,153.94,138.62,109.42,65.6,51.5
17819764,178,1976,4,Haryana,Sirsa,54.76,77.08,118.15,160.5,224.16,216.49,178.21,149.91,142.54,110.19,67.42,49.06
17819774,178,1977,4,Haryana,Sirsa,53.58,75.27,124.02,157.08,204,207.32,167.03,151.51,137.02,108.75,67.37,49.92
17819784,178,1978,4,Haryana,Sirsa,50.83,71.01,116.38,160.02,232.84,226.14,167.34,151.39,139.43,109.5,70.84,49.25
17819794,178,1979,4,Haryana,Sirsa,54.67,76.35,121.62,163.56,212.69,223.43,178,159.55,142.09,111.66,66.12,50.46
17819804,178,1980,4,Haryana,Sirsa,53.49,81.58,118.84,169.74,225.85,228.04,172.23,153.94,143.35,114.79,67.31,50.5
17819814,178,1981,4,Haryana,Sirsa,51.87,79.66,121.07,169.25,223.85,224.37,168.48,155.11,145.29,108.72,64.69,47.46
17819824,178,1982,4,Haryana,Sirsa,52.36,71.07,112.35,156.34,199.51,223.89,180.75,151.67,145.35,113.79,68.89,52.73
17819834,178,1983,4,Haryana,Sirsa,51.27,73.78,122.36,154.4,205.63,216.13,172.76,151.59,141.7,108.88,67.78,48.95
17819844,178,1984,4,Haryana,Sirsa,49.43,74.34,127.49,160.63,228.31,229.56,170.28,153.64,136.92,108.08,68.13,50.44
17819854,178,1985,4,Haryana,Sirsa,51.35,78.55,127.46,163.54,225.23,220.43,170.62,158,147.06,110.1,68.24,54.62
17819864,178,1986,4,Haryana,Sirsa,50.63,75.28,118.19,163.62,218.12,225.64,170.09,153.68,143.4,111.05,70.93,48.54
17819874,178,1987,4,Haryana,Sirsa,52.36,78.54,123.59,171.58,206.41,219.13,184.93,161.59,149.34,115.81,70.58,48.5
17819884,178,1988,4,Haryana,Sirsa,54.52,80.33,124.56,172.32,231.31,220.8,169.28,152.14,143.02,111.07,66.15,50.37
17819894,178,1989,4,Haryana,Sirsa,52.66,74.45,120.59,161.86,219.09,215.45,175.68,152.72,141.69,108.64,69.52,46.13
17819904,178,1990,4,Haryana,Sirsa,58.2,75.44,118.43,167.54,232.01,221.86,169.52,151.67,140.51,105.12,69.78,50.07
17819914,178,1991,4,Haryana,Sirsa,49.77,72.91,117.49,158.77,210.51,217.71,181.78,156,143.82,108.97,66.8,48.76
17819924,178,1992,4,Haryana,Sirsa,52.52,73.21,119.13,158.43,224.8,222.57,170.64,150.36,137.67,106.13,64.27,49.27
17819934,178,1993,4,Haryana,Sirsa,53.71,80.19,119.07,163.98,223.93,221.91,170.53,163.7,143.37,112.17,74.99,52.54
17819944,178,1994,4,Haryana,Sirsa,55.04,79.38,132.52,164.7,226.77,222.73,170.25,152.82,141.32,111.62,70.47,52.94
17819954,178,1995,4,Haryana,Sirsa,55.97,79.96,124.53,169.34,233.41,242.87,179.18,152.04,145.63,120.95,78.31,56.88
17819964,178,1996,4,Haryana,Sirsa,57.18,82.2,132.91,174.87,223.7,218.73,174.22,152.58,146.77,107.18,67.15,47.98
17819974,178,1997,4,Haryana,Sirsa,50.89,76.71,118.61,155.46,204.37,202.07,172.15,151.78,138.09,100.69,61.27,44.88
17819984,178,1998,4,Haryana,Sirsa,51.5,76.3,117.41,164.83,222.75,216.62,170.15,154.57,140.51,106.19,64.08,47.69
17819994,178,1999,4,Haryana,Sirsa,51.58,76.5,125.23,167.56,216.57,216.51,175.79,155.94,144.79,113.2,72.32,50.19
17820004,178,2000,4,Haryana,Sirsa,55.73,73.22,121.7,171.24,237.8,222.15,172.99,155.93,142.05,112.28,70.19,52.44
17820014,178,2001,4,Haryana,Sirsa,52.49,77.12,120.69,159.49,217.92,204.62,166.76,156.48,141.52,109.15,66.27,47.46
17820024,178,2002,4,Haryana,Sirsa,51.78,75.56,125.84,164.36,225.51,219.66,185.56,157.04,136.78,109.25,66.06,48.65
17820034,178,2003,4,Haryana,Sirsa,50.83,74.81,121.7,163.7,216.39,220.17,165.45,149.42,138.74,103.96,64.43,47.47
17820044,178,2004,4,Haryana,Sirsa,51.48,79.52,127.89,167.37,224.29,207.4,179.66,151.58,144.93,103.11,65.9,50.53
17820054,178,2005,4,Haryana,Sirsa,49.46,72.75,122.14,160.75,207.98,218.54,168.41,160.1,143.23,109.53,68.48,44.7
17820064,178,2006,4,Haryana,Sirsa,53.17,82.32,121.35,166,224.25,208.43,176.06,154.78,139.96,110.77,68.17,47.94
17820074,178,2007,4,Haryana,Sirsa,51.94,75.08,120.84,168.63,212,216.01,172.8,156.51,139.8,107.35,68.58,46.29
17820084,178,2008,4,Haryana,Sirsa,48.58,73.36,124.68,161.43,209.99,204.01,171.33,150.53,139.55,112.79,68.88,49.75
17820094,178,2009,4,Haryana,Sirsa,53.01,77.76,123.93,166.49,221.06,219.06,173.93,158.65,141.7,108.78,64.77,46.32
17820104,178,2010,4,Haryana,Sirsa,51.19,77.66,128.82,173.73,223.34,213.83,173.14,150.13,135.48,107.65,64.93,44.77
17820114,178,2011,4,Haryana,Sirsa,48.64,72.73,117.5,152.06,219.76,213.86,170.2,153.4,138.09,107.39,68.84,46.73
17820124,178,2012,4,Haryana,Sirsa,47.87,70.17,120.36,159.86,214.44,229.69,180.31,150.92,137.44,102.54,63.48,47.09
17820134,178,2013,4,Haryana,Sirsa,49.47,77.4,116.57,157.99,218.97,221.8,170.24,150,141.62,108.44,63.79,47.36
17820144,178,2014,4,Haryana,Sirsa,48.83,70.47,117.25,155.92,206.6,221.43,176.05,157.26,140.04,108.33,65.28,44.2
17820154,178,2015,4,Haryana,Sirsa,48.99,76.09,115.96,163.73,212.7,209.88,169.62,150.38,142.62,109.45,65.27,46.33
17919584,179,1958,4,Haryana,Bhiwani,58.91,80.66,137.23,183.84,224.66,235.82,157.73,139.9,138.64,110.13,71.64,57.43
17919594,179,1959,4,Haryana,Bhiwani,57.89,83.94,139.87,172.73,228.85,226.57,165.03,137.96,137.84,113.77,73.89,58.83
17919604,179,1960,4,Haryana,Bhiwani,55.59,89.05,128.66,171.01,230.38,233.57,160.4,138.14,143.16,113.46,74.59,57.1
17919614,179,1961,4,Haryana,Bhiwani,58.61,79.25,133.15,174.01,222.34,224.88,161.57,136.35,139.09,114.72,67.99,50.36
17919624,179,1962,4,Haryana,Bhiwani,57.77,81.9,125.73,167.82,226.38,236.48,162.81,143.48,135.35,108.63,78.16,55.26
17919634,179,1963,4,Haryana,Bhiwani,55.59,85.1,133.15,168.85,220.2,228.25,172.23,138.52,137.62,114.57,76.97,56.03
17919644,179,1964,4,Haryana,Bhiwani,58.65,80.52,140,182.74,223.47,227,157.62,141.03,133.97,113.49,72.09,60.01
17919654,179,1965,4,Haryana,Bhiwani,66.11,86.11,133.13,174.6,220.78,251.39,168.44,144.69,142.72,118.52,78.99,56.66
17919664,179,1966,4,Haryana,Bhiwani,61.6,90.98,136.95,183.34,240.66,219.83,168.53,142.09,144.02,116.67,69.72,59.69
17919674,179,1967,4,Haryana,Bhiwani,54.48,86.97,123.99,169.22,219.18,228.36,163.29,134.63,135.15,108.91,68.63,55.05
17919684,179,1968,4,Haryana,Bhiwani,53.81,77.05,125.14,164.03,215.68,225.6,160.89,142.95,145.37,108.96,72.13,57.08
17919694,179,1969,4,Haryana,Bhiwani,58.73,81.69,138.4,173.49,211.69,231.22,164.69,141.43,141.46,115.33,71.99,52.14
17919704,179,1970,4,Haryana,Bhiwani,57.2,74.99,123.09,173.99,229.97,210.38,166.69,137.26,137.29,112.46,70.69,56.57
17919714,179,1971,4,Haryana,Bhiwani,51.15,80.93,124.96,168.67,207.19,206.43,152.33,135.71,134.61,110.13,72.77,61.08
17919724,179,1972,4,Haryana,Bhiwani,56.6,75.32,126.87,161.94,224.38,225.57,169.34,139.7,135.65,107.34,71.11,59.4
17919734,179,1973,4,Haryana,Bhiwani,58.74,79.89,127.16,178.15,219.93,219.94,162.5,135.85,138.43,109.02,68.63,53.56
17919744,179,1974,4,Haryana,Bhiwani,59.14,78,133.89,181.99,220.14,209.27,159,143.21,143.65,113.92,72.91,55.42
17919754,179,1975,4,Haryana,Bhiwani,55.49,77.8,129.47,172.8,229.74,213.4,154.64,139.31,134.14,113.78,71.42,57.74
17919764,179,1976,4,Haryana,Bhiwani,58.78,82.26,125.12,169.27,225.57,209.53,163.83,137.72,142.47,114.73,72.04,54.12
17919774,179,1977,4,Haryana,Bhiwani,59.17,79.53,130.94,166.52,206.89,198.91,151.18,138.92,133.99,108.99,68.79,55.03
17919784,179,1978,4,Haryana,Bhiwani,55.54,73.31,122.13,167.3,238.86,216.83,156.63,136.1,136.65,113.42,77.2,53.5
17919794,179,1979,4,Haryana,Bhiwani,60.44,79.53,132.15,171.83,213.78,217.31,164,148.64,140.31,115.36,71.54,56
17919804,179,1980,4,Haryana,Bhiwani,58.59,88.88,128.75,184.77,233.16,221.74,156.66,141.46,141.91,117.5,69.64,57.04
17919814,179,1981,4,Haryana,Bhiwani,56.03,85.35,128.25,180.34,221.03,219.41,156.63,142.59,143.44,111.29,70.88,52.53
17919824,179,1982,4,Haryana,Bhiwani,57.31,77.41,122.73,163.14,200.65,217.52,169.34,137.7,144.51,112.88,72.66,59.77
17919834,179,1983,4,Haryana,Bhiwani,55.33,79.73,131.39,162.8,200.99,210.87,160.16,139.55,137.95,113.78,73.79,53.92
17919844,179,1984,4,Haryana,Bhiwani,53,80.59,139.04,168.82,237.43,222.41,159.26,141.36,135.99,114.51,72.49,59.28
