Key,Row Labels,Sum of Potato Kharif Area  (000Ha),Sum of Potato Kharif Production  (000t),Sum of Potato Rabi Area  (000Ha),Sum of Potato Rabi Production  (000t),Sum of Potato Summer Area  (000Ha),Sum of Potato Summer Production  (000t),Sum of Potato Total Area  (000Ha),Sum of Potato Total Production  (000t),Sum of Potato Total Yield  (kg/Ha),Sum of Sweet Potato Kharif Area  (000Ha),Sum of Sweet Potato Kharif Production  (000t),Sum of Sweet Potato Rabi Area  (000Ha),Sum of Sweet Potato Rabi Production  (000t),Sum of Sweet Potato Total Area  (000Ha),Sum of Sweet Potato Total Production  (000t),Sum of Sweet Potato Total Yield  (kg/Ha),Sum of Turmeric Kharif Area  (000Ha),Sum of Turmeric Kharif Production  (000t),Sum of Turmeric Total Area  (000Ha),Sum of Turmeric Total Production  (000t),Sum of Turmeric Total Yield  (kg/Ha),Sum of Coriander Rabi Area  (000Ha),Sum of Coriander Rabi Production  (000t),Sum of Coriander Total Area  (000Ha),Sum of Coriander Total Production  (000t),Sum of Coriander Total Yield  (kg/Ha),Sum of Tapioca Kharif Area  (000Ha),Sum of Tapioca Kharif Production  (000t),Sum of Tapioca Total Area  (000Ha),Sum of Tapioca Total Production  (000t),Sum of Tapioca Total Yield  (kg/Ha),Sum of Arecanut Kharif Area  (000Ha),Sum of Arecanut Kharif Production  (000t),Sum of Arecanut Rabi Area  (000Ha),Sum of Arecanut Rabi Production  (000t),Sum of Arecanut Total Area  (000Ha),Sum of Arecanut Total Production  (000t),Sum of Arecanut Total Yield  (kg/Ha),Sum of Coconut  Total Area  (000Ha),Sum of Coconut Total Production  (000t),Sum of Coconut Total Yield  (kg/Ha),Sum of Cashewnut Kharif Area  (000Ha),Sum of Cashewnut Kharif Production  (000t),Sum of Cashewnut Total Area  (000Ha),Sum of Cashewnut Total Production  (000t),Sum of Cashewnut Total Yield  (kg/Ha),Sum of Banana Kharif Area  (000Ha),Sum of Banana Kharif Production  (000t),Sum of Banana Summer Area  (000Ha),Sum of Banana Summer Production  (000t),Sum of Banana Total Area  (000Ha),Sum of Banana Total Production  (000t),Sum of Banana Total Yield  (kg/Ha),Sum of Dry chillies Kharif Area  (000Ha),Sum of Dry chillies Kharif Production  (000t),Sum of Dry chillies Rabi Area  (000Ha),Sum of Dry chillies Rabi Production  (000t),Sum of Dry chillies Summer Area  (000Ha),Sum of Dry chillies Summer Production  (000t),Sum of Dry chillies Total Area  (000Ha),Sum of Dry chillies Total Production  (000t),Sum of Dry chillies Total Yield  (kg/Ha),Sum of Garlic Rabi Area  (000Ha),Sum of Garlic Rabi Production  (000t),Sum of Garlic Total Area  (000Ha),Sum of Garlic Total Production  (000t),Sum of Garlic Total Yield  (kg/Ha),Sum of Ginger Kharif Area  (000Ha),Sum of Ginger Kharif Production  (000t),Sum of Ginger Total Area  (000Ha),Sum of Ginger Total Production  (000t),Sum of Ginger Total Yield  (kg/Ha),Sum of Black pepper Total Area  (000Ha),Sum of Black pepper Total Production  (000t),Sum of Cardamom Total Area  (000Ha),Sum of Black pepper Total Yield  (kg/Ha),Sum of Cardamom Total Production  (000t),Sum of Cardamom Total Yield  (kg/Ha),Sum of Guar seed Kharif Area  (000Ha),Sum of Guar seed Kharif Production  (000t),Sum of Guar seed Total Area  (000Ha),Sum of Guar seed Total Production  (000t),Sum of Guar seed Total Yield  (kg/Ha),Sum of Total  agricultural credit (in 000Rs),Sum of Agricultural credit direct (in 000Rs),Count of Agricultural credit indirect (in 000Rs),Sum of  Total  credit (in 000Rs),Sum of Mango Area (000Ha),Sum of Mango Production (000t),Sum of Orange  Area (000Ha),Sum of Orange Production (000t),Sum of Sweet Orange Area (000Ha),Sum of Sweet Orange Production (000t),Sum of  Mandarin Orange Area (000Ha),Sum of  Mandarin Orange Production (000t),Sum of Orange(Santra) Area (000Ha),Sum of Orange(Santra) Production (000t),Sum of Malta Area (000Ha),Sum of Malta Production (000t),Sum of Mausmi Area (000Ha),Sum of Banana Area (000Ha),Sum of Banana Production (000t),Sum of Grapes Area (000Ha),Sum of Grapes Production (000t),Sum of Guava Area (000Ha),Sum of Guava Production (000t),Sum of Papaya Area (000Ha),Sum of Papaya Production (000t),Sum of Water Melon Area (000Ha),Sum of Water Melon Production (000t),Sum of Litchi Area (000Ha),Sum of Litchi Production (000t),Sum of Custard Apple Area (000Ha),Sum of Custard Apple Production (000t),Sum of Aonla Area (000Ha),Sum of Aonla Production (000t),Sum of  Amla Area (000Ha),Sum of  Amla Production (000t),Sum of Ber Area (000Ha),Sum of Ber Production (000t),Sum of Jack fruit Area (000Ha),Sum of Jack fruit Production (000t),Sum of Sapota  Area (000Ha),Sum of Sapota Production (000t),Sum of Pomegranate Area (000Ha),Sum of Pomegranate Production (000t),Sum of Pine Apple Area (000Ha),Sum of Pine Apple Production (000t),Sum of Lemon Area (000Ha),Sum of Lemon Production (000t),Sum of K.Lime Area (000Ha),Sum of K.Lime Production (000t),Sum of Galgal Area (000Ha),Sum of Galgal Production (000t),Sum of Musk Melon Area (000Ha),Sum of Musk Melon Production (000t),Sum of Pear Area (000Ha),Sum of Pear Production (000t),Sum of Date palm Area (000Ha),Sum of Date palm Production (000t),Sum of Peach Area (000Ha),Sum of Peach Production (000t),Sum of Plum Area (000Ha),Sum of Plum Production (000t),Sum of Jamun Area (000Ha),Sum of Jamun Production (000t),Sum of Bael Area (000Ha),Sum of Bael Production (000t),Sum of Strawberry Area (000Ha),Sum of Strawberry Production (000t),Sum of  Apple Area (000Ha),Sum of  Apple Production (000t),Sum of  Apricot Area (000Ha),Sum of  Apricot Production (000t),Sum of  Cherry Area (000Ha),Sum of  Cherry Production (000t),Sum of Almond Area (000Ha),Sum of Almond Production (000t),Sum of Persimon Area (000Ha),Sum of Persimon Production (000t),Sum of Olive Area (000Ha),Sum of Olive Production (000t),Sum of Kiwi Area (000Ha),Sum of Kiwi Production (000t),Sum of Walnut Area (000Ha),Sum of Walnut Production (000t),Sum of Picanut Area (000Ha),Sum of Picanut Production (000t),Sum of Loquat Area (000Ha),Sum of Loquat Production (000t),Sum of Fig Area (000Ha),Sum of Fig Production (000t),Sum of Phalsa Area (000Ha),Sum of Mulberry Area (000Ha),Count of Dragon Fruit Area (000Ha),Count of Dragon Fruit Production (000t),Sum of Citrus Area (000Ha),Sum of Citrus Production (000t),Sum of Other citrus Area (000Ha),Sum of Other citrus Production (000t),Sum of Arecanut Area (000Ha),Sum of Arecanut Production (000t),Sum of Cashew Nut Area (000Ha),Sum of Cashew Nut Production (000t),Sum of Coconut Area (000Ha),Sum of Coconut Production (000t),Sum of Other Fruits Area (000Ha),Sum of Other Fruits Production (000t),Sum of Total Fruits  Area (000Ha),Sum of Total Fruits  Production (000t),Sum of Chilli Area (000Ha),Sum of Chilli Production (000t),Sum of Dry Chillies Area (000Ha),Sum of Dry Chillies Production (000t),Sum of Paprika Area (000Ha),Sum of Paprika Production (000t),Sum of Methi Area (000Ha),Sum of Methi Production (000t),Sum of Ajwain Area (000Ha),Sum of Ajwain Production (000t),Sum of Karayat Area (000Ha),Sum of Karayat Production (000t),Sum of Cumin Area (000Ha),Sum of Black Cumin Area (000Ha),Sum of Cumin Production (000t),Sum of Black Cumin Production (000t),Sum of Fennel Area (000Ha),Sum of Fennel Production (000t),Sum of Fenugreek Area (000Ha),Sum of Fenugreek Production (000t),Sum of Isabgul Area (000Ha),Sum of Isabgul Production (000t),Sum of Suva Area (000Ha),Sum of Suva Production (000t),Sum of Dill Area (000Ha),Sum of Dill Production (000t),Sum of Tamarind Area (000Ha),Sum of Tamarind Production (000t),Sum of Clove Area (000Ha),Sum of Clove Production (000t),Sum of Cinnamom Area (000Ha),Sum of Cinnamom Production (000t),Sum of Cloves & Cinnamon Area (000Ha),Sum of Cloves & Cinnamon Production (000t),Sum of Vanilla Area (000Ha),Sum of Vanilla Production (000t),Sum of Mint Area (000Ha),Sum of Mint Production (000t),Sum of Betelvine Area (000Ha),Sum of Betelvine Production (000t),Sum of Pepper Area (000Ha),Sum of Pepper Production (000t),Sum of Red Pepper  Area (000Ha),Sum of Red Pepper  Production (000t),Sum of Black Pepper Area (000Ha),Sum of Black Pepper Production (000t),Sum of Radhuni Area (000Ha),Sum of Radhuni Production (000t),Sum of Cocoa Area (000Ha),Sum of Cocoa Production (000t),Sum of Ginger Area (000Ha),Sum of Ginger Production (000t),Sum of Ginger (Dry) Area (000Ha),Sum of Ginger (Dry) Production (000t),Sum of Garlic Area (000Ha),Sum of Garlic Production (000t),Sum of Turmeric Area (000Ha),Sum of Turmeric Production (000t),Sum of Cardamom Area (000Ha),Sum of Cardamom Production (000t),Sum of Coriander Area (000Ha),Sum of Coriander Production (000t),Sum of Other Spices Area (000Ha),Sum of Other Spices Production (000t),Sum of Total Spices Area (000Ha),Sum of Total Spices Production (000t)
Kerala2011,2011,,,,,,,0.37,4.83,114834,,,,,,,,,,2.95,7.94,34828,,,,,,,,74.51,2547.41,478272,,,,,104.56,121.62,12873,820.88,5940564,96382,,,,,,,,,,8.77,125.59,87872,,,,,,,2.09,1.59,4490,,,,,,,,2.34,16.68,35647,0.43,0.57,,7990,,,,,,,,232126643,189622729,14,1262303530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerala2012,2012,,,,,,,0.98,19.05,34042,,,,,0.26,4.79,118418,,,2.63,6.91,34419,,,,,,,,69.58,2458.51,494621,,,,,101.78,118.24,12550,798.18,5799000,93885,,,,,,,,,,10.28,150.21,89101,,,,,,,2.49,1.74,5046,,,0.81,0.74,5818,0.8,8.7,2.92,24.16,74990,0.46,0.61,,8013,,,,,,,,289340158,250933506,14,1518490836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerala2013,2013,,,,,,,0.76,14.85,19539,,,,,0.33,5.45,114109,,,2.44,6.26,33181,,,,,,,,67.59,2473.07,504354,,,,,99.99,100.02,11265,808.67,5921000,94989,,,,,,,,,,10.2,158.72,93256,,,,,,,2.51,1.56,4501,,,1.6,0.86,3848,0.64,5.1,3.34,24.69,71802,0.51,0.71,,9544,,,,,,,,353538754,327309766,14,1751293746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerala2014,2014,,,,,,,0.85,15.81,18600,,,,,0.36,5.13,96712,,,2.47,6.82,37567,,,,,,,,75.51,2943.91,533460,,,,,96.67,125.92,13640,793.87,5947000,96364,,,,,,,,,,9.54,140.88,87366,,,,,,,2.33,1.79,4726,,,,,,0.58,4.01,2.49,17.46,55719,0.48,0.7,,6775,,,,,,,,408927245,358173543,14,1908709458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerala2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.04,124.85,77874,,,,,,,2.34,1.68,4255,,,,,,0.56,3.96,2.27,17.33,45313,0.44,0.61,,4671,,,,,,,,543515458,495313756,14,2147498971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Madhya Pradesh,,,,,,,831.07,10486.54,8110682,,,,,59.92,334.16,3405892,,,562.08,388.51,283665,,,1826.75,782.13,223112,,,,,,,,,,,,,,,,,,199.72,99.99,13895,,,,,83.07,2056.37,2808019,25.41,28.79,13.05,15.93,0.51,1.41,660.86,901.37,572233,,,671.89,2981.77,1891951,41.69,62.81,89.61,154.61,1089085,5.1,17.17,,75753,,,,,,,,2570298497,2281549985,679,9598934114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,2.88,88.83,134781,1.75,1.88,0.28,0.7,,,58.8,94.52,52142,,,60.23,288.95,95480,0.93,2.62,9.62,12.45,45543,0.26,0.6,,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,4.38,111.92,170954,6.01,6.32,4.16,4.65,,,94.89,164.78,79322,,,67.11,333.06,149099,2.84,6.45,12.89,23.04,68407,0.26,0.6,,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh1999,1999,,,,,,,67.41,856.9,688548,,,,,6.59,40.34,352985,,,0.4,0.47,19001,,,144.31,62.56,14955,,,,,,,,,,,,,,,,,,0,0,0,,,,,3.57,72.61,251387,4.51,3.33,6.02,5.04,,,102,145.98,61886,,,70.88,378.09,145065,2.68,9.13,12.88,28.15,101626,0.28,0.65,,4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2000,2000,,,,,,,,,,,,,,,,,,,0.38,0.35,18301,,,94.72,27.51,12454,,,,,,,,,,,,,,,,,,0,0,0,,,,,1.43,8.82,21149,1.03,0.87,0.01,0.01,,,8.89,12.67,13204,,,4.19,11.21,15994,0.11,1.24,0.92,1.83,15846,0.28,0.66,,5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2001,2001,,,,,,,38.4,507.12,583332,,,,,3.71,21.07,240985,,,0.36,0.36,15517,,,103.81,37.99,13517,,,,,,,,,,,,,,,,,,0,0,0,,,,,1.38,18.15,61831,2.27,4.01,0.32,0.61,0.12,0.31,12.78,64.73,20929,,,0.72,2.37,16349,,,0.96,2.72,18602,0.29,0.72,,9321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2002,2002,,,,,,,40.91,487.88,503886,,,,,3.79,21.32,226127,,,552.4,379.48,9898,,,62.06,12.68,12032,,,,,,,,,,,,,,,,,,,,,,,,,2.21,34.85,196737,0.49,0.43,,,,,8.38,40.46,15785,,,6.55,26.23,14804,,,0.93,3.47,55895,0.3,0.75,,10310,,,,,,,,38058868,29454692,45,166845962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2003,2003,,,,,,,46.59,667.7,610901,,,,,3.83,21.74,242865,,,0.64,0.69,17691,,,125.15,46.96,15376,,,,,,,,,,,,,,,,,,,,,,,,,1.3,6.42,4938,0.64,0.38,0.19,0.33,0.02,0.07,0.97,1.06,5202,,,6.6,19,4383,0.01,0.02,0.12,2.17,39700,0.3,0.95,,7138,,,,,,,,43517582,36047013,45,194450095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2004,2004,,,,,,,47.6,713.27,679861,,,,,4.17,24.11,252702,,,0.67,0.65,22690,,,136.36,52.6,15237,,,,,,,,,,,,,,,,,,19.96,12.27,615,,,,,1.94,18.79,21051,0.57,0.52,0.21,0.37,0.15,0.48,42.27,22.44,24097,,,51.29,245.67,121922,3.85,5.72,3.95,8.87,69573,0.3,1.26,,4200,,,,,,,,54123143,43590895,45,220727974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2005,2005,,,,,,,45.99,614.71,596766,,,,,4.17,22.84,222917,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.14,16.01,1123,,,,,3.63,66.22,36465,0.4,0.37,0.16,0.47,0.01,0.06,38.31,12.89,19086,,,21.4,115.65,110887,3.82,5.06,3.91,8.02,64108,0.29,1.09,,3759,,,,,,,,72701989,63182181,48,293590683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2006,2006,,,,,,,48.56,648.26,578878,,,,,4.09,22.67,256734,,,0.66,0.57,19825,,,116.58,49.89,15496,,,,,,,,,,,,,,,,,,22.22,12.09,1595,,,,,21.06,618.64,228849,0.09,0.07,0.15,0.41,0.01,0.02,39.61,22.14,27275,,,36.02,151.57,136363,4.87,6.73,4.96,7.04,43797,0.34,0.21,,618,,,,,,,,94612972,81545205,48,373049912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2007,2007,,,,,,,56.72,713.63,510089,,,,,3.76,20.6,239510,,,0.63,0.55,21172,,,138.12,44.69,14015,,,,,,,,,,,,,,,,,,22.47,8.56,898,,,,,19.2,428.28,263664,0.72,3.02,0.18,0.44,0.01,0.02,44.34,33,29354,,,22.85,79.69,127253,5.09,5.23,5.19,5.54,38869,0.35,0.1,,286,,,,,,,,106510152,93044657,48,423648038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2008,2008,,,,,,,56.37,649.87,520091,,,,,3.61,20.8,245934,,,0.66,0.55,16632,,,141.41,59.07,15648,,,,,,,,,,,,,,,,,,21.91,10.11,1544,,,,,5.51,126.34,183635,0.68,0.56,0.15,0.38,0.03,0.1,48.52,37.26,31857,,,33.33,138.26,134271,4.87,6.04,5.05,8.65,74504,0.34,0.96,,2824,,,,,,,,138583875,126567421,48,536539841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2009,2009,,,,,,,60.04,737.88,518223,,,,,3.51,20.84,236932,,,0.66,0.57,19219,,,150.44,70.47,17373,,,,,,,,,,,,,,,,,,22.36,10.28,1544,,,,,0.69,14.16,67909,0.61,0.57,0.14,0.33,0.03,0.06,7.2,5.12,8524,,,40.22,162.84,138685,5.07,5.69,5.15,7.72,86200,0.35,1.02,,2914,,,,,,,,174313549,156112183,50,620594367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2010,2010,,,,,,,76.45,655.57,441910,,,,,4.28,17.78,188769,,,0.71,0.46,19514,,,174.92,68.9,16939,,,,,,,,,,,,,,,,,,22.3,8.66,1209,,,,,0.6,11.77,19864,0.08,0.09,0.14,0.27,0.03,0.07,6.9,5.8,10267,,,5.55,23.5,25987,0.72,0.69,0.95,2.61,70402,0.35,2.07,,5914,,,,,,,,213470065,193935276,50,753033368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2011,2011,,,,,,,83.94,1028.98,550603,,,,,4.96,22.93,207293,,,1.03,0.72,18847,,,158.13,70.53,18135,,,,,,,,,,,,,,,,,,22.04,9.32,1567,,,,,0.94,24.4,197881,0.44,0.48,0.39,0.73,0.03,0.05,40.89,36.57,29893,,,42.18,183.93,137237,5.67,7.03,5.92,9.28,104881,0.39,2.98,,7641,,,,,,,,211139251,184547791,50,830120174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2012,2012,,,,,,,81.1,1157.68,678415,,,,,4.66,26.19,230539,,,1.46,1.56,32318,,,136.73,83.38,19831,,,,,,,,,,,,,,,,,,21.98,10.01,1643,,,,,0.44,24.19,248682,0.5,0.51,0.2,0.42,0.03,0.07,1.83,2.04,6754,,,46.72,196.45,119541,0.26,0.34,0.59,2.45,60522,0.42,2.55,,6071,,,,,,,,270352139,250944029,50,1013355040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2013,2013,,,,,,,80.99,1047.09,649179,,,,,4.79,30.93,261600,,,1.42,1.53,33040,,,144.01,94.9,22104,,,,,,,,,,,,,,,,,,2.3,2.66,1157,,,,,3.72,95.01,234494,1.08,1.5,0.28,0.61,0.03,0.06,7.94,6.76,10772,,,47.86,203.65,139398,0.67,0.53,1,1.39,32844,,,,,,,,,,,,291711924,253834229,50,1140102856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,500,,,,,4.41,170.83,287349,1.98,1.88,0.05,0.1,0.01,0.03,48.35,79.07,52587,,,52.6,227.59,145600,0.03,0.03,6.97,9.34,37949,,,,,,,,,,,,397335902,353536939,51,1422833937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,500,,,,,3.78,116.14,176399,1.56,2,0.02,0.06,0,0.01,47.99,114.08,73297,,,55.59,194.06,113633,0.2,0.26,7.65,9.87,59817,,,,,,,,,,,,463867086,415207474,51,1610041867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
