Key, State code, State name, District code, District name, Year,Bore Well Monsoon meters level,Bore Well Postmonsoon Kharif meters level,Bore Well Postmonsoon Rabi meters level,Bore Well Premonsoon meters level,Dug Well Monsoon meters level,Dug Well Postmonsoon Kharif meters level,Dug Well Postmonsoon Rabi meters level,Dug Well Premonsoon meters level,Tube Well Monsoon meters level,Tube Well Postmonsoon Kharif meters level,Tube Well Postmonsoon Rabi meters level,Tube Well Premonsoon meters level,Dug Cum Bore Well Monsoon meters level,Dug Cum Bore Well Postmonsoon Kharif meters level,Dug Cum Bore Well Postmonsoon Rabi meters level,Dug Cum Bore Well Premonsoon meters level,Slim Hole Monsoon meters level,Slim Hole Postmonsoon Kharif meters level,Slim Hole Postmonsoon Rabi meters level,Slim Hole Premonsoon meters level,
810200613,13,West Bengal,810,Hugli,2006,.,.,.,.,1.93,2.03,3.08,3.98,8.57,8.05,9.79,13.48,.,.,.,.,.,.,.,.,
810200713,13,West Bengal,810,Hugli,2007,.,.,.,.,1.90,1.51,3.30,3.93,7.66,6.91,12.74,14.35,.,.,.,.,.,.,.,.,
810200813,13,West Bengal,810,Hugli,2008,.,.,.,.,1.27,2.00,2.54,4.01,7.70,6.55,9.40,13.21,.,.,.,.,.,.,.,.,
810200913,13,West Bengal,810,Hugli,2009,.,.,.,.,1.35,2.08,2.57,2.75,8.55,10.29,10.03,11.70,.,.,.,.,.,.,.,.,
810201013,13,West Bengal,810,Hugli,2010,.,.,.,.,2.76,2.85,2.71,4.32,12.16,11.16,11.96,14.92,.,.,.,.,.,.,.,.,
810201113,13,West Bengal,810,Hugli,2011,.,.,.,.,1.51,2.06,3.13,4.00,10.32,9.93,12.61,14.82,.,.,.,.,.,.,.,.,
810201213,13,West Bengal,810,Hugli,2012,.,.,.,.,.,2.71,2.90,4.28,.,12.13,10.82,14.51,.,.,.,.,.,.,.,.,
810201313,13,West Bengal,810,Hugli,2013,11.78,8.41,13.83,16.15,1.62,1.55,3.25,3.60,11.29,8.57,12.16,14.61,.,.,.,.,.,.,.,.,
810201413,13,West Bengal,810,Hugli,2014,11.80,10.08,11.56,15.31,2.03,3.45,2.52,2.60,11.33,11.53,10.61,14.32,.,.,.,.,.,.,.,.,
810201513,13,West Bengal,810,Hugli,2015,11.73,12.46,12.61,15.57,1.61,2.91,2.92,5.06,11.08,11.74,13.08,14.11,.,.,.,.,.,.,.,.,
810201613,13,West Bengal,810,Hugli,2016,10.85,.,14.50,.,3.37,4.05,2.17,2.81,12.42,9.19,13.66,15.78,.,.,.,.,.,.,.,.,
810201713,13,West Bengal,810,Hugli,2017,12.80,.,.,16.22,2.26,.,4.26,4.58,12.62,.,13.60,14.98,.,.,.,.,.,.,.,.,
811199613,13,West Bengal,811,Haora,1996,.,.,.,.,0.91,1.72,1.79,3.22,5.13,4.77,3.74,5.84,.,.,.,.,.,.,.,.,
811199713,13,West Bengal,811,Haora,1997,.,.,.,.,0.93,1.71,2.57,2.22,3.09,4.76,5.27,6.83,.,.,.,.,.,.,.,.,
811199813,13,West Bengal,811,Haora,1998,.,.,.,.,1.03,1.28,1.99,2.14,6.01,5.09,5.31,5.49,.,.,.,.,.,.,.,.,
811199913,13,West Bengal,811,Haora,1999,.,.,.,.,1.03,1.39,2.13,2.64,5.67,4.82,7.32,9.67,.,.,.,.,.,.,.,.,
811200013,13,West Bengal,811,Haora,2000,.,.,.,.,0.95,2.08,2.13,2.35,4.03,5.96,6.51,8.62,.,.,.,.,.,.,.,.,
811200113,13,West Bengal,811,Haora,2001,.,.,.,.,1.28,2.34,2.29,2.56,6.78,6.46,6.67,9.53,.,.,.,.,.,.,.,.,
811200213,13,West Bengal,811,Haora,2002,.,.,.,.,1.01,1.77,2.26,2.28,5.98,5.27,8.35,9.36,.,.,.,.,.,.,.,.,
811200313,13,West Bengal,811,Haora,2003,.,.,.,.,1.06,1.43,1.54,1.68,7.30,4.92,7.65,8.52,.,.,.,.,.,.,.,.,
811200413,13,West Bengal,811,Haora,2004,.,.,.,.,3.26,2.71,1.65,2.23,5.03,6.53,4.84,7.73,.,.,.,.,.,.,.,.,
811200513,13,West Bengal,811,Haora,2005,.,.,.,.,3.22,2.35,3.66,2.58,7.63,3.79,6.93,9.00,.,.,.,.,.,.,.,.,
811200613,13,West Bengal,811,Haora,2006,.,.,.,.,3.48,1.86,1.95,6.06,7.76,5.51,5.55,9.72,.,.,.,.,.,.,.,.,
811200713,13,West Bengal,811,Haora,2007,.,.,.,.,1.19,4.36,5.17,4.42,3.54,5.21,8.15,7.74,.,.,.,.,.,.,.,.,
811200813,13,West Bengal,811,Haora,2008,.,.,.,.,4.04,1.46,2.12,2.19,4.97,4.95,6.01,6.91,.,.,.,.,.,.,.,.,
811200913,13,West Bengal,811,Haora,2009,.,.,.,.,5.12,5.19,4.12,6.91,6.66,6.72,6.59,7.00,.,.,.,.,.,.,.,.,
811201013,13,West Bengal,811,Haora,2010,.,.,.,.,3.21,2.81,4.58,5.39,8.25,7.49,7.17,9.87,.,.,.,.,.,.,.,.,
811201113,13,West Bengal,811,Haora,2011,.,.,.,.,0.46,2.71,2.52,4.69,8.43,7.66,7.74,9.48,.,.,.,.,.,.,.,.,
811201213,13,West Bengal,811,Haora,2012,.,.,.,.,.,2.15,2.65,3.94,.,7.44,8.32,9.45,.,.,.,.,.,.,.,.,
811201313,13,West Bengal,811,Haora,2013,8.08,3.17,.,8.32,1.29,1.68,2.27,3.32,7.37,6.34,8.11,9.16,.,.,.,.,.,.,.,.,
811201413,13,West Bengal,811,Haora,2014,7.89,6.43,3.48,8.96,0.76,1.29,2.53,2.15,8.03,4.98,7.48,10.26,.,.,.,.,.,.,.,.,
811201513,13,West Bengal,811,Haora,2015,8.68,8.29,8.09,5.51,1.14,1.45,3.45,2.58,9.22,7.01,8.57,9.16,.,.,.,.,.,.,.,.,
811201613,13,West Bengal,811,Haora,2016,.,.,8.65,.,0.90,1.67,1.78,4.88,5.69,4.92,8.17,13.39,.,.,.,.,.,.,.,.,
811201713,13,West Bengal,811,Haora,2017,19.39,.,.,.,1.18,.,2.00,3.55,5.27,.,6.60,12.12,.,.,.,.,.,.,.,.,
812199613,13,West Bengal,812,Jalpaiguri,1996,.,.,.,.,2.21,3.66,4.17,4.56,.,.,.,.,4.48,7.44,7.96,8.36,.,.,.,.,
812199713,13,West Bengal,812,Jalpaiguri,1997,.,.,.,.,2.01,4.10,4.79,5.33,.,.,.,.,4.28,7.90,8.08,8.80,.,.,.,.,
812199813,13,West Bengal,812,Jalpaiguri,1998,.,.,.,.,.,3.56,4.43,5.30,.,.,.,.,.,.,8.08,.,.,.,.,.,
812199913,13,West Bengal,812,Jalpaiguri,1999,.,.,.,.,1.83,3.04,4.56,5.09,.,.,.,.,.,.,.,.,.,.,.,.,
812200013,13,West Bengal,812,Jalpaiguri,2000,.,.,.,.,2.20,3.52,4.41,4.84,.,.,.,.,.,.,.,.,.,.,.,.,
812200113,13,West Bengal,812,Jalpaiguri,2001,.,.,.,.,2.08,3.04,4.27,5.25,.,.,.,.,.,.,.,.,.,.,.,.,
812200213,13,West Bengal,812,Jalpaiguri,2002,.,.,.,.,2.25,3.57,4.47,4.16,.,.,.,.,.,.,.,.,.,.,.,.,
812200313,13,West Bengal,812,Jalpaiguri,2003,.,.,.,.,2.30,2.93,4.46,4.12,.,.,.,.,.,.,.,.,.,.,.,.,
812200413,13,West Bengal,812,Jalpaiguri,2004,.,.,.,.,2.22,2.74,4.04,3.78,.,.,.,.,.,.,.,.,.,.,.,.,
812200513,13,West Bengal,812,Jalpaiguri,2005,.,.,.,.,2.32,3.24,4.33,4.68,.,.,.,.,.,.,.,.,.,.,.,.,
812200613,13,West Bengal,812,Jalpaiguri,2006,.,.,.,.,2.12,2.94,4.63,5.11,.,.,.,.,.,.,.,.,.,.,.,.,
812200713,13,West Bengal,812,Jalpaiguri,2007,.,.,.,.,2.12,2.48,3.83,4.15,.,.,.,.,.,.,.,.,.,.,.,.,
812200813,13,West Bengal,812,Jalpaiguri,2008,.,.,.,.,2.63,3.01,4.46,5.03,.,.,.,.,.,.,.,.,.,.,.,.,
812200913,13,West Bengal,812,Jalpaiguri,2009,.,.,.,.,2.63,3.15,4.19,4.34,.,.,.,.,.,.,.,.,.,.,.,.,
812201013,13,West Bengal,812,Jalpaiguri,2010,.,.,.,.,1.62,3.17,4.18,5.39,.,.,.,.,.,.,.,.,.,.,.,.,
812201113,13,West Bengal,812,Jalpaiguri,2011,.,.,.,.,1.89,2.91,4.10,3.98,.,.,.,.,.,.,.,.,.,.,.,.,
812201213,13,West Bengal,812,Jalpaiguri,2012,.,.,.,.,.,3.30,3.83,3.65,.,.,.,.,.,6.10,.,.,.,.,.,.,
812201313,13,West Bengal,812,Jalpaiguri,2013,1.64,2.28,3.12,3.23,1.40,2.60,4.03,4.54,.,.,.,.,.,.,.,.,.,.,.,.,
812201413,13,West Bengal,812,Jalpaiguri,2014,1.81,2.79,2.89,3.50,1.71,3.35,3.55,4.53,.,.,.,.,.,.,.,.,.,.,.,.,
812201513,13,West Bengal,812,Jalpaiguri,2015,1.04,2.70,3.28,3.19,0.99,3.01,3.67,3.74,.,.,.,.,.,.,.,.,.,.,.,.,
812201613,13,West Bengal,812,Jalpaiguri,2016,.,.,3.03,.,2.75,2.81,4.23,4.69,.,.,.,.,.,.,.,.,.,.,.,.,
812201713,13,West Bengal,812,Jalpaiguri,2017,.,.,.,.,2.00,.,4.70,5.71,.,.,.,.,.,.,.,.,.,.,.,.,
813199613,13,West Bengal,813,Darjiling,1996,.,.,.,.,1.86,3.31,3.69,4.48,.,.,.,.,.,.,.,.,.,.,.,.,
813199713,13,West Bengal,813,Darjiling,1997,.,.,.,.,1.91,3.70,4.15,5.19,.,.,.,.,.,.,.,.,.,.,.,.,
813199813,13,West Bengal,813,Darjiling,1998,.,.,.,.,.,2.84,4.13,4.16,.,.,.,.,.,.,.,.,.,.,.,.,
813199913,13,West Bengal,813,Darjiling,1999,.,.,.,.,1.45,2.39,3.81,4.51,.,.,.,.,.,.,.,.,.,.,.,.,
813200013,13,West Bengal,813,Darjiling,2000,.,.,.,.,1.94,3.33,3.87,4.37,.,.,.,.,.,.,.,.,.,.,.,.,
813200113,13,West Bengal,813,Darjiling,2001,.,.,.,.,1.73,2.61,3.93,5.26,.,.,.,.,.,.,.,.,.,.,.,.,
813200213,13,West Bengal,813,Darjiling,2002,.,.,.,.,1.77,3.33,3.64,4.24,.,.,.,.,.,.,.,.,.,.,.,.,
813200313,13,West Bengal,813,Darjiling,2003,.,.,.,.,1.88,2.65,3.97,4.29,.,.,.,.,.,.,.,.,.,.,.,.,
813200413,13,West Bengal,813,Darjiling,2004,.,.,.,.,2.27,3.10,3.49,4.18,.,.,.,.,.,.,.,.,.,.,.,.,
813200513,13,West Bengal,813,Darjiling,2005,.,.,.,.,2.44,3.33,3.97,4.76,.,.,.,.,.,.,.,.,.,.,.,.,
813200613,13,West Bengal,813,Darjiling,2006,.,.,.,.,2.20,3.03,3.73,4.91,.,.,.,.,.,.,.,.,.,.,.,.,
813200713,13,West Bengal,813,Darjiling,2007,.,.,.,.,1.57,4.13,4.02,4.25,.,.,.,.,.,.,.,.,.,.,.,.,
813200813,13,West Bengal,813,Darjiling,2008,.,.,.,.,1.67,3.37,3.99,4.65,.,.,.,.,.,.,.,.,.,.,.,.,
813200913,13,West Bengal,813,Darjiling,2009,.,.,.,.,2.19,3.05,4.14,3.88,.,.,.,.,.,.,.,.,.,.,.,.,
813201013,13,West Bengal,813,Darjiling,2010,.,.,.,.,1.95,3.06,3.92,5.50,.,.,.,.,.,.,.,.,.,.,.,.,
813201113,13,West Bengal,813,Darjiling,2011,.,.,.,.,1.68,3.39,3.83,4.34,.,.,.,.,.,.,.,.,.,.,.,.,
813201213,13,West Bengal,813,Darjiling,2012,.,.,.,.,.,3.41,3.67,3.95,.,.,.,.,.,.,.,.,.,.,.,.,
813201313,13,West Bengal,813,Darjiling,2013,3.14,3.25,3.95,4.49,1.69,2.80,4.22,5.01,.,.,.,.,.,.,.,.,.,.,.,.,
813201413,13,West Bengal,813,Darjiling,2014,2.88,3.75,4.99,7.17,1.95,3.04,3.64,4.73,.,.,.,.,.,.,.,.,.,.,.,.,
813201513,13,West Bengal,813,Darjiling,2015,2.32,4.05,4.96,4.55,2.13,3.43,4.09,4.29,.,.,.,.,.,.,.,.,.,.,.,.,
813201613,13,West Bengal,813,Darjiling,2016,.,.,5.92,.,2.26,2.44,4.42,5.20,.,.,.,.,.,.,.,.,.,.,.,.,
813201713,13,West Bengal,813,Darjiling,2017,.,.,.,.,1.41,.,4.25,4.44,.,.,.,.,.,.,.,.,.,.,.,.,
814199613,13,West Bengal,814,Maldah,1996,.,.,.,.,3.39,3.72,4.34,7.52,4.74,4.63,4.55,6.84,.,.,.,.,.,.,.,.,
814199713,13,West Bengal,814,Maldah,1997,.,.,.,.,2.88,3.68,5.04,7.67,4.55,5.15,6.12,7.22,.,.,.,.,.,.,.,.,
814199813,13,West Bengal,814,Maldah,1998,.,.,.,.,.,2.21,5.33,7.44,.,3.90,5.76,6.63,.,.,.,.,.,.,.,.,
814199913,13,West Bengal,814,Maldah,1999,.,.,.,.,1.60,2.97,4.15,7.52,3.46,4.20,5.18,7.25,.,.,.,.,.,.,.,.,
814200013,13,West Bengal,814,Maldah,2000,3.09,5.86,.,7.20,2.90,4.53,4.20,5.57,4.34,4.71,5.15,5.96,.,.,.,.,.,.,.,.,
814200113,13,West Bengal,814,Maldah,2001,3.36,5.64,7.77,8.97,2.75,3.70,5.80,8.24,4.18,4.52,5.54,7.76,.,.,.,.,.,.,.,.,
814200213,13,West Bengal,814,Maldah,2002,4.48,5.36,6.56,8.29,2.37,3.22,5.39,9.00,3.96,4.64,5.46,8.15,.,.,.,.,.,.,.,.,
814200313,13,West Bengal,814,Maldah,2003,4.77,4.44,7.13,8.44,3.19,2.18,4.89,9.12,4.56,3.08,5.67,8.29,.,.,.,.,.,.,.,.,
814200413,13,West Bengal,814,Maldah,2004,4.63,4.13,6.32,8.41,3.49,2.99,3.67,8.60,3.65,2.69,4.59,7.37,4.62,3.30,.,.,.,.,.,.,
814200513,13,West Bengal,814,Maldah,2005,4.87,5.53,6.89,8.74,2.94,3.67,4.61,7.69,2.17,3.25,4.20,5.75,4.59,2.03,.,5.05,.,.,.,.,
814200613,13,West Bengal,814,Maldah,2006,6.64,7.13,6.92,8.88,4.35,3.75,4.85,6.45,4.38,5.29,3.93,4.89,.,.,2.32,.,.,.,.,.,
814200713,13,West Bengal,814,Maldah,2007,4.02,5.92,7.12,9.37,2.92,3.67,4.81,7.44,3.01,3.21,4.35,6.45,.,.,.,.,.,.,.,.,
814200813,13,West Bengal,814,Maldah,2008,3.97,6.18,7.35,9.35,2.56,3.93,4.46,6.64,2.56,3.83,4.71,6.34,.,.,.,.,.,.,.,.,
814200913,13,West Bengal,814,Maldah,2009,5.79,6.23,7.71,9.20,3.67,3.66,5.12,6.91,3.94,4.46,4.84,7.17,.,.,.,.,.,.,.,.,
814201013,13,West Bengal,814,Maldah,2010,.,6.94,6.21,9.66,3.97,3.89,4.20,7.28,5.76,4.28,4.68,7.16,.,.,.,.,.,.,.,.,
814201113,13,West Bengal,814,Maldah,2011,.,.,8.17,9.80,2.62,3.24,5.23,7.33,5.05,6.25,5.43,7.15,.,.,.,.,.,.,.,.,
814201213,13,West Bengal,814,Maldah,2012,.,7.48,.,.,.,4.07,3.95,6.23,.,6.62,6.96,13.63,.,.,.,.,.,.,.,.,
814201313,13,West Bengal,814,Maldah,2013,.,.,7.71,20.70,4.11,3.22,4.97,6.57,7.39,5.27,6.95,9.32,.,.,.,.,.,.,.,.,
814201413,13,West Bengal,814,Maldah,2014,30.35,.,25.47,.,2.84,3.84,4.26,6.32,2.75,5.64,6.32,8.79,.,.,.,.,.,.,.,.,
814201513,13,West Bengal,814,Maldah,2015,5.45,7.97,11.59,14.20,2.68,4.56,4.98,5.56,4.05,4.59,7.14,9.28,.,.,.,.,.,.,.,.,
814201613,13,West Bengal,814,Maldah,2016,6.71,.,10.03,.,4.10,4.00,6.04,6.74,4.27,.,5.65,16.93,.,.,.,.,.,.,.,.,
814201713,13,West Bengal,814,Maldah,2017,.,.,.,.,.,.,5.02,5.25,.,.,4.47,10.63,.,.,.,.,.,.,.,.,
816199613,13,West Bengal,816,Koch Bihar,1996,.,.,.,.,1.60,2.71,3.11,3.29,.,.,.,.,.,.,.,.,.,.,.,.,
816199713,13,West Bengal,816,Koch Bihar,1997,.,.,.,.,1.47,2.88,3.34,3.64,.,.,.,.,.,.,.,.,.,.,.,.,
816199813,13,West Bengal,816,Koch Bihar,1998,.,.,.,.,.,2.35,3.09,3.44,.,.,.,.,.,.,.,.,.,.,.,.,
816199913,13,West Bengal,816,Koch Bihar,1999,.,.,.,.,0.78,1.85,3.10,3.52,.,.,.,.,.,.,.,.,.,.,.,.,
816200013,13,West Bengal,816,Koch Bihar,2000,.,.,.,.,1.53,2.47,2.96,3.43,.,.,.,.,.,.,.,.,.,.,.,.,
816200113,13,West Bengal,816,Koch Bihar,2001,.,.,.,.,1.49,2.42,2.95,3.68,.,.,.,.,.,.,.,.,.,.,.,.,
816200213,13,West Bengal,816,Koch Bihar,2002,.,.,.,.,1.80,2.54,3.38,2.62,.,.,.,.,.,.,.,.,.,.,.,.,
816200313,13,West Bengal,816,Koch Bihar,2003,.,.,.,.,1.75,2.07,3.19,3.05,.,.,.,.,.,.,.,.,.,.,.,.,
816200413,13,West Bengal,816,Koch Bihar,2004,.,.,.,.,1.77,2.26,2.99,3.04,.,.,.,.,3.05,3.76,.,4.53,.,.,.,.,
816200513,13,West Bengal,816,Koch Bihar,2005,.,.,.,.,1.43,2.50,3.35,3.51,.,.,.,.,.,.,4.60,.,.,.,.,.,
816200613,13,West Bengal,816,Koch Bihar,2006,.,.,.,.,1.60,2.20,3.10,3.20,.,.,.,.,.,.,.,.,.,.,.,.,
816200713,13,West Bengal,816,Koch Bihar,2007,.,.,.,.,1.66,1.95,3.12,3.24,.,.,.,.,.,.,.,.,.,.,.,.,
816200813,13,West Bengal,816,Koch Bihar,2008,.,.,.,.,1.58,2.83,3.22,3.34,.,.,.,.,.,.,.,.,.,.,.,.,
816200913,13,West Bengal,816,Koch Bihar,2009,.,.,.,.,1.71,1.61,3.39,3.73,.,.,.,.,.,3.56,.,.,.,.,.,.,
816201013,13,West Bengal,816,Koch Bihar,2010,.,.,.,.,1.00,2.48,2.87,3.27,.,.,.,.,1.67,3.76,4.61,.,.,.,.,.,
816201113,13,West Bengal,816,Koch Bihar,2011,.,.,.,.,1.43,2.71,3.06,3.41,.,.,.,.,.,.,4.27,4.70,.,.,.,.,
816201213,13,West Bengal,816,Koch Bihar,2012,.,.,.,.,.,2.06,3.12,3.25,.,.,.,.,.,.,.,.,.,.,.,.,
816201313,13,West Bengal,816,Koch Bihar,2013,.,.,.,.,1.61,2.20,3.00,3.54,.,.,.,.,.,.,.,.,.,.,.,.,
816201413,13,West Bengal,816,Koch Bihar,2014,.,.,.,.,1.27,3.17,2.93,3.98,.,.,.,.,.,.,.,.,.,.,.,.,
816201513,13,West Bengal,816,Koch Bihar,2015,.,.,.,.,0.60,2.79,3.00,3.09,.,.,.,.,.,.,.,.,.,.,.,.,
816201613,13,West Bengal,816,Koch Bihar,2016,.,.,.,.,2.23,2.20,3.90,3.59,.,.,.,.,.,.,.,.,.,.,.,.,
816201713,13,West Bengal,816,Koch Bihar,2017,.,.,.,.,1.32,.,3.39,3.34,.,.,.,.,.,.,.,.,.,.,.,.,
817199613,13,West Bengal,817,Puruliya,1996,.,.,.,.,1.61,2.96,3.26,6.12,.,.,.,.,.,.,.,.,.,.,.,.,
817199713,13,West Bengal,817,Puruliya,1997,.,.,.,.,2.04,3.13,4.75,6.83,.,.,.,.,.,.,.,.,.,.,.,.,
817199813,13,West Bengal,817,Puruliya,1998,.,.,.,.,2.85,2.41,4.18,5.79,.,.,.,.,.,.,.,.,.,.,.,.,
817199913,13,West Bengal,817,Puruliya,1999,.,.,.,.,3.07,2.39,3.66,7.44,.,.,.,.,.,.,.,.,.,.,.,.,
817200013,13,West Bengal,817,Puruliya,2000,.,.,.,.,2.28,3.09,3.79,7.31,.,.,.,.,.,.,.,.,.,.,.,.,
817200113,13,West Bengal,817,Puruliya,2001,.,.,.,.,1.75,3.85,4.12,6.57,.,.,.,.,.,.,.,.,.,.,.,.,
817200213,13,West Bengal,817,Puruliya,2002,.,.,.,.,3.09,2.47,5.86,7.07,.,.,.,.,.,.,.,.,.,.,.,.,
817200313,13,West Bengal,817,Puruliya,2003,.,.,.,.,2.77,2.06,4.98,6.85,.,.,.,.,.,.,.,.,.,.,.,.,
817200413,13,West Bengal,817,Puruliya,2004,.,.,.,.,2.13,2.91,4.40,6.48,.,.,.,.,.,.,.,.,.,.,.,.,
817200513,13,West Bengal,817,Puruliya,2005,.,.,.,.,3.91,3.51,5.06,6.54,.,.,.,.,.,.,.,.,.,.,.,.,
817200613,13,West Bengal,817,Puruliya,2006,.,.,.,.,1.76,3.75,5.15,7.50,.,.,.,.,.,.,.,.,.,.,.,.,
817200713,13,West Bengal,817,Puruliya,2007,.,.,.,.,1.25,2.45,4.85,6.91,.,.,.,.,.,.,.,.,.,.,.,.,
817200813,13,West Bengal,817,Puruliya,2008,.,.,.,.,1.81,3.36,4.46,6.64,.,.,.,.,.,.,.,.,.,.,.,.,
817200913,13,West Bengal,817,Puruliya,2009,.,.,.,.,3.35,3.35,4.24,6.84,.,.,.,.,.,.,.,.,.,.,.,.,
817201013,13,West Bengal,817,Puruliya,2010,.,.,.,.,5.92,5.71,4.60,7.85,.,.,.,.,.,.,.,.,.,.,.,.,
817201113,13,West Bengal,817,Puruliya,2011,.,.,.,.,1.92,3.11,6.17,7.92,.,.,.,.,.,.,.,.,.,.,.,.,
817201213,13,West Bengal,817,Puruliya,2012,.,.,.,.,.,3.24,4.06,6.56,.,2.06,.,.,.,.,.,.,.,.,.,.,
817201313,13,West Bengal,817,Puruliya,2013,.,.,.,.,1.84,2.07,3.90,6.32,3.90,.,2.63,.,.,.,.,.,.,.,.,.,
817201413,13,West Bengal,817,Puruliya,2014,.,.,.,.,2.23,4.14,3.19,5.56,1.08,4.55,.,5.50,.,.,.,.,.,.,.,.,
817201513,13,West Bengal,817,Puruliya,2015,.,.,.,.,2.45,4.60,5.01,6.38,9.12,.,7.36,8.10,.,.,.,.,.,.,.,.,
817201613,13,West Bengal,817,Puruliya,2016,.,.,.,.,1.91,3.49,6.95,7.65,.,.,7.80,.,.,.,.,.,.,.,.,.,
817201713,13,West Bengal,817,Puruliya,2017,.,.,.,.,1.98,.,4.72,6.45,.,.,.,.,.,.,.,.,.,.,.,.,
820200013,13,West Bengal,820,Dakshin Dinajpur,2000,3.00,3.40,.,4.01,2.28,4.55,.,4.16,3.70,4.55,.,5.73,.,.,.,.,.,.,.,.,
820200113,13,West Bengal,820,Dakshin Dinajpur,2001,2.89,3.47,4.34,6.17,1.56,3.19,6.20,6.82,2.35,4.92,6.32,10.34,.,.,.,.,.,.,.,.,
820200213,13,West Bengal,820,Dakshin Dinajpur,2002,3.03,.,4.28,4.20,1.33,3.14,5.61,5.10,.,3.26,6.36,6.60,.,.,.,.,.,.,.,.,
820200313,13,West Bengal,820,Dakshin Dinajpur,2003,3.85,3.41,3.80,5.55,2.91,1.75,4.74,5.44,2.70,2.42,5.68,6.95,.,.,.,.,.,.,.,.,
820200413,13,West Bengal,820,Dakshin Dinajpur,2004,3.12,2.85,3.23,5.60,3.61,3.63,2.71,5.60,3.52,2.92,3.88,5.38,.,.,.,.,.,.,.,.,
820200513,13,West Bengal,820,Dakshin Dinajpur,2005,1.50,3.45,3.71,7.68,2.06,3.05,4.52,5.93,2.45,2.77,4.33,6.65,.,.,.,.,.,.,.,.,
820200613,13,West Bengal,820,Dakshin Dinajpur,2006,3.92,1.80,3.39,6.39,4.75,5.83,4.30,5.74,.,.,3.50,8.09,.,.,.,.,.,.,.,.,
820200713,13,West Bengal,820,Dakshin Dinajpur,2007,3.08,4.44,4.20,7.35,2.96,3.67,4.81,8.00,.,.,.,.,.,.,.,.,.,.,.,.,
820200813,13,West Bengal,820,Dakshin Dinajpur,2008,3.21,3.40,4.16,7.07,2.51,3.48,4.60,7.30,2.69,3.55,4.88,7.96,.,.,.,.,.,.,.,.,
820200913,13,West Bengal,820,Dakshin Dinajpur,2009,3.76,3.50,4.06,6.80,3.36,3.20,4.20,7.34,3.20,3.34,4.98,9.82,.,.,.,.,.,.,.,.,
820201013,13,West Bengal,820,Dakshin Dinajpur,2010,2.52,3.50,3.99,6.97,3.21,3.49,3.74,7.21,3.23,4.02,3.53,7.74,.,.,.,.,.,.,.,.,
820201113,13,West Bengal,820,Dakshin Dinajpur,2011,.,.,3.89,4.69,.,.,4.81,7.36,.,.,4.66,7.55,.,.,.,.,.,.,.,.,
820201213,13,West Bengal,820,Dakshin Dinajpur,2012,.,5.02,.,.,.,3.20,.,.,.,4.54,.,.,.,.,.,.,.,.,.,.,
820201313,13,West Bengal,820,Dakshin Dinajpur,2013,4.82,4.06,5.63,10.17,3.56,2.36,4.23,7.95,4.80,4.01,5.34,10.86,.,.,.,.,.,.,.,.,
820201413,13,West Bengal,820,Dakshin Dinajpur,2014,2.93,5.02,5.12,12.98,2.18,2.86,4.16,9.24,3.86,4.33,5.39,10.63,.,.,.,.,.,.,.,.,
820201513,13,West Bengal,820,Dakshin Dinajpur,2015,3.85,5.00,6.17,8.14,2.56,2.85,4.93,6.74,3.78,4.66,5.88,9.55,.,.,.,.,.,.,.,.,
820201613,13,West Bengal,820,Dakshin Dinajpur,2016,3.63,3.03,8.73,.,3.21,4.00,5.19,9.99,2.46,2.43,8.24,.,.,.,.,.,.,.,.,.,
820201713,13,West Bengal,820,Dakshin Dinajpur,2017,.,.,4.28,.,.,.,5.52,6.10,.,.,7.58,3.29,.,.,.,.,.,.,.,.,
821200213,13,West Bengal,821,Kolkata,2002,.,.,.,.,.,.,.,.,12.23,11.86,12.21,13.91,.,.,.,.,.,.,.,.,
821200313,13,West Bengal,821,Kolkata,2003,.,.,.,.,.,.,.,.,12.25,11.41,12.63,13.45,.,.,.,.,.,.,.,.,
821200413,13,West Bengal,821,Kolkata,2004,.,.,.,.,.,.,.,.,13.05,11.80,12.54,13.29,.,.,.,.,.,.,.,.,
821200513,13,West Bengal,821,Kolkata,2005,.,.,.,.,.,.,.,.,11.88,10.29,12.86,13.37,.,.,.,.,.,.,.,.,
821200613,13,West Bengal,821,Kolkata,2006,.,.,.,.,.,.,.,.,17.40,.,12.93,.,.,.,.,.,.,.,.,.,
821201013,13,West Bengal,821,Kolkata,2010,.,.,.,.,.,.,.,.,.,.,14.61,.,.,.,.,.,.,.,.,.,
823199613,13,West Bengal,823,Purba Medinipur,1996,.,.,.,.,.,.,.,.,4.56,3.63,3.97,7.46,.,.,.,.,.,.,.,.,
823199713,13,West Bengal,823,Purba Medinipur,1997,.,.,.,.,.,.,.,.,4.52,4.88,4.45,6.58,.,.,.,.,.,.,.,.,
823199813,13,West Bengal,823,Purba Medinipur,1998,.,.,.,.,.,.,.,.,5.43,4.11,5.78,6.39,.,.,.,.,.,.,.,.,
823199913,13,West Bengal,823,Purba Medinipur,1999,.,.,.,.,.,.,.,.,5.62,4.61,7.38,9.61,.,.,.,.,.,.,.,.,
823200013,13,West Bengal,823,Purba Medinipur,2000,.,.,.,.,.,.,.,.,4.90,5.44,6.45,7.93,.,.,.,.,.,.,.,.,
823200113,13,West Bengal,823,Purba Medinipur,2001,.,.,.,.,.,.,.,.,5.56,4.62,4.91,8.18,.,.,.,.,.,.,.,.,
