Key,Dist Code,Year,State Code,State Name,Dist Name,DIESEL PUMPSETS NUMBER (1000 Number),DIESEL PUMPSETS DENSITY (Per 1000 ha),ELECTRIC PUMPSETS NUMBER (1000 Number),ELECTRIC PUMPSETS DENSITY (Per 1000 ha),POWER TILLER NUMBER (1000 Number),POWER TILLER DENSITY (Per 1000 ha),TRACTORS NUMBER (1000 Number),TRACTORS DENSITY (Per 1000 ha)
13120033,131,2003,3,Gujarat,Kheda,8.56,275.74,9.35,301.22,0.28,8.96,5.61,180.77
13120073,131,2007,3,Gujarat,Kheda,-1,-1,-1,-1,-1,-1,41.89,1338.18
13219923,132,1992,3,Gujarat,Kutch,7.46,113.59,9.48,144.26,0.07,0.99,2.88,43.82
13220033,132,2003,3,Gujarat,Kutch,5.19,76.39,13.07,192.28,1.68,24.65,6.93,101.93
13220073,132,2007,3,Gujarat,Kutch,-1,-1,-1,-1,-1,-1,17.72,276.36
13319923,133,1992,3,Gujarat,Mehsana,3.58,50.3,5.96,83.72,0.21,2.99,6.17,86.72
13320033,133,2003,3,Gujarat,Mehsana,2.76,79.05,11.6,332.08,0.29,8.24,6.12,175.1
13320073,133,2007,3,Gujarat,Mehsana,-1,-1,-1,-1,-1,-1,35.21,983.27
13419923,134,1992,3,Gujarat,Panchmahal,29.56,620.83,4.14,87,0.19,4.05,1.07,22.36
13420033,134,2003,3,Gujarat,Panchmahal,33.53,1214.75,7.06,255.94,0.22,7.83,2.38,86.34
13420073,134,2007,3,Gujarat,Panchmahal,-1,-1,-1,-1,-1,-1,8.67,308.69
13519923,135,1992,3,Gujarat,Rajkot,69.85,944.57,20.09,271.67,0.1,1.37,3.69,49.83
13520033,135,2003,3,Gujarat,Rajkot,48.91,640.88,36.08,472.72,0.57,7.46,9.13,119.63
13520073,135,2007,3,Gujarat,Rajkot,-1,-1,-1,-1,-1,-1,21.58,281.05
13619923,136,1992,3,Gujarat,Sabarkantha,22.38,519.04,21.9,507.91,0.22,5.08,7.47,173.12
13620033,136,2003,3,Gujarat,Sabarkantha,23.9,535.15,56.03,1254.68,0.58,12.96,10.03,224.68
13620073,136,2007,3,Gujarat,Sabarkantha,-1,-1,-1,-1,-1,-1,25.83,563.66
13719923,137,1992,3,Gujarat,Surat,10.7,250.16,7.67,179.38,0.38,8.93,4.56,106.52
13720033,137,2003,3,Gujarat,Surat,18.59,438.51,16.94,399.48,0.76,17.97,7.28,171.77
13720073,137,2007,3,Gujarat,Surat,-1,-1,-1,-1,-1,-1,14.88,520.17
13819923,138,1992,3,Gujarat,Surendranagar,-1,-1,-1,-1,-1,-1,-1,-1
13820033,138,2003,3,Gujarat,Surendranagar,18.01,256.61,18.55,264.26,0.88,12.48,12.88,183.48
13820073,138,2007,3,Gujarat,Surendranagar,-1,-1,-1,-1,-1,-1,19.85,279.86
139199210,139,1992,10,Rajasthan,Ajmer,10.68,263.61,9.15,225.87,0.16,4,1.97,48.6
139199710,139,1997,10,Rajasthan,Ajmer,24.09,573.23,11.79,280.49,-1,-1,4.46,106.05
139200310,139,2003,10,Rajasthan,Ajmer,30.18,724.82,13.1,314.51,0.25,6.1,6.63,159.14
139200710,139,2007,10,Rajasthan,Ajmer,-1,-1,-1,-1,-1,-1,12.49,295.8
140199210,140,1992,10,Rajasthan,Alwar,75.66,1488.82,28.95,569.7,0.63,12.4,12.52,246.33
140199710,140,1997,10,Rajasthan,Alwar,66.96,1292.23,34.6,667.72,-1,-1,16.28,314.28
140200310,140,2003,10,Rajasthan,Alwar,93.91,1863.15,55.17,1094.66,0.88,17.36,23.28,461.82
140200710,140,2007,10,Rajasthan,Alwar,-1,-1,-1,-1,-1,-1,33.58,669.84
141199210,141,1992,10,Rajasthan,Banswara,6.57,288.47,1.85,81.36,0.04,1.8,0.28,12.29
141199710,141,1997,10,Rajasthan,Banswara,7.98,343.15,1.85,79.66,-1,-1,0.68,29.36
141200310,141,2003,10,Rajasthan,Banswara,13.98,597.41,3.38,144.47,0.1,4.27,1.27,54.24
141200710,141,2007,10,Rajasthan,Banswara,-1,-1,-1,-1,-1,-1,4.33,180.24
142199210,142,1992,10,Rajasthan,Barmer,6.3,38.46,3.69,22.54,0.49,2.97,3.09,18.86
142199710,142,1997,10,Rajasthan,Barmer,12.31,80.19,5.8,37.78,-1,-1,7.09,46.2
142200310,142,2003,10,Rajasthan,Barmer,12.48,73.74,12.52,73.93,0.19,1.12,11.27,66.58
142200710,142,2007,10,Rajasthan,Barmer,-1,-1,-1,-1,-1,-1,6.73,40.7
143199210,143,1992,10,Rajasthan,Bharatpur,43.68,1112.33,10.37,264.15,0.77,19.48,12.71,323.54
143199710,143,1997,10,Rajasthan,Bharatpur,46.2,1173.34,10.9,276.86,-1,-1,15.57,395.48
143200310,143,2003,10,Rajasthan,Bharatpur,72.32,1838.94,10.31,262.25,0.32,8.24,19.32,491.29
143200710,143,2007,10,Rajasthan,Bharatpur,-1,-1,-1,-1,-1,-1,38.8,985.63
144199210,144,1992,10,Rajasthan,Bhilwara,16.33,451.99,15.85,438.68,0.8,22.03,2.71,75
144199710,144,1997,10,Rajasthan,Bhilwara,28.19,754.64,21.48,574.91,-1,-1,3.99,106.82
144200310,144,2003,10,Rajasthan,Bhilwara,40.33,1078.76,27.01,722.5,1.66,44.4,6.68,178.64
144200710,144,2007,10,Rajasthan,Bhilwara,-1,-1,-1,-1,-1,-1,18.95,471.39
145199210,145,1992,10,Rajasthan,Bikaner,0.08,0.68,0.03,0.28,0.04,0.36,2.65,24.03
145199710,145,1997,10,Rajasthan,Bikaner,0.21,1.73,0.99,8.29,-1,-1,4.96,41.43
145200310,145,2003,10,Rajasthan,Bikaner,1.89,11.8,4.22,26.39,0.41,2.59,9.45,59.16
145200710,145,2007,10,Rajasthan,Bikaner,-1,-1,-1,-1,-1,-1,12.65,99.38
146199210,146,1992,10,Rajasthan,Bundi,13.29,526.65,6.3,249.73,0.27,10.62,3.02,119.79
146199710,146,1997,10,Rajasthan,Bundi,22.86,875.06,7.73,295.72,-1,-1,4.47,171.23
146200310,146,2003,10,Rajasthan,Bundi,37.51,1516.74,13.31,538.14,0.25,10.27,7.18,290.16
146200710,146,2007,10,Rajasthan,Bundi,-1,-1,-1,-1,-1,-1,11.04,434.74
147199210,147,1992,10,Rajasthan,Chittorgarh,40.98,1058.72,37.84,977.63,0.15,3.99,2.4,62.11
147199710,147,1997,10,Rajasthan,Chittorgarh,46.05,1150.95,43.64,1090.67,-1,-1,4.26,106.44
147200310,147,2003,10,Rajasthan,Chittorgarh,48.36,1176.48,54.54,1326.77,3.44,83.58,8.46,205.73
147200710,147,2007,10,Rajasthan,Chittorgarh,-1,-1,-1,-1,-1,-1,14.26,327.55
148199210,148,1992,10,Rajasthan,Churu,0.01,0.07,0.68,4.99,0.24,1.74,1.49,10.94
148199710,148,1997,10,Rajasthan,Churu,0.67,4.83,2.62,18.86,-1,-1,3.61,25.93
148200310,148,2003,10,Rajasthan,Churu,0.53,4.55,5.06,43.25,0.13,1.15,4.01,34.28
148200710,148,2007,10,Rajasthan,Churu,-1,-1,-1,-1,-1,-1,9.24,79.2
149199210,149,1992,10,Rajasthan,Dungarpur,7.51,608.22,2.99,241.62,0.01,0.97,0.19,15.62
149199710,149,1997,10,Rajasthan,Dungarpur,10.55,842.02,3.97,316.93,-1,-1,0.61,48.67
149200310,149,2003,10,Rajasthan,Dungarpur,13.42,1083.35,5.17,417.16,0.02,1.29,1.09,88.02
149200710,149,2007,10,Rajasthan,Dungarpur,-1,-1,-1,-1,-1,-1,3.51,271.35
150199210,150,1992,10,Rajasthan,Ganganagar,11.61,72.59,4.4,27.52,0.92,5.76,32.83,205.24
150199710,150,1997,10,Rajasthan,Ganganagar,3.58,45.03,1.96,24.69,-1,-1,26.14,329.2
150200310,150,2003,10,Rajasthan,Ganganagar,40.38,579.48,7.94,114,0.27,3.87,6.27,89.94
150200710,150,2007,10,Rajasthan,Ganganagar,-1,-1,-1,-1,-1,-1,59.05,814.88
151199210,151,1992,10,Rajasthan,Jaipur,31.54,470.61,51.07,762.01,2.24,33.41,11.44,170.62
151199710,151,1997,10,Rajasthan,Jaipur,34.02,486.57,63.37,906.27,-1,-1,16.61,237.53
151200310,151,2003,10,Rajasthan,Jaipur,30.62,463.55,91.39,1383.64,2.11,31.96,24.28,367.65
151200710,151,2007,10,Rajasthan,Jaipur,-1,-1,-1,-1,-1,-1,31.62,493.13
152199210,152,1992,10,Rajasthan,Jaisalmer,0.04,1.28,0.05,1.73,0.06,1.95,0.57,18.26
152199710,152,1997,10,Rajasthan,Jaisalmer,0.15,4.48,0.09,2.59,-1,-1,1.15,34.93
152200310,152,2003,10,Rajasthan,Jaisalmer,0.18,3.05,0.9,15.75,0.09,1.64,2.99,52.11
152200710,152,2007,10,Rajasthan,Jaisalmer,-1,-1,-1,-1,-1,-1,2.28,40.61
153199210,153,1992,10,Rajasthan,Jalore,31,464.1,15.23,227.94,0.5,7.5,6.45,96.49
153199710,153,1997,10,Rajasthan,Jalore,44.11,671.67,20.64,314.28,-1,-1,11.66,177.61
153200310,153,2003,10,Rajasthan,Jalore,35.25,530.97,28.59,430.68,0.64,9.69,16,240.99
153200710,153,2007,10,Rajasthan,Jalore,-1,-1,-1,-1,-1,-1,13.55,200.18
154199210,154,1992,10,Rajasthan,Jhalawar,19.65,635.29,16.41,530.54,0.17,5.56,0.88,28.49
154199710,154,1997,10,Rajasthan,Jhalawar,31.73,1016.13,23.18,742.23,-1,-1,2.54,81.18
154200310,154,2003,10,Rajasthan,Jhalawar,45.27,1444.11,29.09,928.15,0.28,8.81,4.89,156.13
154200710,154,2007,10,Rajasthan,Jhalawar,-1,-1,-1,-1,-1,-1,8.7,269.36
155199210,155,1992,10,Rajasthan,Jhunjhunu,3.51,80.66,18.09,415.25,0.15,3.51,1.46,33.42
155199710,155,1997,10,Rajasthan,Jhunjhunu,4.2,95.26,31.68,717.97,-1,-1,2.73,61.9
155200310,155,2003,10,Rajasthan,Jhunjhunu,4.34,101.56,43.67,1021.98,0.36,8.33,4.81,112.56
155200710,155,2007,10,Rajasthan,Jhunjhunu,-1,-1,-1,-1,-1,-1,9.75,230.54
156199210,156,1992,10,Rajasthan,Jodhpur,3.19,24.21,7.42,56.39,0.96,7.29,9.84,74.79
156199710,156,1997,10,Rajasthan,Jodhpur,2.47,19.88,11,88.5,-1,-1,14,112.59
156200310,156,2003,10,Rajasthan,Jodhpur,2.03,15.03,15.22,112.67,0.6,4.47,19.86,146.98
156200710,156,2007,10,Rajasthan,Jodhpur,-1,-1,-1,-1,-1,-1,38.99,310.73
157199210,157,1992,10,Rajasthan,Kota,11.17,414.32,6.7,248.64,0.42,15.62,3.13,116.01
157199710,157,1997,10,Rajasthan,Kota,15.42,567.02,9.74,358.06,-1,-1,5.22,191.79
157200310,157,2003,10,Rajasthan,Kota,19.68,731.66,14.51,539.48,0.43,16.02,8.51,316.44
157200710,157,2007,10,Rajasthan,Kota,-1,-1,-1,-1,-1,-1,19.05,708.06
158199210,158,1992,10,Rajasthan,Nagaur,4.05,31.95,20.12,158.75,0.52,4.13,8.46,66.74
158199710,158,1997,10,Rajasthan,Nagaur,4.78,37.32,25.86,202.12,-1,-1,11.65,91.01
158200310,158,2003,10,Rajasthan,Nagaur,3.73,29.04,32.27,251.48,0.6,4.64,15.74,122.65
158200710,158,2007,10,Rajasthan,Nagaur,-1,-1,-1,-1,-1,-1,61.96,487.99
159199210,159,1992,10,Rajasthan,Pali,16.19,251.04,14.15,219.4,0.55,8.53,5.91,91.67
159199710,159,1997,10,Rajasthan,Pali,20.46,318.23,16.75,260.54,-1,-1,8.96,139.38
159200310,159,2003,10,Rajasthan,Pali,19.97,347.6,18.28,318.19,0.52,9.08,10.61,184.67
159200710,159,2007,10,Rajasthan,Pali,-1,-1,-1,-1,-1,-1,11.01,177.92
160199210,160,1992,10,Rajasthan,Swami Madhopur,41.77,867.09,15.79,327.7,0.21,4.28,5.19,107.79
160199710,160,1997,10,Rajasthan,Swami Madhopur,34.91,1210.46,7.15,247.97,-1,-1,4.51,156.23
160200310,160,2003,10,Rajasthan,Swami Madhopur,12.78,461.7,3.48,125.69,1.23,44.4,30.26,1093.24
160200710,160,2007,10,Rajasthan,Swami Madhopur,-1,-1,-1,-1,-1,-1,14.82,577.72
161199210,161,1992,10,Rajasthan,Sikar,7.68,144.99,30.13,568.78,0.22,4.21,3.18,60.11
161199710,161,1997,10,Rajasthan,Sikar,6.92,128.44,38,705.79,-1,-1,4.84,89.96
161200310,161,2003,10,Rajasthan,Sikar,9.91,189.8,60.08,1150.37,0.33,6.36,8.83,168.97
161200710,161,2007,10,Rajasthan,Sikar,-1,-1,-1,-1,-1,-1,13.38,255.14
162199210,162,1992,10,Rajasthan,Sirohi,7.82,455.82,6.98,407.07,0.08,4.72,1.28,74.71
162199710,162,1997,10,Rajasthan,Sirohi,12.65,783.7,8.38,519.2,-1,-1,2.23,137.92
162200310,162,2003,10,Rajasthan,Sirohi,13,848.98,10.86,709.04,0.19,12.67,2.8,182.52
162200710,162,2007,10,Rajasthan,Sirohi,-1,-1,-1,-1,-1,-1,5.83,358.01
163199210,163,1992,10,Rajasthan,Tonk,21.92,462.04,5.98,126.07,0.16,3.31,2.48,52.18
163199710,163,1997,10,Rajasthan,Tonk,35.4,730.35,6.47,133.45,-1,-1,5.33,110.02
163200310,163,2003,10,Rajasthan,Tonk,45.74,1002.27,7.22,158.1,0.61,13.28,9.44,206.79
163200710,163,2007,10,Rajasthan,Tonk,-1,-1,-1,-1,-1,-1,11.91,264.96
164199210,164,1992,10,Rajasthan,Udaipur,12.03,476.07,14.01,554.37,0.12,4.83,0.72,28.42
164199710,164,1997,10,Rajasthan,Udaipur,19.45,793.62,16.38,668.48,-1,-1,1.37,56.08
164200310,164,2003,10,Rajasthan,Udaipur,26.04,1063.82,20.36,831.79,0.43,17.57,2.42,98.67
164200710,164,2007,10,Rajasthan,Udaipur,-1,-1,-1,-1,-1,-1,9.14,344
16519929,165,1992,9,Punjab,Gurdaspur,-1,-1,-1,-1,-1,-1,12.17,436.09
16520039,165,2003,9,Punjab,Gurdaspur,8.28,281.53,50.49,1717.18,5.47,186.12,20.18,686.29
16520079,165,2007,9,Punjab,Gurdaspur,-1,-1,-1,-1,-1,-1,14.6,506.98
16619929,166,1992,9,Punjab,Amritsar,-1,-1,-1,-1,-1,-1,29.61,679.06
16620039,166,2003,9,Punjab,Amritsar,5,111.45,71.54,1593.25,1.53,34.16,30.52,679.62
16620079,166,2007,9,Punjab,Amritsar,-1,-1,-1,-1,-1,-1,36.69,1652.7
16719929,167,1992,9,Punjab,Kapurthala,-1,-1,-1,-1,-1,-1,11,853.02
16720039,167,2003,9,Punjab,Kapurthala,5.93,432.55,17.69,1291.46,0.83,60.8,8.18,597.23
16720079,167,2007,9,Punjab,Kapurthala,-1,-1,-1,-1,-1,-1,1.67,123.93
16819929,168,1992,9,Punjab,Jalandhar,-1,-1,-1,-1,-1,-1,23.67,768.51
16820039,168,2003,9,Punjab,Jalandhar,9.7,402.49,32.59,1352.28,7.97,330.75,18.69,775.39
16820079,168,2007,9,Punjab,Jalandhar,-1,-1,-1,-1,-1,-1,32.94,1384.03
16919929,169,1992,9,Punjab,Hoshiarpur,-1,-1,-1,-1,-1,-1,12.27,498.58
16920039,169,2003,9,Punjab,Hoshiarpur,18.44,917.31,17.77,884.03,13.31,662.24,13.73,682.89
16920079,169,2007,9,Punjab,Hoshiarpur,-1,-1,-1,-1,-1,-1,21.93,1090.9
17019929,170,1992,9,Punjab,Roopnagar,-1,-1,-1,-1,-1,-1,7.76,668.79
17020039,170,2003,9,Punjab,Roopnagar,10.57,866.72,12.34,1011.23,0.01,0.41,10.06,824.51
17020079,170,2007,9,Punjab,Roopnagar,-1,-1,-1,-1,-1,-1,11.66,1475.57
17119929,171,1992,9,Punjab,Ludhiana,-1,-1,-1,-1,-1,-1,33.95,1102.27
17120039,171,2003,9,Punjab,Ludhiana,34.01,1111.44,50.28,1643.24,3.29,107.45,30.12,984.41
17120079,171,2007,9,Punjab,Ludhiana,-1,-1,-1,-1,-1,-1,47.84,1563.4
17219929,172,1992,9,Punjab,Ferozpur,-1,-1,-1,-1,-1,-1,45.89,901.47
17220039,172,2003,9,Punjab,Ferozpur,18.5,389.54,35.92,756.19,0.12,2.59,22.05,464.17
17220079,172,2007,9,Punjab,Ferozpur,-1,-1,-1,-1,-1,-1,57.14,1202.93
17319929,173,1992,9,Punjab,Faridkot,-1,-1,-1,-1,-1,-1,36.58,798.58
17320039,173,2003,9,Punjab,Faridkot,11.62,922.22,12.9,1023.89,0.01,0.4,11.18,887.38
17320079,173,2007,9,Punjab,Faridkot,-1,-1,-1,-1,-1,-1,54.51,4258.44
17419929,174,1992,9,Punjab,Bhatinda,-1,-1,-1,-1,-1,-1,42.95,1455.93
17420039,174,2003,9,Punjab,Bhatinda,21.5,721.54,15.62,524.19,0.28,9.4,24.77,831.34
17420079,174,2007,9,Punjab,Bhatinda,-1,-1,-1,-1,-1,-1,56.42,1905.95
17519929,175,1992,9,Punjab,Sangrur,-1,-1,-1,-1,-1,-1,38.48,864.65
17520039,175,2003,9,Punjab,Sangrur,38.63,877.98,63.47,1442.59,0.56,12.73,39.36,894.57
17520079,175,2007,9,Punjab,Sangrur,-1,-1,-1,-1,-1,-1,52.86,1694.13
17619929,176,1992,9,Punjab,Patiala,-1,-1,-1,-1,-1,-1,30.05,969.35
17620039,176,2003,9,Punjab,Patiala,14.48,481,36.62,1216.45,0.3,9.9,23.96,795.85
17620079,176,2007,9,Punjab,Patiala,-1,-1,-1,-1,-1,-1,50.18,1851.48
17719924,177,1992,4,Haryana,Hissar,28.43,486.83,21.29,364.57,8.31,142.35,25.02,428.34
17719974,177,1997,4,Haryana,Hissar,29.18,879.01,5.78,174.07,0.51,15.24,16.02,482.62
17720034,177,2003,4,Haryana,Hissar,33.06,1062.96,3.86,124.08,0.13,4.15,14.19,456.14
17720074,177,2007,4,Haryana,Hissar,-1,-1,-1,-1,-1,-1,18.26,535.57
17819924,178,1992,4,Haryana,Sirsa,11.81,338.4,15.52,444.61,1.58,45.13,16.3,467.05
17819974,178,1997,4,Haryana,Sirsa,16.26,419.1,28.39,731.57,2.51,64.69,27.22,701.42
17820034,178,2003,4,Haryana,Sirsa,18.18,461.5,9.84,249.77,0.42,10.66,25.61,650.08
17820074,178,2007,4,Haryana,Sirsa,-1,-1,-1,-1,-1,-1,32.02,800.55
17919924,179,1992,4,Haryana,Bhiwani,7.9,228.87,13.65,395.51,0.65,18.81,6.93,200.99
17919974,179,1997,4,Haryana,Bhiwani,22.44,553.95,16.8,414.89,2.39,58.96,11.16,275.51
17920034,179,2003,4,Haryana,Bhiwani,18.68,463.47,15.58,386.63,0.62,15.26,17.06,423.4
17920074,179,2007,4,Haryana,Bhiwani,-1,-1,-1,-1,-1,-1,22.23,562.78
18019924,180,1992,4,Haryana,Gurgaon,6.89,391.36,18.6,1056.76,0.41,23.24,5.55,315.23
18019974,180,1997,4,Haryana,Gurgaon,10.47,539.48,18.49,953.04,1.12,57.53,10.22,526.91
18020034,180,2003,4,Haryana,Gurgaon,8.76,503.51,15.69,901.67,0.98,56.32,11.58,665.29
18020074,180,2007,4,Haryana,Gurgaon,-1,-1,-1,-1,-1,-1,15.64,1861.9
18119924,181,1992,4,Haryana,Jind,16.85,758.78,13.81,622.07,3.6,162.25,9.82,442.25
18119974,181,1997,4,Haryana,Jind,29.23,1222.97,9.12,381.55,5.66,236.9,19.83,829.83
18120034,181,2003,4,Haryana,Jind,32.7,1373.74,13.93,585.21,1.33,55.92,14.01,588.57
18120074,181,2007,4,Haryana,Jind,-1,-1,-1,-1,-1,-1,13.66,583.76
18219924,182,1992,4,Haryana,Mahendragarh,0.55,35.48,20.36,1313.48,0.36,23.03,2.36,152.32
18219974,182,1997,4,Haryana,Mahendragarh,0.63,39.01,21.73,1349.88,5.22,324.04,8.9,552.67
18220034,182,2003,4,Haryana,Mahendragarh,1.5,98.17,19.09,1247.78,0,0,4.12,269.41
18220074,182,2007,4,Haryana,Mahendragarh,-1,-1,-1,-1,-1,-1,5.2,342.17
18319924,183,1992,4,Haryana,Ambala,5.91,404.86,12.23,837.33,4.09,280.07,6.35,434.59
18319974,183,1997,4,Haryana,Ambala,7.29,617.37,15.22,1289.49,6.37,539.92,14.86,1259.41
18320034,183,2003,4,Haryana,Ambala,5.99,447.16,10.75,802.39,3.46,257.99,12.95,966.42
18320074,183,2007,4,Haryana,Ambala,-1,-1,-1,-1,-1,-1,9.19,701.76
18419924,184,1992,4,Haryana,Karnal,14.07,713.96,55.36,2810.1,7.21,365.99,13.88,704.77
18419974,184,1997,4,Haryana,Karnal,19.3,932.56,50.62,2445.22,19.77,955.07,34.9,1685.8
18420034,184,2003,4,Haryana,Karnal,11.66,591.83,41.77,2120.25,3.86,195.94,22.23,1128.17
18420074,184,2007,4,Haryana,Karnal,-1,-1,-1,-1,-1,-1,18.14,911.46
18519924,185,1992,4,Haryana,Kurukshetra,7.82,531.7,31.13,2117.41,8.48,577.07,10.98,747.07
18519974,185,1997,4,Haryana,Kurukshetra,6.39,431.82,33.59,2269.59,6.43,434.26,11.85,800.68
18520034,185,2003,4,Haryana,Kurukshetra,1.55,103.4,24.9,1660,5.28,351.8,18.91,1260.4
18520074,185,2007,4,Haryana,Kurukshetra,-1,-1,-1,-1,-1,-1,13.65,910.2
18619924,186,1992,4,Haryana,Rohtak,23.91,802.21,6.59,221.21,3.24,108.56,15.47,519.09
18619974,186,1997,4,Haryana,Rohtak,11.43,822.16,2.05,147.77,0.23,16.69,4.37,314.6
18620034,186,2003,4,Haryana,Rohtak,19.84,1387.13,2.49,174.2,0.37,25.66,10.32,721.75
18620074,186,2007,4,Haryana,Rohtak,-1,-1,-1,-1,-1,-1,12.24,862.04
18719924,187,1992,4,Haryana,Sonepat,18.73,1082.83,16.01,925.26,1.15,66.36,11.21,647.86
18719974,187,1997,4,Haryana,Sonepat,64.48,3622.3,13.78,774.38,1.71,96.01,8.11,455.84
18720034,187,2003,4,Haryana,Sonepat,30.86,2099.32,12.56,854.63,0.56,38.16,16.41,1116.33
18720074,187,2007,4,Haryana,Sonepat,-1,-1,-1,-1,-1,-1,15.88,1024.26
18819924,188,1992,4,Haryana,Faridabad,9.6,615.64,12.39,793.97,0.33,21.35,6.6,423.08
18819974,188,1997,4,Haryana,Faridabad,34.41,2177.91,13.73,868.67,0,0,22.84,1445.82
18820034,188,2003,4,Haryana,Faridabad,15.75,1101.12,8.29,580,0.4,27.69,12.72,889.44
18820074,188,2007,4,Haryana,Faridabad,-1,-1,-1,-1,-1,-1,3.73,321.21
189199212,189,1992,12,Uttar Pradesh,Saharanpur,44.41,1617.75,16.04,584.09,-1,-1,15.22,554.22
189199712,189,1997,12,Uttar Pradesh,Saharanpur,57.22,2100.09,23.13,848.82,-1,-1,23.9,877.01
189200312,189,2003,12,Uttar Pradesh,Saharanpur,46.22,1678.94,3.72,135.09,2.11,76.75,13.38,485.86
189200712,189,2007,12,Uttar Pradesh,Saharanpur,57.22,2080.41,23.13,840.87,-1,-1,34.61,1258.38
190199212,190,1992,12,Uttar Pradesh,Muzaffarnagar,30.85,952.63,25.72,794.29,-1,-1,21.63,667.9
190199712,190,1997,12,Uttar Pradesh,Muzaffarnagar,50.36,1541.22,30.05,919.45,-1,-1,29.58,905.07
190200312,190,2003,12,Uttar Pradesh,Muzaffarnagar,14.41,441.67,7.92,242.87,0.03,0.92,4.2,128.81
190200712,190,2007,12,Uttar Pradesh,Muzaffarnagar,50.36,1540.56,30.05,919.06,-1,-1,38.77,1185.98
191199212,191,1992,12,Uttar Pradesh,Meerut,24.17,775.22,24.12,773.87,-1,-1,14.31,459.18
191199712,191,1997,12,Uttar Pradesh,Meerut,24.69,786.82,14.17,451.48,-1,-1,10.93,348.34
191200312,191,2003,12,Uttar Pradesh,Meerut,34.24,1721.99,0.21,10.41,0.05,2.41,6.93,348.67
191200712,191,2007,12,Uttar Pradesh,Meerut,24.69,1240.97,14.17,712.07,-1,-1,17.52,880.66
192199212,192,1992,12,Uttar Pradesh,Buland Shahar,29.65,854.63,28.2,812.98,-1,-1,9.1,262.4
192199712,192,1997,12,Uttar Pradesh,Buland Shahar,22.08,782.91,24.58,871.5,-1,-1,11.01,390.21
192200312,192,2003,12,Uttar Pradesh,Buland Shahar,53.36,1803.9,23.4,791.06,5.05,170.57,21.62,731.01
192200712,192,2007,12,Uttar Pradesh,Buland Shahar,22.08,742.1,24.58,826.08,-1,-1,13.87,466.22
193199212,193,1992,12,Uttar Pradesh,Ghaziabad,26.42,1457.01,10.1,556.89,-1,-1,8.6,474.27
193199712,193,1997,12,Uttar Pradesh,Ghaziabad,21.9,1501.95,10.27,704.74,-1,-1,7.24,496.63
193200312,193,2003,12,Uttar Pradesh,Ghaziabad,25.55,1704.1,10.26,684.71,0.25,16.74,5.76,384.25
193200712,193,2007,12,Uttar Pradesh,Ghaziabad,21.9,1521.3,10.27,713.82,-1,-1,12.38,860.14
194199212,194,1992,12,Uttar Pradesh,Aligarh,44.7,1128.73,18.82,475.24,-1,-1,7.59,191.76
194199712,194,1997,12,Uttar Pradesh,Aligarh,36.42,1231.99,14.71,497.61,-1,-1,6.92,234
194200312,194,2003,12,Uttar Pradesh,Aligarh,41.83,1385.38,25.87,856.82,1.41,46.57,17.33,573.83
194200712,194,2007,12,Uttar Pradesh,Aligarh,36.42,1204.83,14.71,486.64,-1,-1,18.25,603.54
195199212,195,1992,12,Uttar Pradesh,Mathura,34.75,1129.59,6.28,204.1,-1,-1,10.81,351.54
195199712,195,1997,12,Uttar Pradesh,Mathura,36.74,1384.09,4.2,158.24,-1,-1,13.03,490.76
195200312,195,2003,12,Uttar Pradesh,Mathura,18.84,694.76,7.58,279.42,0.21,7.89,5.08,187.44
195200712,195,2007,12,Uttar Pradesh,Mathura,36.74,1361.96,4.2,155.71,-1,-1,20.62,764.45
196199212,196,1992,12,Uttar Pradesh,Agra,40.08,1417.98,6.4,226.35,-1,-1,6.94,245.56
196199712,196,1997,12,Uttar Pradesh,Agra,94.15,3265.38,5.71,197.93,-1,-1,10.06,348.73
196200312,196,2003,12,Uttar Pradesh,Agra,46,1601.26,8.1,281.83,0.15,5.29,12.21,425.01
196200712,196,2007,12,Uttar Pradesh,Agra,94.15,3335.86,5.71,202.2,-1,-1,12.88,456.24
197199212,197,1992,12,Uttar Pradesh,Mainpuri,19.74,1099.7,4.87,271.21,-1,-1,2.81,156.41
197199712,197,1997,12,Uttar Pradesh,Mainpuri,23.08,1230.92,4.87,259.54,-1,-1,5.88,313.68
197200312,197,2003,12,Uttar Pradesh,Mainpuri,24.55,1308.52,2.34,124.68,0.11,5.97,4.39,233.74
197200712,197,2007,12,Uttar Pradesh,Mainpuri,23.08,1264.69,4.87,266.66,-1,-1,4.74,259.59
198199212,198,1992,12,Uttar Pradesh,Etah,44.48,1454.18,5.95,194.51,-1,-1,3.92,128.3
198199712,198,1997,12,Uttar Pradesh,Etah,37.5,1209.1,5.85,188.67,-1,-1,4.42,142.37
198200312,198,2003,12,Uttar Pradesh,Etah,9.42,288.72,0.67,20.51,0.01,0.25,2.7,82.67
198200712,198,2007,12,Uttar Pradesh,Etah,37.5,1138.92,5.85,177.72,-1,-1,8.35,253.43
199199212,199,1992,12,Uttar Pradesh,Bareilly,56.75,1734.88,1.38,42.15,-1,-1,6.48,198.15
199199712,199,1997,12,Uttar Pradesh,Bareilly,73.26,2225.11,1.32,40.18,-1,-1,9.77,296.69
199200312,199,2003,12,Uttar Pradesh,Bareilly,85.92,2618.55,0.73,22.22,0,0.03,12.83,391.12
