Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY RAINFALL (Millimeters),FEBRUARY RAINFALL (Millimeters),MARCH RAINFALL (Millimeters),APRIL RAINFALL (Millimeters),MAY RAINFALL (Millimeters),JUNE RAINFALL (Millimeters),JULY RAINFALL (Millimeters),AUGUST RAINFALL (Millimeters),SEPTEMBER RAINFALL (Millimeters),OCTOBER RAINFALL (Millimeters),NOVEMBER RAINFALL (Millimeters),DECEMBER RAINFALL (Millimeters),ANNUAL RAINFALL (Millimeters)
92920092,929,2009,2,Bihar,Madhubani,47.9,415.5,296.4,64.9,43.5,0,0,0,0,0,0,0,868.2
92920102,929,2010,2,Bihar,Madhubani,0,0,0,0,-1,68.4,173.7,159.8,95,20.9,-1,-1,517.8
92920112,929,2011,2,Bihar,Madhubani,0,11.9,3.4,43.8,243.5,132.3,251.7,159.8,249.2,7.9,1.7,0,1105.2
92920122,929,2012,2,Bihar,Madhubani,12.6,0,4.6,33.9,30.9,96,186.6,162.1,97.9,13.5,0,0,638.1
92920132,929,2013,2,Bihar,Madhubani,0,0,0,0,0,286,134,72.3,96.6,193,0,0,781.9
92920142,929,2014,2,Bihar,Madhubani,2.4,22.8,2.9,0,81.1,183.9,223.3,341.7,115.1,111.3,0,2.6,1087.1
92920152,929,2015,2,Bihar,Madhubani,18.9,0,31.3,56,31.7,63.2,146.6,238.8,120.4,0.3,0,0,707.2
92920162,929,2016,2,Bihar,Madhubani,7.1,0,4,0,95.6,201,287.3,88.1,306.1,18.4,0,0,1007.6
92920172,929,2017,2,Bihar,Madhubani,0.3,0,27.5,53.7,126.3,98.6,416.2,471,132.9,7.2,0,0,1333.7
93019952,930,1995,2,Bihar,Samastipur,8.1,18.4,0.5,0.2,0.6,159.6,150.6,518,181,12.5,36.4,26.8,1112.7
93019962,930,1996,2,Bihar,Samastipur,34.3,16.8,0.1,0.4,9.9,298,216.7,262.9,150.2,94.3,0,0,1083.6
93019972,930,1997,2,Bihar,Samastipur,19.6,0,2.1,46.2,46.2,243.7,452.8,300.7,245.7,20.1,3.2,32.8,1413.1
93019982,930,1998,2,Bihar,Samastipur,24.4,13.9,17.2,36.1,20.7,86,398.6,367.7,182.4,28.2,24.7,0,1199.9
93019992,930,1999,2,Bihar,Samastipur,0,0.2,0,4.1,84,294.3,286.4,360.6,143.6,127.2,0,0,1300.4
93020002,930,2000,2,Bihar,Samastipur,0.3,19.1,5.5,41.9,104.4,282.5,211.4,170,348.1,15.6,0,0,1198.8
93020012,930,2001,2,Bihar,Samastipur,0,0.5,0.2,1.8,122.9,256.7,187.6,229,271.7,127,0,0,1197.4
93020022,930,2002,2,Bihar,Samastipur,9.2,2.8,2.3,23.8,76.5,122.3,357.6,305.2,136.3,30.9,0,0,1066.9
93020032,930,2003,2,Bihar,Samastipur,10.8,61.3,10,25.1,56.5,317.1,240.4,249.7,141.7,153.3,0.3,2.7,1268.9
93020042,930,2004,2,Bihar,Samastipur,55,0,0,0,186.8,341.8,85.8,34.2,2.4,0,0,0,706
93020052,930,2005,2,Bihar,Samastipur,38.6,0,41,21.6,361.4,140.6,110.3,5.4,0,0,0,0,718.9
93020062,930,2006,2,Bihar,Samastipur,90,313,113.1,340.6,7.8,0,0,0,0,0,0,0,864.5
93020072,930,2007,2,Bihar,Samastipur,0,177.5,559.3,405,427.6,38.1,0,0,0,0,0,0,1607.5
93020082,930,2008,2,Bihar,Samastipur,25,0,173.8,487.9,182.2,145.2,74.6,0,0,0,0,0,1088.7
93020092,930,2009,2,Bihar,Samastipur,24.7,191,271.2,76.6,93.1,0,0,0,0,0,0,0,656.6
93020102,930,2010,2,Bihar,Samastipur,0,0,0,0,51.1,44.5,176.1,162,76.8,48.2,-1,-1,558.7
93020112,930,2011,2,Bihar,Samastipur,0,0.7,8.6,41.2,110.6,204,202.4,339.7,174,3.7,0,0,1084.9
93020122,930,2012,2,Bihar,Samastipur,25.2,0,7.3,7.3,1.9,35.8,198.1,122.4,166.4,35.4,0,0,599.8
93020132,930,2013,2,Bihar,Samastipur,2,7.6,0,8.3,35.8,109.7,127.8,95.8,144.6,214.5,0,0,746.1
93020142,930,2014,2,Bihar,Samastipur,5,31,0,0,78.5,163.1,393.7,310.4,233.1,42.2,0,0,1257
93020152,930,2015,2,Bihar,Samastipur,8.4,1.2,37.3,37.7,35,116.4,130,510.2,242.3,2.2,0,0,1120.7
93020162,930,2016,2,Bihar,Samastipur,0,0,0,0,127.4,121.7,465.2,73.4,351.9,96.2,0,0,1235.8
93020172,930,2017,2,Bihar,Samastipur,0,0,22.4,30.7,96.3,129.5,441.2,399.6,120.2,29,0,0,1268.9
93119952,931,1995,2,Bihar,Begusarai,16.6,22.8,1.1,0,0,83.4,279.6,443.1,293.2,9.1,38.9,55.7,1243.5
93119962,931,1996,2,Bihar,Begusarai,34,28.6,0,0,6.2,225.2,165.9,374.4,222,66.2,0,0,1122.5
93119972,931,1997,2,Bihar,Begusarai,14.4,0,0,80,43.3,286.1,466.1,374.3,193,25.8,14.9,64.2,1562.1
93119982,931,1998,2,Bihar,Begusarai,27.2,12.5,36,16,27.9,141.4,478.9,316.5,178.8,52.6,25.5,0,1313.3
93119992,931,1999,2,Bihar,Begusarai,0,1.3,12.9,11.3,115,309.6,304.8,448.8,0,94.9,0,0,1298.6
93120002,931,2000,2,Bihar,Begusarai,0,0,0,0,0,114.7,328,256.1,534.5,23.6,0,0,1256.9
93120012,931,2001,2,Bihar,Begusarai,0,0,3.1,22.6,73.8,106.3,173.8,148,271,15,0,0,813.6
93120022,931,2002,2,Bihar,Begusarai,20.7,6.3,3.4,15.5,127,116.7,314.2,394.3,192.8,12.9,1.2,0,1205
93120032,931,2003,2,Bihar,Begusarai,8.5,58.5,0.5,19.8,43.8,303.9,309,171,154.7,146.8,0,8.1,1224.6
93120042,931,2004,2,Bihar,Begusarai,22.2,0,0,0,34.2,165.8,412.8,67,58,0,0,0,760
93120052,931,2005,2,Bihar,Begusarai,14,15,30.4,0,35,23,280.4,261.1,139.6,4,0,0,802.5
93120062,931,2006,2,Bihar,Begusarai,0,0,384.8,23.4,204.3,0,0,0,0,0,0,0,612.5
93120072,931,2007,2,Bihar,Begusarai,0,11.8,269.8,0,0,0,0,0,0,0,0,0,281.6
93120082,931,2008,2,Bihar,Begusarai,0,0,0,0,0,0,0,0,0,0,0,0,-1
93120092,931,2009,2,Bihar,Begusarai,155.9,146.2,0,0,0,0,0,0,0,0,0,0,302.1
93120102,931,2010,2,Bihar,Begusarai,0,-1,-1,-1,-1,-1,284,230,196,107,0,0,817
93120112,931,2011,2,Bihar,Begusarai,0,9,19.5,2.5,123,377.5,286.5,306.3,202,55,0,0,1381.3
93120122,931,2012,2,Bihar,Begusarai,50,0,23,11,0,89,160.3,185.9,203.9,53.5,0,0,776.6
93120132,931,2013,2,Bihar,Begusarai,0,17.6,0,60.1,61.1,169.1,196.1,86.2,91,224.8,0,0,906
93120142,931,2014,2,Bihar,Begusarai,16.2,14.1,1.3,0,233.9,203.8,545.5,431.3,190.2,38.7,0,0,1675
93120152,931,2015,2,Bihar,Begusarai,8.7,0,39,58.6,16.9,172.2,153.2,414.2,137,0,0,0,999.8
93120162,931,2016,2,Bihar,Begusarai,5.2,0,0,0,68.3,80.2,285.8,72.4,400.2,40.7,0,0,952.8
93120172,931,2017,2,Bihar,Begusarai,0,0,20.7,16.9,62.5,53.5,314,289.6,109,73,0,0,939.2
93219952,932,1995,2,Bihar,Katihar,0,2.8,0.8,0,19.4,200.8,366.9,405.7,575.8,7.4,56.4,6.2,1642.2
93219962,932,1996,2,Bihar,Katihar,15.5,6.9,0,7.3,32,206.7,291.6,206.2,285,33.1,0,0,1084.3
93219972,932,1997,2,Bihar,Katihar,16.6,11,0,46.8,67,231.3,479.9,454.1,199.8,4.8,0.3,25.6,1537.2
93219982,932,1998,2,Bihar,Katihar,1.9,13.2,87.1,79.7,108,87.8,615.9,476.1,474.6,123.4,6,0,2073.7
93219992,932,1999,2,Bihar,Katihar,0,0,0,3,150.5,346.4,430.3,483.6,752.2,158,0,0,2324
93220002,932,2000,2,Bihar,Katihar,0,82.2,31,88.5,173.1,241.7,291.4,209.6,546.3,33.2,0,1.2,1698.2
93220012,932,2001,2,Bihar,Katihar,1.9,0,0,19.7,133.1,235.2,161.8,236.1,290,375.9,0,0,1453.7
93220022,932,2002,2,Bihar,Katihar,8.3,20.5,12.8,69.1,58,195.5,297.7,342.9,427.8,8.1,0,0,1440.7
93220032,932,2003,2,Bihar,Katihar,12.8,45.6,11.2,39.4,134.4,351.6,458.7,134.8,227.7,379.6,5.7,0,1801.5
93220042,932,2004,2,Bihar,Katihar,0,186.1,322.7,32.2,130.8,158.3,7.8,0,0,0,0,0,837.9
93220052,932,2005,2,Bihar,Katihar,36.6,304.2,332.6,193.9,73,0,0,0,0,0,0,0,940.3
93220062,932,2006,2,Bihar,Katihar,82.7,339.9,121.6,312.5,13.8,0,0,0,0,0,0,0,870.5
93220072,932,2007,2,Bihar,Katihar,225.7,306.2,181.4,158.6,3.7,0,0,0,0,0,0,0,875.6
93220082,932,2008,2,Bihar,Katihar,144.4,207.3,341.7,149.9,17,0,0,0,0,0,0,0,860.3
93220092,932,2009,2,Bihar,Katihar,24.6,204.1,327.5,72.9,132.8,0,0,0,0,0,0,0,761.9
93220102,932,2010,2,Bihar,Katihar,0,-1,0,0,47,144.4,176,117.9,168.6,24.1,0,0,678
93220112,932,2011,2,Bihar,Katihar,0,3.3,6.7,16.3,112.2,263.5,180,182.7,197.7,3.2,0,0,965.6
93220122,932,2012,2,Bihar,Katihar,11.7,0,5.3,46.4,16.9,48.1,242.7,148,244.6,120.5,0,0,884.2
93220132,932,2013,2,Bihar,Katihar,0,13.4,0.1,37.7,97.9,279.1,157.4,282.3,148.1,326.8,1.2,0,1344
93220142,932,2014,2,Bihar,Katihar,5.8,28.5,4.5,0,249.1,164.5,215.4,276.7,114.3,30.4,0,0,1089.2
93220152,932,2015,2,Bihar,Katihar,44,11.1,17.7,48.9,111.4,196.9,281.8,252.3,122.3,13.3,0,0,1099.7
93220162,932,2016,2,Bihar,Katihar,0,0,0,13.6,91.2,67.3,363.7,97.5,329.2,62.7,0,0,1025.2
93220172,932,2017,2,Bihar,Katihar,0,0,16.5,51.5,124.3,139.5,359.4,344.6,202.9,228.4,0,0.7,1467.8
933200115,933,2001,15,Jharkhand,Giridih,0.2,0,7.8,10.8,83.2,292.6,203.4,213.3,167.8,148.2,0,0,1127.3
933200215,933,2002,15,Jharkhand,Giridih,1.5,7.7,6,4.2,74.7,195.4,249.3,260.9,324,46.2,0.1,0,1170
933200315,933,2003,15,Jharkhand,Giridih,0,37.3,25.5,18.4,11.1,170.6,238.6,189.5,183,190.6,0,0,1064.6
933200415,933,2004,15,Jharkhand,Giridih,1.7,0,0,29.5,25.6,207.7,-1,184.5,232.6,95.9,0,0,777.5
933200515,933,2005,15,Jharkhand,Giridih,19.4,17.7,21.9,9.9,23.6,95.7,393.5,117,108.6,55.4,0,0,862.7
933200615,933,2006,15,Jharkhand,Giridih,10,8,28.4,18.4,99.5,231.2,308.3,233.4,404.2,9,0,0,1350.4
933200715,933,2007,15,Jharkhand,Giridih,6.2,15,19.5,14.9,61.2,95.1,562.6,380.4,425.6,83,0,0,1663.5
933200815,933,2008,15,Jharkhand,Giridih,41.9,0,0,0,34.7,291,579.9,409.7,144.1,11.4,0,0,1512.7
933200915,933,2009,15,Jharkhand,Giridih,0,0,0,0,0,77.7,157.6,386.3,309.9,83.4,11.7,0,1026.6
933201015,933,2010,15,Jharkhand,Giridih,1.1,-1,8.6,10,85.6,102.7,212.2,260.2,220.8,55.8,4.4,32,993.4
933201115,933,2011,15,Jharkhand,Giridih,0.1,0,5.6,12.7,37.8,319.6,144.7,437.6,242.7,36.7,0,0,1237.5
933201215,933,2012,15,Jharkhand,Giridih,17.8,8.5,1.4,29.5,28.3,103,307.9,296.3,223.8,16.7,64.9,6.3,1104.4
933201315,933,2013,15,Jharkhand,Giridih,0,15.8,0.3,12.7,122.6,150.8,132.1,310.6,120.9,266.4,0,0,1132.2
933201415,933,2014,15,Jharkhand,Giridih,21.3,43,10.3,1.4,142.4,107,360.7,266.1,177,41.7,0,0,1170.9
933201515,933,2015,15,Jharkhand,Giridih,8.6,2.4,17.2,53.6,13,158.3,443.4,353.4,68.3,7.1,0,0,1125.3
933201615,933,2016,15,Jharkhand,Giridih,11.5,16.1,9,0.5,79.4,153.7,227,372.1,368.1,56.9,0,0,1294.3
933201715,933,2017,15,Jharkhand,Giridih,4.4,0,7.6,3.7,51.3,91.6,413.4,141.8,107.1,163.3,0,0,984.2
93419952,934,1995,2,Bihar,Jehanabad,15.4,7.3,0,0,0,58.6,176.1,281.8,277,0,33.8,23,873
93419962,934,1996,2,Bihar,Jehanabad,20.8,32.8,0,0,0,95.8,48.8,306.6,98.5,19.8,0,0,623.1
93419972,934,1997,2,Bihar,Jehanabad,4.9,1.2,0,0.4,6.6,146,719.8,303.3,101.1,20.4,15.2,31.3,1350.2
93419982,934,1998,2,Bihar,Jehanabad,2,3.6,8.3,0,6.1,67.7,208.5,194.2,113.4,50.7,6,0,660.5
93419992,934,1999,2,Bihar,Jehanabad,0,0,0,0,23.2,149.6,184.4,273.8,66.5,75.7,0,0,773.2
93420002,934,2000,2,Bihar,Jehanabad,0,0,0,29.6,41.2,163.6,255.9,139.6,201.5,0,0,0,831.4
93420012,934,2001,2,Bihar,Jehanabad,0,0,0,0,10.3,92.9,137.2,223.3,156.5,126.7,0,0,746.9
93420022,934,2002,2,Bihar,Jehanabad,4.3,16.3,0,1.3,13.6,64.3,401.4,395.5,138.4,86.8,0,0,1121.9
93420032,934,2003,2,Bihar,Jehanabad,8.7,20.5,0,2.2,0,27.3,308,296.5,148.3,154.5,0,2.9,968.9
93420042,934,2004,2,Bihar,Jehanabad,0,0,0,0,0,0,0,0,0,0,0,0,-1
93420052,934,2005,2,Bihar,Jehanabad,0,0,0,0,0,0,0,0,0,0,0,0,-1
93420062,934,2006,2,Bihar,Jehanabad,0,0,0,0,0,0,0,0,0,0,0,0,-1
93420072,934,2007,2,Bihar,Jehanabad,0,0,0,0,0,0,0,0,0,0,0,0,-1
93420082,934,2008,2,Bihar,Jehanabad,134.5,469.8,342.6,0,0,0,0,0,0,0,0,0,946.9
93420092,934,2009,2,Bihar,Jehanabad,46.4,152.6,127.4,163.8,21.7,0,0,0,0,0,0,0,511.9
93420122,934,2012,2,Bihar,Jehanabad,13.6,0,2,16,28.5,46.9,265,253.4,155.5,70,0,0,850.9
93420132,934,2013,2,Bihar,Jehanabad,0,12.6,1.9,22,63.2,86.1,93.5,240.8,127.4,107.7,0,0,755.2
93420142,934,2014,2,Bihar,Jehanabad,17.2,21.1,5.9,0,40.6,37.4,247.8,371.3,117.1,14.4,0,1.2,874
93420152,934,2015,2,Bihar,Jehanabad,7.5,0,5.1,6.9,4.6,192.9,186.2,216.8,114,0.7,0,0,734.7
93420162,934,2016,2,Bihar,Jehanabad,16.2,0,3.6,0,10.4,77.4,278.9,178.2,436.4,57.8,0,0,1058.9
93420172,934,2017,2,Bihar,Jehanabad,0,0,0.8,0,21,133.5,314.2,128.3,146.5,0,0,0,744.3
93519952,935,1995,2,Bihar,Madhepura,4,17.3,0.6,0,2.3,141.4,292.1,387.8,300.6,13.9,78.3,30,1268.3
93519962,935,1996,2,Bihar,Madhepura,25.1,6,0,0,35.7,189.4,292.2,441.3,139.4,55.3,0,0,1184.4
93519972,935,1997,2,Bihar,Madhepura,17.9,0,8.2,52,43.7,196.4,480.3,220.6,147.6,3.1,0.5,28.3,1198.6
93519982,935,1998,2,Bihar,Madhepura,9.5,10.1,28.9,58.7,57.8,68.9,550.2,289.1,304.2,66.5,8.1,0,1452
93519992,935,1999,2,Bihar,Madhepura,0,0,0.7,18.5,91.5,290.5,988.2,338.3,449.4,48.4,15.4,0,2240.9
93520002,935,2000,2,Bihar,Madhepura,0.6,1.4,0,26.2,80,234.8,291.1,187.7,411.3,27.6,0,0,1260.7
93520012,935,2001,2,Bihar,Madhepura,0,0,0,20.4,173.1,219,208.8,170.1,429,309.9,0,4.1,1534.4
93520022,935,2002,2,Bihar,Madhepura,10,1.1,0.3,44.7,129.8,182.4,376.5,248.9,155.3,13.3,0.9,4.1,1167.3
93520032,935,2003,2,Bihar,Madhepura,6.5,37.1,4.9,41.9,111.2,216.2,216.6,319.8,213.5,188.8,0,6.6,1363.1
93520042,935,2004,2,Bihar,Madhepura,40.4,0,0,0,103.2,130.2,379.9,251.7,85.4,0,0,0,990.8
93520052,935,2005,2,Bihar,Madhepura,36.2,3,0,36,35,0,0,0,0,0,0,0,110.2
93520062,935,2006,2,Bihar,Madhepura,0,0,0,0,0,0,0,0,0,0,0,0,-1
93520072,935,2007,2,Bihar,Madhepura,121.2,2.7,0,0,0,0,0,0,0,0,0,0,123.9
93520082,935,2008,2,Bihar,Madhepura,0,0,0,0,0,0,0,0,0,0,0,0,-1
93520092,935,2009,2,Bihar,Madhepura,147.8,93.8,0,0,0,0,0,0,0,0,0,0,241.6
93520102,935,2010,2,Bihar,Madhepura,0,0,0,0,156.4,131.7,219.6,133.3,173.8,5,0,0,819.8
93520112,935,2011,2,Bihar,Madhepura,1,2,1,21.5,148.5,267.3,251.2,151.5,248.9,2.7,0,0,1095.6
93520122,935,2012,2,Bihar,Madhepura,11.6,0,5.9,23.4,56.5,200.2,206,210.1,132.8,35.5,0,0,882
93520132,935,2013,2,Bihar,Madhepura,3.7,7,0.3,17.6,93.6,374.4,199.9,197.3,224.9,302,6,0,1426.7
93520142,935,2014,2,Bihar,Madhepura,7.9,24,2.7,0,202.7,155.7,285.6,290.8,106.1,17.4,0,0,1092.9
93520152,935,2015,2,Bihar,Madhepura,14.2,6.7,19,34.6,70,110,173.3,263.1,165.3,1.3,0,0,857.5
93520162,935,2016,2,Bihar,Madhepura,1.2,0,0,16,133.8,176.6,359.8,120.2,440.6,73.2,0,0,1321.4
93520172,935,2017,2,Bihar,Madhepura,0,0,59.5,28.2,128.5,143.6,408.2,246.9,120.5,61.7,0,0,1197.1
93619952,936,1995,2,Bihar,Khagaria,0,5.4,0,0,0,36.6,210.3,417.9,405.3,23.9,67.2,31.5,1198.1
93619962,936,1996,2,Bihar,Khagaria,10.6,0,0,0,5.4,402.8,210.2,373.1,247.7,56.8,0,0,1306.6
93619972,936,1997,2,Bihar,Khagaria,0,3.4,0,0,16,123.8,476.1,334.9,161.3,19,3.9,13.1,1151.5
93619982,936,1998,2,Bihar,Khagaria,1.3,12.4,32.2,32.2,36.5,80.1,524.1,315.5,406.6,156.2,10,0,1607.1
93619992,936,1999,2,Bihar,Khagaria,0,0,0,10.4,104.2,364.9,323.7,523.3,416.7,220.1,0,0,1963.3
93620002,936,2000,2,Bihar,Khagaria,0,16.7,0,93.2,194.6,396.5,228.3,181,750.4,2.7,0,0,1863.4
93620012,936,2001,2,Bihar,Khagaria,0,0,6,7.8,189.9,249.9,233.5,166,387,256.5,0,1,1497.6
93620022,936,2002,2,Bihar,Khagaria,9,4.3,1,19.6,54.8,160.5,176.7,281.8,214.6,14.3,0,1,937.6
93620032,936,2003,2,Bihar,Khagaria,0.3,75.4,1.2,0,105.8,449.4,233.9,170.4,190.2,284.3,0,1.2,1512.1
93620042,936,2004,2,Bihar,Khagaria,16.6,0,0,0,4.5,189.3,353.3,114.5,75.5,52,0,0,805.7
93620052,936,2005,2,Bihar,Khagaria,36.2,13.5,324.3,433.5,176.3,5.3,0,0,0,0,0,0,989.1
93620062,936,2006,2,Bihar,Khagaria,126.8,287,134.8,342.7,16.9,30.1,0,0,0,0,0,0,938.3
93620072,936,2007,2,Bihar,Khagaria,0,205.8,562.1,200.1,268.8,40.2,0,0,0,0,0,0,1277
93620082,936,2008,2,Bihar,Khagaria,336.4,362,401.9,84.3,95,0,0,0,0,0,0,0,1279.6
93620092,936,2009,2,Bihar,Khagaria,59.3,214.3,333.6,142.5,142.8,0,0,0,0,0,0,0,892.5
93620102,936,2010,2,Bihar,Khagaria,-1,-1,-1,5,48.1,106.6,132.2,128.5,167.4,32.3,0,0,620.1
93620112,936,2011,2,Bihar,Khagaria,0,2.1,20.7,19.3,81.1,250.6,197.9,252.6,88.4,6.3,0,0,919
93620122,936,2012,2,Bihar,Khagaria,8.8,0,5.9,4.1,6.8,40.5,233.3,197.1,263.5,74.6,6.1,0,840.7
93620132,936,2013,2,Bihar,Khagaria,0,5.5,0.1,26,36.4,113.5,200.3,181.7,215.6,146.7,1.6,0,927.4
93620142,936,2014,2,Bihar,Khagaria,6.8,10.5,5.3,0,129,99.3,499.4,210.7,132.1,17.9,0,0,1111
93620152,936,2015,2,Bihar,Khagaria,18.9,16.4,20.5,77.9,26.9,141,185,521.2,226.6,0,0,0,1234.4
93620162,936,2016,2,Bihar,Khagaria,5.4,3.2,0,17.5,69.4,40.4,227.1,100,241.4,26.1,0,0,730.5
93620172,936,2017,2,Bihar,Khagaria,0,0,4.3,29.1,51.7,132.4,331.7,179.4,103.9,100.7,0,0,933.2
937200015,937,2000,15,Jharkhand,Godda,0,12.8,2.3,25.3,55,180.9,-1,-1,-1,-1,-1,-1,-1
937200115,937,2001,15,Jharkhand,Godda,0.9,0,0,0,65.4,303.8,214.1,186,128.5,327.9,0,0,1226.6
937200215,937,2002,15,Jharkhand,Godda,1.3,0,3.2,12,54.6,86.7,161.1,393.1,237.9,87,5,0,1041.9
937200315,937,2003,15,Jharkhand,Godda,0,22,8.1,16.2,9.5,80.7,168.7,136.9,225.8,258.6,0,3.9,930.4
937200415,937,2004,15,Jharkhand,Godda,12.6,0,2.8,37.8,38.4,251.6,280.7,189.1,172.6,218.2,0,0.4,1204.2
937200515,937,2005,15,Jharkhand,Godda,7.5,5,15.5,2.4,14.7,65.8,440.4,343.5,117.8,106.4,0,0,1119
937200615,937,2006,15,Jharkhand,Godda,0,0,0,25.4,141.1,260.9,377.2,205,470.5,21.4,18.3,0,1519.8
937200715,937,2007,15,Jharkhand,Godda,0,28.3,14.1,24,134.7,190.8,535.4,156,320,42.2,0,0,1445.5
937200815,937,2008,15,Jharkhand,Godda,73.1,0,0,9.1,44.6,191.5,321,147.1,164.2,36.5,0,0,987.1
937200915,937,2009,15,Jharkhand,Godda,0,0,0,0,0,0,69,175,35.9,73.5,0,0,353.4
937201015,937,2010,15,Jharkhand,Godda,0,0,0,0,0,33.1,212.9,176.9,130.5,13.5,0,0,566.9
937201115,937,2011,15,Jharkhand,Godda,0,0,0,0,205.6,255.6,206.4,399,165.2,0,0,0,1231.8
937201215,937,2012,15,Jharkhand,Godda,0,0,0,0,0.5,76.1,389.1,63.9,152.9,0,0,0,682.5
937201315,937,2013,15,Jharkhand,Godda,0,0,0,0,0,191.9,145.3,383.1,248.1,270.6,0,0,1239
937201415,937,2014,15,Jharkhand,Godda,0,32,4.7,0,222.3,88,299.3,248.4,263.8,19.4,0,0,1177.9
937201515,937,2015,15,Jharkhand,Godda,37.8,8.3,38.6,84,30.3,271.7,373.9,371.7,122.5,1.7,0,0,1340.5
937201615,937,2016,15,Jharkhand,Godda,9.1,3.4,0.3,2.3,60.2,100.9,299.5,151.1,255.5,27.2,0,0,909.5
937201715,937,2017,15,Jharkhand,Godda,1.4,0,5.2,0,21.4,36.7,340,136.5,167.8,202.2,0,1.2,912.4
938200015,938,2000,15,Jharkhand,Sahebganj,0,29.7,22.6,101.6,219.5,256,354.5,172.4,799.1,29.1,0,0,1984.6
938200115,938,2001,15,Jharkhand,Sahebganj,0,0,1.5,6.5,142.3,279.9,172.1,178,303.5,282.6,0,0,1366.4
938200215,938,2002,15,Jharkhand,Sahebganj,4.3,0,9.8,78.4,97.9,313.9,208.7,490.5,376.6,50.7,0,0,1630.8
938200315,938,2003,15,Jharkhand,Sahebganj,0.5,45.8,28.6,18.3,194,266.7,297.8,222.1,180.2,307.5,0,2.7,1564.2
938200415,938,2004,15,Jharkhand,Sahebganj,14.2,0,1.5,14.8,53.6,315.9,267.7,203.5,114.2,422.1,0,0,1507.5
938200515,938,2005,15,Jharkhand,Sahebganj,8,1.1,16.8,5.9,59.6,65.8,420.6,258.7,218.6,144.1,0,0,1199.2
938200615,938,2006,15,Jharkhand,Sahebganj,0,0,0.8,58.3,85.5,362,350,247.1,551.2,29.1,17.2,0,1701.2
938200715,938,2007,15,Jharkhand,Sahebganj,0,35.6,38.4,5.2,48.3,162,437.3,162.5,316.2,48,0,0,1253.5
938200815,938,2008,15,Jharkhand,Sahebganj,38.6,5,10,14.3,71.4,369.9,325.2,384,160.9,69.1,0,0,1448.4
938200915,938,2009,15,Jharkhand,Sahebganj,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
938201015,938,2010,15,Jharkhand,Sahebganj,0,11.1,0,0,0,0,172.7,116.8,393.8,78,0,0,772.4
938201115,938,2011,15,Jharkhand,Sahebganj,0,0,0,0,0,557.6,108.6,375.6,43.2,0,0,0,1085
938201215,938,2012,15,Jharkhand,Sahebganj,0,0,0,0,0,0,381.8,217,415.4,0,0,0,1014.2
938201315,938,2013,15,Jharkhand,Sahebganj,0,8.6,0.3,14.2,180.8,331.4,188.4,419.2,237.2,210.8,0,0,1590.9
938201415,938,2014,15,Jharkhand,Sahebganj,2,62.8,2,29.6,312.6,160,508,107.2,198.6,30.6,0,0,1413.4
938201515,938,2015,15,Jharkhand,Sahebganj,12.4,12.8,11.6,112.2,120.2,224.4,425.2,397.4,162,28,0,0,1506.2
938201615,938,2016,15,Jharkhand,Sahebganj,6.4,0,8.4,12.6,66.6,240.6,317.8,162.8,310.2,19.6,0,0,1145
938201715,938,2017,15,Jharkhand,Sahebganj,0,0,0,70.2,115.8,81.4,354.4,711.6,184,118.4,4.6,4.6,1645
940200115,940,2001,15,Jharkhand,Devghar Deogarh,0,0,0.5,10.7,75.3,444.3,151.5,179.6,413.4,180.2,0,0,1455.5
940200215,940,2002,15,Jharkhand,Devghar Deogarh,0,5.9,4.8,14.8,102,303.5,347.6,377.3,465.5,86.3,0,0,1707.7
940200315,940,2003,15,Jharkhand,Devghar Deogarh,0,15.8,25.6,6.6,14.5,242.8,158.2,147.8,176.9,197.2,0,0,985.4
940200415,940,2004,15,Jharkhand,Devghar Deogarh,0.6,0,6,25.4,53.2,344.4,189.4,212.5,320.2,196,0,0,1347.7
940200515,940,2005,15,Jharkhand,Devghar Deogarh,24.4,11.9,7.2,11.2,38.5,152.1,320.1,114.2,78.6,177,0,0,935.2
940200615,940,2006,15,Jharkhand,Devghar Deogarh,0,0,41.7,27.8,63.3,264.7,402,215,512.4,16.4,9.4,0,1552.7
940200715,940,2007,15,Jharkhand,Devghar Deogarh,0,52.6,21.7,13.2,69.7,127.9,551.6,353.1,405.1,53.4,0,0,1648.3
940200815,940,2008,15,Jharkhand,Devghar Deogarh,39.2,0,0,2,26.9,268,401.3,222.1,173.8,23.4,0,0,1156.7
940201215,940,2012,15,Jharkhand,Devghar Deogarh,0,0,0,0,0,58.7,258.1,219,184.1,0,0,0,719.9
940201315,940,2013,15,Jharkhand,Devghar Deogarh,0,17.5,0.2,6,125.8,149,156.5,300.4,124.7,261,0,0,1141.1
940201415,940,2014,15,Jharkhand,Devghar Deogarh,2.1,38.5,6.3,0,119.3,78.5,539.8,182.9,152.3,31,0,0,1150.7
940201515,940,2015,15,Jharkhand,Devghar Deogarh,12.7,0,13.6,48.7,49,245.8,447.1,235.9,84.9,7.3,0,0,1145
940201615,940,2016,15,Jharkhand,Devghar Deogarh,12.4,10.3,2.4,2.5,52.2,181.8,298.4,300.8,210.7,1.4,0,0,1072.9
